episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
88053547,/Users/nickzwart/Desktop/Eggplanck/88053547.json,Eggplanck,1,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88054175,/Users/nickzwart/Desktop/Eggplanck/88054175.json,Eggplanck,1,0,other,0.563,948,Grimmsnarl,Eggplanck
88054795,/Users/nickzwart/Desktop/Eggplanck/88054795.json,Eggplanck,0,1,other,0.563,948,Grimmsnarl,Eggplanck
88055028,/Users/nickzwart/Desktop/Eggplanck/88055028.json,Eggplanck,0,1,Dragapult,0.563,948,Grimmsnarl,Eggplanck
88055416,/Users/nickzwart/Desktop/Eggplanck/88055416.json,Eggplanck,1,1,Cynthia-Garchomp,0.563,948,Grimmsnarl,Eggplanck
88056026,/Users/nickzwart/Desktop/Eggplanck/88056026.json,Eggplanck,1,0,M-Lucario,0.563,948,Grimmsnarl,Eggplanck
88056649,/Users/nickzwart/Desktop/Eggplanck/88056649.json,Eggplanck,1,0,Cynthia-Garchomp,0.563,948,Grimmsnarl,Eggplanck
88057278,/Users/nickzwart/Desktop/Eggplanck/88057278.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88057875,/Users/nickzwart/Desktop/Eggplanck/88057875.json,Eggplanck,1,1,other,0.563,948,Grimmsnarl,Eggplanck
88058505,/Users/nickzwart/Desktop/Eggplanck/88058505.json,Eggplanck,0,1,M-Starmie,0.563,948,Grimmsnarl,Eggplanck
88059123,/Users/nickzwart/Desktop/Eggplanck/88059123.json,Eggplanck,1,0,other,0.563,948,Grimmsnarl,Eggplanck
88059744,/Users/nickzwart/Desktop/Eggplanck/88059744.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88060356,/Users/nickzwart/Desktop/Eggplanck/88060356.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88060983,/Users/nickzwart/Desktop/Eggplanck/88060983.json,Eggplanck,0,1,Archaludon,0.563,948,Grimmsnarl,Eggplanck
88061012,/Users/nickzwart/Desktop/Eggplanck/88061012.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88061598,/Users/nickzwart/Desktop/Eggplanck/88061598.json,Eggplanck,1,1,M-Starmie,0.563,948,Grimmsnarl,Eggplanck
88062204,/Users/nickzwart/Desktop/Eggplanck/88062204.json,Eggplanck,0,0,Cynthia-Garchomp,0.563,948,Grimmsnarl,Eggplanck
88062808,/Users/nickzwart/Desktop/Eggplanck/88062808.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88063402,/Users/nickzwart/Desktop/Eggplanck/88063402.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88064003,/Users/nickzwart/Desktop/Eggplanck/88064003.json,Eggplanck,0,0,Crustle,0.563,948,Grimmsnarl,Eggplanck
88064629,/Users/nickzwart/Desktop/Eggplanck/88064629.json,Eggplanck,0,0,other,0.563,948,Grimmsnarl,Eggplanck
88065203,/Users/nickzwart/Desktop/Eggplanck/88065203.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88065255,/Users/nickzwart/Desktop/Eggplanck/88065255.json,Eggplanck,0,0,Archaludon,0.563,948,Grimmsnarl,Eggplanck
88065703,/Users/nickzwart/Desktop/Eggplanck/88065703.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88065884,/Users/nickzwart/Desktop/Eggplanck/88065884.json,Eggplanck,1,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88066511,/Users/nickzwart/Desktop/Eggplanck/88066511.json,Eggplanck,1,0,Crustle,0.563,948,Grimmsnarl,Eggplanck
88067116,/Users/nickzwart/Desktop/Eggplanck/88067116.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88067744,/Users/nickzwart/Desktop/Eggplanck/88067744.json,Eggplanck,0,0,M-Starmie,0.563,948,Grimmsnarl,Eggplanck
88068352,/Users/nickzwart/Desktop/Eggplanck/88068352.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88068965,/Users/nickzwart/Desktop/Eggplanck/88068965.json,Eggplanck,0,0,Crustle,0.563,948,Grimmsnarl,Eggplanck
88069584,/Users/nickzwart/Desktop/Eggplanck/88069584.json,Eggplanck,1,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88070198,/Users/nickzwart/Desktop/Eggplanck/88070198.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88079607,/Users/nickzwart/Desktop/Eggplanck/88079607.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88081304,/Users/nickzwart/Desktop/Eggplanck/88081304.json,Eggplanck,1,0,Crustle,0.563,948,Grimmsnarl,Eggplanck
88097844,/Users/nickzwart/Desktop/Eggplanck/88097844.json,Eggplanck,0,1,other,0.563,948,Grimmsnarl,Eggplanck
88105447,/Users/nickzwart/Desktop/Eggplanck/88105447.json,Eggplanck,1,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88112179,/Users/nickzwart/Desktop/Eggplanck/88112179.json,Eggplanck,1,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88120179,/Users/nickzwart/Desktop/Eggplanck/88120179.json,Eggplanck,1,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88125865,/Users/nickzwart/Desktop/Eggplanck/88125865.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88127009,/Users/nickzwart/Desktop/Eggplanck/88127009.json,Eggplanck,1,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88129669,/Users/nickzwart/Desktop/Eggplanck/88129669.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88132526,/Users/nickzwart/Desktop/Eggplanck/88132526.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88134084,/Users/nickzwart/Desktop/Eggplanck/88134084.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88136163,/Users/nickzwart/Desktop/Eggplanck/88136163.json,Eggplanck,1,0,Cynthia-Garchomp,0.563,948,Grimmsnarl,Eggplanck
88136386,/Users/nickzwart/Desktop/Eggplanck/88136386.json,Eggplanck,0,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88141526,/Users/nickzwart/Desktop/Eggplanck/88141526.json,Eggplanck,0,0,Cynthia-Garchomp,0.563,948,Grimmsnarl,Eggplanck
88151129,/Users/nickzwart/Desktop/Eggplanck/88151129.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88152715,/Users/nickzwart/Desktop/Eggplanck/88152715.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88153382,/Users/nickzwart/Desktop/Eggplanck/88153382.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88153606,/Users/nickzwart/Desktop/Eggplanck/88153606.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88160036,/Users/nickzwart/Desktop/Eggplanck/88160036.json,Eggplanck,0,0,other,0.563,948,Grimmsnarl,Eggplanck
88169746,/Users/nickzwart/Desktop/Eggplanck/88169746.json,Eggplanck,0,1,other,0.563,948,Grimmsnarl,Eggplanck
88184643,/Users/nickzwart/Desktop/Eggplanck/88184643.json,Eggplanck,1,1,Archaludon,0.563,948,Grimmsnarl,Eggplanck
88185039,/Users/nickzwart/Desktop/Eggplanck/88185039.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88190483,/Users/nickzwart/Desktop/Eggplanck/88190483.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88192215,/Users/nickzwart/Desktop/Eggplanck/88192215.json,Eggplanck,0,0,Dipplin,0.563,948,Grimmsnarl,Eggplanck
88200448,/Users/nickzwart/Desktop/Eggplanck/88200448.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88212647,/Users/nickzwart/Desktop/Eggplanck/88212647.json,Eggplanck,0,1,Archaludon,0.563,948,Grimmsnarl,Eggplanck
88216141,/Users/nickzwart/Desktop/Eggplanck/88216141.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88226283,/Users/nickzwart/Desktop/Eggplanck/88226283.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88226286,/Users/nickzwart/Desktop/Eggplanck/88226286.json,Eggplanck,0,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88226934,/Users/nickzwart/Desktop/Eggplanck/88226934.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88229096,/Users/nickzwart/Desktop/Eggplanck/88229096.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88233777,/Users/nickzwart/Desktop/Eggplanck/88233777.json,Eggplanck,0,1,other,0.563,948,Grimmsnarl,Eggplanck
88234674,/Users/nickzwart/Desktop/Eggplanck/88234674.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88236331,/Users/nickzwart/Desktop/Eggplanck/88236331.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88246351,/Users/nickzwart/Desktop/Eggplanck/88246351.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88249114,/Users/nickzwart/Desktop/Eggplanck/88249114.json,Eggplanck,0,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88253051,/Users/nickzwart/Desktop/Eggplanck/88253051.json,Eggplanck,0,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88262037,/Users/nickzwart/Desktop/Eggplanck/88262037.json,Eggplanck,0,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88264071,/Users/nickzwart/Desktop/Eggplanck/88264071.json,Eggplanck,0,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88273857,/Users/nickzwart/Desktop/Eggplanck/88273857.json,Eggplanck,0,0,other,0.563,948,Grimmsnarl,Eggplanck
88285300,/Users/nickzwart/Desktop/Eggplanck/88285300.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88300118,/Users/nickzwart/Desktop/Eggplanck/88300118.json,Eggplanck,0,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88302262,/Users/nickzwart/Desktop/Eggplanck/88302262.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88304926,/Users/nickzwart/Desktop/Eggplanck/88304926.json,Eggplanck,1,1,other,0.563,948,Grimmsnarl,Eggplanck
88304927,/Users/nickzwart/Desktop/Eggplanck/88304927.json,Eggplanck,1,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88309670,/Users/nickzwart/Desktop/Eggplanck/88309670.json,Eggplanck,1,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88309731,/Users/nickzwart/Desktop/Eggplanck/88309731.json,Eggplanck,0,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88319382,/Users/nickzwart/Desktop/Eggplanck/88319382.json,Eggplanck,0,1,M-Lucario,0.563,948,Grimmsnarl,Eggplanck
88319654,/Users/nickzwart/Desktop/Eggplanck/88319654.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88319961,/Users/nickzwart/Desktop/Eggplanck/88319961.json,Eggplanck,0,1,other,0.563,948,Grimmsnarl,Eggplanck
88323326,/Users/nickzwart/Desktop/Eggplanck/88323326.json,Eggplanck,0,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88324371,/Users/nickzwart/Desktop/Eggplanck/88324371.json,Eggplanck,1,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88325334,/Users/nickzwart/Desktop/Eggplanck/88325334.json,Eggplanck,1,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88330412,/Users/nickzwart/Desktop/Eggplanck/88330412.json,Eggplanck,0,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88331369,/Users/nickzwart/Desktop/Eggplanck/88331369.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88335715,/Users/nickzwart/Desktop/Eggplanck/88335715.json,Eggplanck,1,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88342560,/Users/nickzwart/Desktop/Eggplanck/88342560.json,Eggplanck,0,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88347118,/Users/nickzwart/Desktop/Eggplanck/88347118.json,Eggplanck,0,1,M-Lucario,0.563,948,Grimmsnarl,Eggplanck
88352398,/Users/nickzwart/Desktop/Eggplanck/88352398.json,Eggplanck,1,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88356119,/Users/nickzwart/Desktop/Eggplanck/88356119.json,Eggplanck,0,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88366156,/Users/nickzwart/Desktop/Eggplanck/88366156.json,Eggplanck,0,0,Dipplin,0.563,948,Grimmsnarl,Eggplanck
88368574,/Users/nickzwart/Desktop/Eggplanck/88368574.json,Eggplanck,1,0,Dipplin,0.563,948,Grimmsnarl,Eggplanck
88376453,/Users/nickzwart/Desktop/Eggplanck/88376453.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88381287,/Users/nickzwart/Desktop/Eggplanck/88381287.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88382172,/Users/nickzwart/Desktop/Eggplanck/88382172.json,Eggplanck,0,1,Crustle,0.563,948,Grimmsnarl,Eggplanck
88390190,/Users/nickzwart/Desktop/Eggplanck/88390190.json,Eggplanck,0,0,Crustle,0.563,948,Grimmsnarl,Eggplanck
88395826,/Users/nickzwart/Desktop/Eggplanck/88395826.json,Eggplanck,0,1,Dragapult,0.563,948,Grimmsnarl,Eggplanck
88400545,/Users/nickzwart/Desktop/Eggplanck/88400545.json,Eggplanck,0,0,Archaludon,0.563,948,Grimmsnarl,Eggplanck
88404478,/Users/nickzwart/Desktop/Eggplanck/88404478.json,Eggplanck,0,0,other,0.563,948,Grimmsnarl,Eggplanck
88404692,/Users/nickzwart/Desktop/Eggplanck/88404692.json,Eggplanck,0,0,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88407020,/Users/nickzwart/Desktop/Eggplanck/88407020.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88417991,/Users/nickzwart/Desktop/Eggplanck/88417991.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88423711,/Users/nickzwart/Desktop/Eggplanck/88423711.json,Eggplanck,0,0,M-Lucario,0.563,948,Grimmsnarl,Eggplanck
88433034,/Users/nickzwart/Desktop/Eggplanck/88433034.json,Eggplanck,1,0,other,0.563,948,Grimmsnarl,Eggplanck
88442900,/Users/nickzwart/Desktop/Eggplanck/88442900.json,Eggplanck,0,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88447041,/Users/nickzwart/Desktop/Eggplanck/88447041.json,Eggplanck,1,0,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88448214,/Users/nickzwart/Desktop/Eggplanck/88448214.json,Eggplanck,0,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88459898,/Users/nickzwart/Desktop/Eggplanck/88459898.json,Eggplanck,1,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
88461580,/Users/nickzwart/Desktop/Eggplanck/88461580.json,Eggplanck,0,1,Grimmsnarl,0.563,948,Grimmsnarl,Eggplanck
88462320,/Users/nickzwart/Desktop/Eggplanck/88462320.json,Eggplanck,0,1,Alakazam,0.563,948,Grimmsnarl,Eggplanck
