episode,path,player,side,won,player_winrate,opp_deck
92741449,scraped/ss_0813/episode-92741449-replay.json,Sixth Sense,0,0,0.6541,Dragapult
92742374,scraped/ss_0813/episode-92742374-replay.json,Sixth Sense,0,0,0.6541,Alakazam
92743308,scraped/ss_0813/episode-92743308-replay.json,Sixth Sense,0,1,0.6541,Grimmsnarl
92744242,scraped/ss_0813/episode-92744242-replay.json,Sixth Sense,0,1,0.6541,other
92745175,scraped/ss_0813/episode-92745175-replay.json,Sixth Sense,0,1,0.6541,Dragapult
92746091,scraped/ss_0813/episode-92746091-replay.json,ANDPAD kaggler team,0,0,0.6301,Ogerpon
92746091,scraped/ss_0813/episode-92746091-replay.json,Sixth Sense,1,1,0.6541,Ogerpon
92747021,scraped/ss_0813/episode-92747021-replay.json,Rmy,0,0,0.5102,Ogerpon
92747021,scraped/ss_0813/episode-92747021-replay.json,Sixth Sense,1,1,0.6541,Ogerpon
92747944,scraped/ss_0813/episode-92747944-replay.json,Sixth Sense,0,0,0.6541,Ogerpon
92747944,scraped/ss_0813/episode-92747944-replay.json,Rmy,1,1,0.5102,Ogerpon
92748868,scraped/ss_0813/episode-92748868-replay.json,Sixth Sense,0,0,0.6541,M-Kangaskhan
92749805,scraped/ss_0813/episode-92749805-replay.json,Sixth Sense,1,0,0.6541,M-Lucario
92750745,scraped/ss_0813/episode-92750745-replay.json,Sixth Sense,0,0,0.6541,Dragapult
92751671,scraped/ss_0813/episode-92751671-replay.json,Sixth Sense,0,1,0.6541,Dragapult
92752604,scraped/ss_0813/episode-92752604-replay.json,熱異常,0,0,0.5,Ogerpon
92752604,scraped/ss_0813/episode-92752604-replay.json,Sixth Sense,1,1,0.6541,Ogerpon
92753530,scraped/ss_0813/episode-92753530-replay.json,palsystem,0,1,0.6183,Ogerpon
92753530,scraped/ss_0813/episode-92753530-replay.json,Sixth Sense,1,0,0.6541,Ogerpon
92754458,scraped/ss_0813/episode-92754458-replay.json,熱異常,0,1,0.5,Ogerpon
92754458,scraped/ss_0813/episode-92754458-replay.json,Sixth Sense,1,0,0.6541,Ogerpon
92725626,scraped/ss_0813/episode-92725626-replay.json,Sixth Sense,1,1,0.6541,Grimmsnarl
92726587,scraped/ss_0813/episode-92726587-replay.json,Sixth Sense,0,1,0.6541,Alakazam
92727523,scraped/ss_0813/episode-92727523-replay.json,Sixth Sense,1,1,0.6541,Hydrapple
92728458,scraped/ss_0813/episode-92728458-replay.json,Sixth Sense,1,1,0.6541,M-Lopunny
92729370,scraped/ss_0813/episode-92729370-replay.json,Sixth Sense,1,1,0.6541,M-Lopunny
92730310,scraped/ss_0813/episode-92730310-replay.json,Sixth Sense,1,1,0.6541,Dragapult
92731223,scraped/ss_0813/episode-92731223-replay.json,Sixth Sense,0,1,0.6541,Dragapult
92732157,scraped/ss_0813/episode-92732157-replay.json,Sixth Sense,0,1,0.6541,Grimmsnarl
92719230,scraped/oger_dipam/episode-92719230-replay.json,Dipam Chakraborty,0,1,0.7491,Ogerpon
92720068,scraped/oger_dipam/episode-92720068-replay.json,Dipam Chakraborty,1,0,0.7491,M-Froslass
92720153,scraped/oger_dipam/episode-92720153-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92722057,scraped/oger_dipam/episode-92722057-replay.json,Dipam Chakraborty,1,1,0.7491,Grimmsnarl
92722988,scraped/oger_dipam/episode-92722988-replay.json,Dipam Chakraborty,1,1,0.7491,Grimmsnarl
92723915,scraped/oger_dipam/episode-92723915-replay.json,Dipam Chakraborty,1,1,0.7491,Ogerpon
92724860,scraped/oger_dipam/episode-92724860-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
92762761,scraped/ss_0813/episode-92762761-replay.json,Sixth Sense,0,0,0.6541,Ogerpon
92762761,scraped/ss_0813/episode-92762761-replay.json,Rmy,1,1,0.5102,Ogerpon
92763717,scraped/ss_0813/episode-92763717-replay.json,Sixth Sense,1,1,0.6541,Grimmsnarl
92764643,scraped/ss_0813/episode-92764643-replay.json,EliKal,0,0,0.4118,Ogerpon
92764643,scraped/ss_0813/episode-92764643-replay.json,Sixth Sense,1,1,0.6541,Ogerpon
92765562,scraped/ss_0813/episode-92765562-replay.json,Sixth Sense,0,1,0.6541,Grimmsnarl
92766492,scraped/ss_0813/episode-92766492-replay.json,Sixth Sense,1,1,0.6541,Grimmsnarl
92767417,scraped/ss_0813/episode-92767417-replay.json,Sixth Sense,1,1,0.6541,Alakazam
92767437,scraped/ss_0813/episode-92767437-replay.json,__Taichicchi__,0,1,0.6119,Ogerpon
92767437,scraped/ss_0813/episode-92767437-replay.json,Sixth Sense,1,0,0.6541,Ogerpon
92769410,scraped/ss_0813/episode-92769410-replay.json,Sixth Sense,0,0,0.6541,Dragapult
92548829,scraped/oger_dipam/episode-92548829-replay.json,Dipam Chakraborty,1,1,0.7491,M-Froslass
92699040,scraped/oger_dipam/episode-92699040-replay.json,Dipam Chakraborty,0,1,0.7491,Ogerpon
92699040,scraped/oger_dipam/episode-92699040-replay.json,Dipam Chakraborty,1,0,0.7491,Ogerpon
92699590,scraped/oger_dipam/episode-92699590-replay.json,Dipam Chakraborty,0,1,0.7491,Alakazam
92700509,scraped/oger_dipam/episode-92700509-replay.json,Dipam Chakraborty,0,1,0.7491,Archaludon
92700680,scraped/oger_dipam/episode-92700680-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92701521,scraped/oger_dipam/episode-92701521-replay.json,Dipam Chakraborty,0,1,0.7491,Ogerpon
92701521,scraped/oger_dipam/episode-92701521-replay.json,Changyuan Chen,1,0,0.3962,Ogerpon
92702410,scraped/oger_dipam/episode-92702410-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92703351,scraped/oger_dipam/episode-92703351-replay.json,Dipam Chakraborty,1,1,0.7491,Hydrapple
92725782,scraped/oger_dipam/episode-92725782-replay.json,Dipam Chakraborty,1,1,0.7491,Alakazam
92726750,scraped/oger_dipam/episode-92726750-replay.json,Dipam Chakraborty,0,1,0.7491,M-Lopunny
92727695,scraped/oger_dipam/episode-92727695-replay.json,Dipam Chakraborty,0,1,0.7491,other
92728608,scraped/oger_dipam/episode-92728608-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92729529,scraped/oger_dipam/episode-92729529-replay.json,Dipam Chakraborty,1,1,0.7491,M-Lopunny
92730466,scraped/oger_dipam/episode-92730466-replay.json,Dipam Chakraborty,0,1,0.7491,Alakazam
92731378,scraped/oger_dipam/episode-92731378-replay.json,Dipam Chakraborty,1,1,0.7491,Grimmsnarl
92732309,scraped/oger_dipam/episode-92732309-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
92704290,scraped/oger_dipam/episode-92704290-replay.json,Dipam Chakraborty,0,0,0.7491,Grimmsnarl
92705224,scraped/oger_dipam/episode-92705224-replay.json,Dipam Chakraborty,1,0,0.7491,Dragapult
92706161,scraped/oger_dipam/episode-92706161-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92707106,scraped/oger_dipam/episode-92707106-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92708028,scraped/oger_dipam/episode-92708028-replay.json,Dipam Chakraborty,0,1,0.7491,Ogerpon
92708028,scraped/oger_dipam/episode-92708028-replay.json,Boss's Orders Are All You Need,1,0,0.4872,Ogerpon
92708982,scraped/oger_dipam/episode-92708982-replay.json,Dipam Chakraborty,0,1,0.7491,other
92709927,scraped/oger_dipam/episode-92709927-replay.json,Dipam Chakraborty,1,0,0.7491,Alakazam
92710843,scraped/oger_dipam/episode-92710843-replay.json,Dipam Chakraborty,1,1,0.7491,M-Kangaskhan
92711790,scraped/oger_dipam/episode-92711790-replay.json,Dipam Chakraborty,0,1,0.7491,M-Lucario
92712709,scraped/oger_dipam/episode-92712709-replay.json,Dipam Chakraborty,1,0,0.7491,M-Lucario
92713654,scraped/oger_dipam/episode-92713654-replay.json,Dipam Chakraborty,1,1,0.7491,Grimmsnarl
92714565,scraped/oger_dipam/episode-92714565-replay.json,Dipam Chakraborty,0,0,0.7491,Alakazam
92715482,scraped/oger_dipam/episode-92715482-replay.json,Dipam Chakraborty,0,1,0.7491,M-Lopunny
92716445,scraped/oger_dipam/episode-92716445-replay.json,Dipam Chakraborty,0,0,0.7491,Alakazam
92717376,scraped/oger_dipam/episode-92717376-replay.json,Dipam Chakraborty,1,0,0.7491,Alakazam
92718298,scraped/oger_dipam/episode-92718298-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
92733235,scraped/oger_dipam/episode-92733235-replay.json,Dipam Chakraborty,1,1,0.7491,Dragapult
92734165,scraped/oger_dipam/episode-92734165-replay.json,Dipam Chakraborty,0,1,0.7491,M-Lopunny
92735106,scraped/oger_dipam/episode-92735106-replay.json,Dipam Chakraborty,0,1,0.7491,M-Lopunny
92736077,scraped/oger_dipam/episode-92736077-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92736961,scraped/oger_dipam/episode-92736961-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
92737884,scraped/oger_dipam/episode-92737884-replay.json,Dipam Chakraborty,1,0,0.7491,Dudunsparce
92738803,scraped/oger_dipam/episode-92738803-replay.json,Dipam Chakraborty,0,1,0.7491,Dragapult
92739718,scraped/oger_dipam/episode-92739718-replay.json,Dipam Chakraborty,1,1,0.7491,M-Kangaskhan
92740651,scraped/oger_dipam/episode-92740651-replay.json,Dipam Chakraborty,0,1,0.7491,Alakazam
92741576,scraped/oger_dipam/episode-92741576-replay.json,Dipam Chakraborty,0,1,0.7491,Grimmsnarl
92742499,scraped/oger_dipam/episode-92742499-replay.json,Dipam Chakraborty,1,1,0.7491,M-Lopunny
92743475,scraped/oger_dipam/episode-92743475-replay.json,Dipam Chakraborty,1,0,0.7491,Grimmsnarl
92747208,scraped/oger_dipam/episode-92747208-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
92750050,scraped/oger_dipam/episode-92750050-replay.json,Dipam Chakraborty,0,0,0.7491,M-Kangaskhan
92755527,scraped/oger_dipam/episode-92755527-replay.json,Dipam Chakraborty,0,0,0.7491,Dragapult
92761102,scraped/oger_dipam/episode-92761102-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
91791176,scraped/oger_pal/episode-91791176-replay.json,palsystem,1,0,0.6183,M-Lucario
91793000,scraped/oger_pal/episode-91793000-replay.json,palsystem,0,1,0.6183,M-Kangaskhan
91801489,scraped/oger_pal/episode-91801489-replay.json,palsystem,0,1,0.6183,M-Lopunny
91802249,scraped/oger_pal/episode-91802249-replay.json,palsystem,0,0,0.6183,Ogerpon
91802249,scraped/oger_pal/episode-91802249-replay.json,Oshbocker,1,1,0.6304,Ogerpon
91814636,scraped/oger_pal/episode-91814636-replay.json,palsystem,0,0,0.6183,Alakazam
92765703,scraped/oger_dipam/episode-92765703-replay.json,Dipam Chakraborty,1,1,0.7491,Dragapult
92771271,scraped/oger_dipam/episode-92771271-replay.json,Dipam Chakraborty,0,1,0.7491,M-Kangaskhan
90862155,scraped/oger_pal/episode-90862155-replay.json,palsystem,0,1,0.6183,Ogerpon
90862155,scraped/oger_pal/episode-90862155-replay.json,palsystem,1,0,0.6183,Ogerpon
91757188,scraped/oger_pal/episode-91757188-replay.json,palsystem,0,1,0.6183,M-Lopunny
91758945,scraped/oger_pal/episode-91758945-replay.json,palsystem,0,1,0.6183,Dragapult
91767311,scraped/oger_pal/episode-91767311-replay.json,palsystem,0,1,0.6183,M-Kangaskhan
91775663,scraped/oger_pal/episode-91775663-replay.json,palsystem,1,1,0.6183,M-Kangaskhan
91780888,scraped/oger_pal/episode-91780888-replay.json,palsystem,0,0,0.6183,Ogerpon
91780888,scraped/oger_pal/episode-91780888-replay.json,Oshbocker,1,1,0.6304,Ogerpon
92661550,scraped/oger_pal/episode-92661550-replay.json,ANDPAD kaggler team,1,0,0.6301,Dragapult
92662499,scraped/oger_pal/episode-92662499-replay.json,ANDPAD kaggler team,0,0,0.6301,Dragapult
92653084,scraped/oger_pal/episode-92653084-replay.json,ANDPAD kaggler team,0,0,0.6301,Dragapult
92654968,scraped/oger_pal/episode-92654968-replay.json,Dipam Chakraborty,0,0,0.7491,Dragapult
92655905,scraped/oger_pal/episode-92655905-replay.json,ANDPAD kaggler team,0,1,0.6301,Dragapult
92687782,scraped/oger_pal/episode-92687782-replay.json,Dipam Chakraborty,0,1,0.7491,Dragapult
92733320,scraped/oger_pal/episode-92733320-replay.json,ANDPAD kaggler team,1,1,0.6301,Dragapult
92739863,scraped/oger_pal/episode-92739863-replay.json,熱異常,0,0,0.5,Dragapult
92261583,/Users/nickzwart/Desktop/ogerpon/episode-92261583-replay.json,Kilupy,0,0,0.5405,Ogerpon
92261583,/Users/nickzwart/Desktop/ogerpon/episode-92261583-replay.json,Kilupy,1,1,0.5405,Ogerpon
92261728,/Users/nickzwart/Desktop/ogerpon/episode-92261728-replay.json,Kilupy,0,0,0.5405,Alakazam
92262696,/Users/nickzwart/Desktop/ogerpon/episode-92262696-replay.json,Kilupy,0,1,0.5405,Grimmsnarl
92275007,/Users/nickzwart/Desktop/ogerpon/episode-92275007-replay.json,Kilupy,1,1,0.5405,M-Kangaskhan
92275942,/Users/nickzwart/Desktop/ogerpon/episode-92275942-replay.json,Kilupy,0,1,0.5405,M-Lucario
92276882,/Users/nickzwart/Desktop/ogerpon/episode-92276882-replay.json,Kilupy,1,1,0.5405,Ogerpon
92277824,/Users/nickzwart/Desktop/ogerpon/episode-92277824-replay.json,Kilupy,0,1,0.5405,Grimmsnarl
92264574,/Users/nickzwart/Desktop/ogerpon/episode-92264574-replay.json,Kilupy,0,0,0.5405,M-Kangaskhan
92265546,/Users/nickzwart/Desktop/ogerpon/episode-92265546-replay.json,Kilupy,1,1,0.5405,Alakazam
92266472,/Users/nickzwart/Desktop/ogerpon/episode-92266472-replay.json,Kilupy,0,1,0.5405,M-Starmie
92278751,/Users/nickzwart/Desktop/ogerpon/episode-92278751-replay.json,Kilupy,0,0,0.5405,Alakazam
92278762,/Users/nickzwart/Desktop/ogerpon/episode-92278762-replay.json,Kilupy,1,1,0.5405,other
92279717,/Users/nickzwart/Desktop/ogerpon/episode-92279717-replay.json,Kilupy,0,1,0.5405,Grimmsnarl
92280656,/Users/nickzwart/Desktop/ogerpon/episode-92280656-replay.json,Kilupy,0,0,0.5405,Crustle
92267402,/Users/nickzwart/Desktop/ogerpon/episode-92267402-replay.json,Kilupy,1,0,0.5405,Ogerpon
92268364,/Users/nickzwart/Desktop/ogerpon/episode-92268364-replay.json,Kilupy,1,0,0.5405,M-Lopunny
92269327,/Users/nickzwart/Desktop/ogerpon/episode-92269327-replay.json,Kilupy,0,0,0.5405,Crustle
92270275,/Users/nickzwart/Desktop/ogerpon/episode-92270275-replay.json,Kilupy,1,0,0.5405,M-Kangaskhan
92271238,/Users/nickzwart/Desktop/ogerpon/episode-92271238-replay.json,Kilupy,0,1,0.5405,Grimmsnarl
92272176,/Users/nickzwart/Desktop/ogerpon/episode-92272176-replay.json,Kilupy,1,1,0.5405,other
92273134,/Users/nickzwart/Desktop/ogerpon/episode-92273134-replay.json,Kilupy,0,0,0.5405,Crustle
92274075,/Users/nickzwart/Desktop/ogerpon/episode-92274075-replay.json,Kilupy,0,0,0.5405,Crustle
92281599,/Users/nickzwart/Desktop/ogerpon/episode-92281599-replay.json,Kilupy,1,1,0.5405,other
92283521,/Users/nickzwart/Desktop/ogerpon/episode-92283521-replay.json,Kilupy,0,0,0.5405,Alakazam
92642096,/Users/nickzwart/Desktop/V5_13082026/episode-92642096-replay.json,hatata,0,1,0.5238,Dragapult
89194921,scraped/ss_full/episode-89194921-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89196530,scraped/ss_full/episode-89196530-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89200191,scraped/ss_full/episode-89200191-replay.json,Rmy,1,1,0.5102,Grimmsnarl
89185375,scraped/ss_full/episode-89185375-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89213180,scraped/ss_full/episode-89213180-replay.json,keidroid,1,0,0.3778,Grimmsnarl
89207664,scraped/ss_full/episode-89207664-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89208182,scraped/ss_full/episode-89208182-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89211176,scraped/ss_full/episode-89211176-replay.json,Rmy,1,0,0.5102,Grimmsnarl
89217201,scraped/ss_full/episode-89217201-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89217704,scraped/ss_full/episode-89217704-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89219203,scraped/ss_full/episode-89219203-replay.json,Rmy,1,1,0.5102,Grimmsnarl
89223236,scraped/ss_full/episode-89223236-replay.json,Rmy,1,1,0.5102,Grimmsnarl
89223740,scraped/ss_full/episode-89223740-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89231434,scraped/ss_full/episode-89231434-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89229377,scraped/ss_full/episode-89229377-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89234522,scraped/ss_full/episode-89234522-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89243286,scraped/ss_full/episode-89243286-replay.json,Rmy,1,1,0.5102,Grimmsnarl
89244306,scraped/ss_full/episode-89244306-replay.json,keidroid,0,1,0.3778,Grimmsnarl
89269343,scraped/ss_full/episode-89269343-replay.json,Majkel1337,0,1,0.4255,Grimmsnarl
89237639,scraped/ss_full/episode-89237639-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89278194,scraped/ss_full/episode-89278194-replay.json,Majkel1337,0,1,0.4255,Grimmsnarl
89279782,scraped/ss_full/episode-89279782-replay.json,James Cox & Henry Chao,0,0,0.3846,Grimmsnarl
89274009,scraped/ss_full/episode-89274009-replay.json,Rmy,1,0,0.5102,Grimmsnarl
89275052,scraped/ss_full/episode-89275052-replay.json,keidroid,0,1,0.3778,Grimmsnarl
89280751,scraped/ss_full/episode-89280751-replay.json,keidroid,0,1,0.3778,Grimmsnarl
89282965,scraped/ss_full/episode-89282965-replay.json,flg,1,0,0.6902,Grimmsnarl
89287791,scraped/ss_full/episode-89287791-replay.json,Rmy,1,1,0.5102,Grimmsnarl
89321832,scraped/ss_full/episode-89321832-replay.json,keidroid,1,0,0.3778,Grimmsnarl
89324454,scraped/ss_full/episode-89324454-replay.json,Majkel1337,0,1,0.4255,Grimmsnarl
89319189,scraped/ss_full/episode-89319189-replay.json,Kazama Yusuke,0,1,0.3333,Grimmsnarl
89319263,scraped/ss_full/episode-89319263-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89321690,scraped/ss_full/episode-89321690-replay.json,Majkel1337,0,1,0.4255,Grimmsnarl
89377999,scraped/ss_full/episode-89377999-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89385805,scraped/ss_full/episode-89385805-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89387341,scraped/ss_full/episode-89387341-replay.json,Majkel1337,0,1,0.4255,Grimmsnarl
89392584,scraped/ss_full/episode-89392584-replay.json,Rmy,0,1,0.5102,Grimmsnarl
89393617,scraped/ss_full/episode-89393617-replay.json,Majkel1337,0,0,0.4255,Grimmsnarl
89399965,scraped/ss_full/episode-89399965-replay.json,Tatsuya Kayama,1,1,0.4375,Grimmsnarl
89400492,scraped/ss_full/episode-89400492-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89402081,scraped/ss_full/episode-89402081-replay.json,Kazama Yusuke,1,0,0.3333,Grimmsnarl
89410483,scraped/ss_full/episode-89410483-replay.json,Majkel1337,0,1,0.4255,Grimmsnarl
89412594,scraped/ss_full/episode-89412594-replay.json,Rmy,1,1,0.5102,Grimmsnarl
89408383,scraped/ss_full/episode-89408383-replay.json,keidroid,0,1,0.3778,Grimmsnarl
89418009,scraped/ss_full/episode-89418009-replay.json,Tatsuya Kayama,0,0,0.4375,Grimmsnarl
89419069,scraped/ss_full/episode-89419069-replay.json,keidroid,0,0,0.3778,Grimmsnarl
89424493,scraped/ss_full/episode-89424493-replay.json,Kazama Yusuke,1,0,0.3333,Grimmsnarl
89425558,scraped/ss_full/episode-89425558-replay.json,Kazama Yusuke,0,1,0.3333,Grimmsnarl
89427171,scraped/ss_full/episode-89427171-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89446572,scraped/ss_full/episode-89446572-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89421787,scraped/ss_full/episode-89421787-replay.json,Kazama Yusuke,1,1,0.3333,Grimmsnarl
89575357,scraped/ss_full/episode-89575357-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89597117,scraped/ss_full/episode-89597117-replay.json,Tatsuya Kayama,0,0,0.4375,Grimmsnarl
89597661,scraped/ss_full/episode-89597661-replay.json,Tatsuya Kayama,1,1,0.4375,Grimmsnarl
89588409,scraped/ss_full/episode-89588409-replay.json,Tatsuya Kayama,1,1,0.4375,Grimmsnarl
89608171,scraped/ss_full/episode-89608171-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89608727,scraped/ss_full/episode-89608727-replay.json,Tatsuya Kayama,1,1,0.4375,Grimmsnarl
89609288,scraped/ss_full/episode-89609288-replay.json,Tatsuya Kayama,1,1,0.4375,Grimmsnarl
89611502,scraped/ss_full/episode-89611502-replay.json,Jose Coronel,1,0,0.2222,Grimmsnarl
89614370,scraped/ss_full/episode-89614370-replay.json,Tatsuya Kayama,1,1,0.4375,Grimmsnarl
89616679,scraped/ss_full/episode-89616679-replay.json,Majkel1337,1,1,0.4255,Grimmsnarl
89767655,scraped/ss_full/episode-89767655-replay.json,llkarill,0,0,0.4375,Grimmsnarl
89802541,scraped/ss_full/episode-89802541-replay.json,keidroid,1,1,0.3778,Grimmsnarl
89809096,scraped/ss_full/episode-89809096-replay.json,keidroid,0,0,0.3778,Grimmsnarl
89814095,scraped/ss_full/episode-89814095-replay.json,keidroid,0,1,0.3778,Grimmsnarl
89859305,scraped/ss_full/episode-89859305-replay.json,MissingNo.,1,1,0.6389,Grimmsnarl
90004171,scraped/ss_full/episode-90004171-replay.json,tw_shin,1,1,0.475,Grimmsnarl
90015159,scraped/ss_full/episode-90015159-replay.json,タニシ,0,0,0.4324,Grimmsnarl
90033114,scraped/ss_full/episode-90033114-replay.json,tw_shin,0,0,0.475,Grimmsnarl
90033799,scraped/ss_full/episode-90033799-replay.json,llkarill,1,0,0.4375,Grimmsnarl
90043318,scraped/ss_full/episode-90043318-replay.json,Yan,1,1,0.3462,Grimmsnarl
90275771,scraped/ss_full/episode-90275771-replay.json,tw_shin,1,1,0.475,Grimmsnarl
90280793,scraped/ss_full/episode-90280793-replay.json,KouFu,0,1,0.3906,Grimmsnarl
90287274,scraped/ss_full/episode-90287274-replay.json,Marshall Maximizer,1,1,0.6389,Grimmsnarl
90292355,scraped/ss_full/episode-90292355-replay.json,Marshall Maximizer,1,0,0.6389,Grimmsnarl
90299718,scraped/ss_full/episode-90299718-replay.json,Marshall Maximizer,1,1,0.6389,Grimmsnarl
90300471,scraped/ss_full/episode-90300471-replay.json,ANDPAD kaggler team,1,1,0.6301,Grimmsnarl
90313561,scraped/ss_full/episode-90313561-replay.json,ANDPAD kaggler team,0,0,0.6301,Grimmsnarl
90552502,scraped/ss_full/episode-90552502-replay.json,kigasudayooo,0,1,0.4103,Grimmsnarl
90559594,scraped/ss_full/episode-90559594-replay.json,タニシ,1,0,0.4324,Grimmsnarl
90646797,scraped/ss_full/episode-90646797-replay.json,ANDPAD kaggler team,0,1,0.6301,Grimmsnarl
90846384,scraped/ss_full/episode-90846384-replay.json,James Cox & Henry Chao,1,0,0.3846,Grimmsnarl
91062023,scraped/ss_full/episode-91062023-replay.json,タニシ,1,1,0.4324,Hydrapple
91149925,scraped/ss_full/episode-91149925-replay.json,__Taichicchi__,1,0,0.6119,Hydrapple
91477601,scraped/ss_full/episode-91477601-replay.json,Boss's Orders Are All You Need,1,0,0.4872,M-Kangaskhan
91372595,scraped/ss_full/episode-91372595-replay.json,Sixth Sense,0,1,0.6541,Ogerpon
91362646,scraped/ss_full/episode-91362646-replay.json,kashiwashira,1,1,0.4925,Grimmsnarl
91574553,scraped/ss_full/episode-91574553-replay.json,Boss's Orders Are All You Need,1,1,0.4872,Dragapult
91580365,scraped/ss_full/episode-91580365-replay.json,ANDPAD kaggler team,1,1,0.6301,Dragapult
91581043,scraped/ss_full/episode-91581043-replay.json,Boss's Orders Are All You Need,0,0,0.4872,Dragapult
91584758,scraped/ss_full/episode-91584758-replay.json,Boss's Orders Are All You Need,0,1,0.4872,Dragapult
91597603,scraped/ss_full/episode-91597603-replay.json,flg,0,1,0.6902,Dragapult
