path,episode,p0,p1,winner,a0,a1,turns
top_fresh/Dipam Chakraborty/92477957.json,92477957,LiamK,Dipam Chakraborty,1,Ogerpon,Dragapult,17
top_fresh/Dipam Chakraborty/92485395.json,92485395,Dipam Chakraborty,LiamK,0,Ogerpon,Ogerpon,13
top_fresh/Dipam Chakraborty/92485650.json,92485650,Dipam Chakraborty,Аzat Akhtyamov,0,Dragapult,Dragapult,11
top_fresh/Dipam Chakraborty/92488197.json,92488197,Dipam Chakraborty,typeIIIfairy,0,Dragapult,Alakazam,9
top_fresh/Dipam Chakraborty/92491027.json,92491027,Dipam Chakraborty,typeIIIfairy,0,Ogerpon,Alakazam,17
top_fresh/Dipam Chakraborty/92491976.json,92491976,Dipam Chakraborty,motono0223,0,Dragapult,M-Lopunny,19
top_fresh/Dipam Chakraborty/92497557.json,92497557,Dipam Chakraborty,For Good Measure,0,Ogerpon,Crustle,11
top_fresh/Dipam Chakraborty/92462161.json,92462161,{{ team_name }} 🏆,Dipam Chakraborty,1,M-Lopunny,Dragapult,21
top_fresh/Dipam Chakraborty/92463088.json,92463088,ropeadope,Dipam Chakraborty,1,Crustle,Dragapult,10
top_fresh/Dipam Chakraborty/92463199.json,92463199,NolanBonhomme,Dipam Chakraborty,1,Grimmsnarl,Ogerpon,11
top_fresh/Dipam Chakraborty/92464040.json,92464040,tamakiken_OB,Dipam Chakraborty,0,Alakazam,Dragapult,9
top_fresh/Dipam Chakraborty/92464959.json,92464959,Dipam Chakraborty,S. B.,0,Dragapult,Grimmsnarl,13
top_fresh/Dipam Chakraborty/92465899.json,92465899,Dipam Chakraborty,djschmit,1,Dragapult,M-Lopunny,17
top_fresh/Dipam Chakraborty/92466848.json,92466848,Dipam Chakraborty,pokemon master,0,Dragapult,M-Lopunny,17
top_fresh/Dipam Chakraborty/92467808.json,92467808,Gijs Smit,Dipam Chakraborty,1,Dragapult,Dragapult,15
top_fresh/Dipam Chakraborty/92497663.json,92497663,Dipam Chakraborty,Infernape,0,Ogerpon,Grimmsnarl,13
top_fresh/Dipam Chakraborty/92505862.json,92505862,Dipam Chakraborty,李秉叡（ntumlnoob）,0,Ogerpon,Dragapult,11
top_fresh/Dipam Chakraborty/92514379.json,92514379,BarrelAged,Dipam Chakraborty,0,Grimmsnarl,Dragapult,15
top_fresh/Dipam Chakraborty/92515262.json,92515262,Dipam Chakraborty,palsystem,0,Dragapult,Dragapult,11
top_fresh/Dipam Chakraborty/92517093.json,92517093,junjun,Dipam Chakraborty,1,Grimmsnarl,Ogerpon,9
top_fresh/Sixth Sense/92299866.json,92299866,Sixth Sense,Sixth Sense,1,Dragapult,Dragapult,11
top_fresh/Sixth Sense/92300884.json,92300884,Sheldon Zhao,Sixth Sense,1,other,Dragapult,7
top_fresh/Sixth Sense/92301840.json,92301840,宮原景信,Sixth Sense,1,M-Lucario,Dragapult,11
top_fresh/Sixth Sense/92302783.json,92302783,Galza98,Sixth Sense,0,M-Lucario,Dragapult,11
top_fresh/Sixth Sense/92303717.json,92303717,win a real gold medal,Sixth Sense,1,M-Lucario,Dragapult,11
top_fresh/Sixth Sense/92304657.json,92304657,Sixth Sense,carpe diemviva,0,Dragapult,Alakazam,11
top_fresh/Sixth Sense/92305585.json,92305585,Sixth Sense,Castian Hans,0,Dragapult,Archaludon,13
top_fresh/Sixth Sense/92306536.json,92306536,suh-sunaneko,Sixth Sense,1,Crustle,Dragapult,19
top_fresh/Sixth Sense/92307460.json,92307460,Sixth Sense,Baidalin Adilzhan [dsml.kz],0,Dragapult,Grimmsnarl,13
top_fresh/Sixth Sense/92308386.json,92308386,taiseiu,Sixth Sense,1,Alakazam,Dragapult,12
top_fresh/Sixth Sense/92309323.json,92309323,Chen Xiner,Sixth Sense,0,M-Lucario,Dragapult,11
top_fresh/Sixth Sense/92309433.json,92309433,tttzof351,Sixth Sense,1,Alakazam,Dragapult,9
top_fresh/Sixth Sense/92310285.json,92310285,ancientLuck,Sixth Sense,0,Grimmsnarl,Dragapult,11
top_fresh/Sixth Sense/92311245.json,92311245,miso,Sixth Sense,1,Ogerpon,Dragapult,9
top_fresh/Sixth Sense/92312162.json,92312162,Sixth Sense,okicom,0,Dragapult,Dragapult,11
top_fresh/Sixth Sense/92313107.json,92313107,vvs,Sixth Sense,1,Dudunsparce,Dragapult,11
top_fresh/Sixth Sense/92314062.json,92314062,Sixth Sense,WinDecks,0,Dragapult,M-Starmie,13
top_fresh/Sixth Sense/92315002.json,92315002,Sixth Sense,yamakawanin,0,Dragapult,Ogerpon,9
top_fresh/Sixth Sense/92315935.json,92315935,Shu Kato,Sixth Sense,1,Grimmsnarl,Dragapult,11
top_fresh/Sixth Sense/92316888.json,92316888,syuuuuu,Sixth Sense,1,Grimmsnarl,Dragapult,13
top_fresh/Sixth Sense/92317834.json,92317834,EliKal,Sixth Sense,1,Ogerpon,Dragapult,9
top_fresh/Sixth Sense/92318775.json,92318775,Yigit Kayali,Sixth Sense,0,Grimmsnarl,Dragapult,19
top_fresh/Sixth Sense/92319723.json,92319723,Sixth Sense,"kenkoooo @ estie, inc.",0,Dragapult,Alakazam,13
top_fresh/Sixth Sense/92320668.json,92320668,Sixth Sense,Yichen Ao,0,Dragapult,Grimmsnarl,13
top_fresh/Sixth Sense/92321622.json,92321622,Ocyedwin,Sixth Sense,0,Grimmsnarl,Dragapult,11
top_fresh/Sixth Sense/92322564.json,92322564,ne Artem Savchenko,Sixth Sense,1,M-Lucario,Dragapult,11
top_fresh/Sixth Sense/92323485.json,92323485,AdrianWang2003,Sixth Sense,1,Alakazam,Dragapult,13
top_fresh/Sixth Sense/92324435.json,92324435,Sixth Sense,Yudai Ueno,0,Dragapult,Garchomp,11
top_fresh/Sixth Sense/92325378.json,92325378,Sixth Sense,sukeke,0,Dragapult,Grimmsnarl,13
top_fresh/Sixth Sense/92326321.json,92326321,Sixth Sense,ONE PIECE,0,Dragapult,other,11
top_fresh/Sixth Sense/92327243.json,92327243,Sixth Sense,Laura,0,Dragapult,Ogerpon,13
top_fresh/Sixth Sense/92328186.json,92328186,Ayanokoji Fan Club,Sixth Sense,1,Grimmsnarl,Dragapult,14
top_fresh/Sixth Sense/92329152.json,92329152,Sixth Sense,Charmander & Meowth,0,Dragapult,M-Lopunny,13
top_fresh/Sixth Sense/92330069.json,92330069,Sixth Sense,Majkel1337,0,Dragapult,M-Kangaskhan,12
top_fresh/Sixth Sense/92331024.json,92331024,Sixth Sense,SQUIRTLE (prime),0,Dragapult,Grimmsnarl,11
top_fresh/Sixth Sense/92339485.json,92339485,Gijs Smit,Sixth Sense,0,M-Lopunny,Dragapult,7
top_fresh/Sixth Sense/92340472.json,92340472,213tubo,Sixth Sense,1,Grimmsnarl,Dragapult,11
top_fresh/Sixth Sense/92341363.json,92341363,李秉叡（ntumlnoob）,Sixth Sense,0,Dragapult,Dragapult,13
top_fresh/Sixth Sense/92343278.json,92343278,Ken Zhou,Sixth Sense,0,Grimmsnarl,other,7
top_fresh/Sixth Sense/92347756.json,92347756,Funky,Sixth Sense,1,M-Lopunny,Dragapult,11
top_fresh/Sixth Sense/92362504.json,92362504,Sixth Sense,Sixth Sense,0,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92363518.json,92363518,Sixth Sense,yamasaKit,0,Alakazam,Garchomp,11
top_fresh/Sixth Sense/92364452.json,92364452,haillee,Sixth Sense,1,M-Kangaskhan,Alakazam,14
top_fresh/Sixth Sense/92365406.json,92365406,Praxel,Sixth Sense,1,Grimmsnarl,Alakazam,11
top_fresh/Sixth Sense/92366344.json,92366344,Pokér-man,Sixth Sense,0,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92367285.json,92367285,Sixth Sense,서주영,0,Alakazam,M-Lopunny,13
top_fresh/Sixth Sense/92368235.json,92368235,Sixth Sense,rmizuta,0,Alakazam,M-Kangaskhan,13
top_fresh/Sixth Sense/92369171.json,92369171,KatR,Sixth Sense,1,Ogerpon,Alakazam,9
top_fresh/Sixth Sense/92370107.json,92370107,Sixth Sense,Hexylab,0,Alakazam,M-Kangaskhan,7
top_fresh/Sixth Sense/92371044.json,92371044,Sixth Sense,Gaurav Goswami,1,Alakazam,Grimmsnarl,8
top_fresh/Sixth Sense/92371992.json,92371992,Sixth Sense,Laura,1,Alakazam,Ogerpon,13
top_fresh/Sixth Sense/92331949.json,92331949,Sixth Sense,JB Bryant,1,Dragapult,Ogerpon,13
top_fresh/Sixth Sense/92332896.json,92332896,shosemaru,Sixth Sense,1,Alakazam,Dragapult,11
top_fresh/Sixth Sense/92333840.json,92333840,stnick,Sixth Sense,1,M-Lopunny,Dragapult,11
top_fresh/Sixth Sense/92334798.json,92334798,Mystique　Kobayashi,Sixth Sense,1,Dragapult,Dragapult,9
top_fresh/Sixth Sense/92335722.json,92335722,chiki-chiki,Sixth Sense,0,Grimmsnarl,Dragapult,15
top_fresh/Sixth Sense/92336676.json,92336676,Sixth Sense,Majkel1337,0,Dragapult,M-Lucario,13
top_fresh/Sixth Sense/92337612.json,92337612,Sixth Sense,RonKovic,0,Dragapult,Garchomp,11
top_fresh/Sixth Sense/92338554.json,92338554,Sixth Sense,Yopta,0,Dragapult,M-Lopunny,15
top_fresh/Sixth Sense/92372954.json,92372954,paistieco,Sixth Sense,1,Grimmsnarl,Alakazam,25
top_fresh/Sixth Sense/92373232.json,92373232,Sixth Sense,Dragon Ball Z,1,other,Grimmsnarl,7
top_fresh/Sixth Sense/92373910.json,92373910,Kotaro OKUYAMA,Sixth Sense,0,M-Lucario,Alakazam,11
top_fresh/Sixth Sense/92374847.json,92374847,Masatoshi Hidaka,Sixth Sense,1,Ogerpon,Alakazam,9
top_fresh/Sixth Sense/92375791.json,92375791,Sixth Sense,jbreezy,0,Alakazam,Grimmsnarl,11
top_fresh/Sixth Sense/92376732.json,92376732,Sixth Sense,Pavel Pavlov,0,Alakazam,Grimmsnarl,11
top_fresh/Sixth Sense/92377675.json,92377675,goonew,Sixth Sense,1,Dudunsparce,Alakazam,11
top_fresh/Sixth Sense/92378602.json,92378602,junjun,Sixth Sense,0,Garchomp,Alakazam,3
top_fresh/Sixth Sense/92386886.json,92386886,Vibrava,Sixth Sense,0,other,Alakazam,9
top_fresh/Sixth Sense/92387032.json,92387032,pepe,Sixth Sense,1,Archaludon,Alakazam,10
top_fresh/Sixth Sense/92387061.json,92387061,Eason0203,Sixth Sense,1,other,Alakazam,7
top_fresh/Sixth Sense/92388010.json,92388010,stnick,Sixth Sense,1,M-Lopunny,Alakazam,7
top_fresh/Sixth Sense/92388939.json,92388939,Sixth Sense,DAIZU,0,Alakazam,other,9
top_fresh/Sixth Sense/92389866.json,92389866,Blu3s & Ausrine,Sixth Sense,1,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92390495.json,92390495,Sixth Sense,Sixth Sense,0,Dragapult,Dragapult,11
top_fresh/Sixth Sense/92390805.json,92390805,Sixth Sense,Jie Orkarin,0,Alakazam,Grimmsnarl,13
top_fresh/Sixth Sense/92379549.json,92379549,Magikarp,Sixth Sense,1,M-Starmie,Alakazam,7
top_fresh/Sixth Sense/92380519.json,92380519,Chelsea boots,Sixth Sense,1,other,Alakazam,13
top_fresh/Sixth Sense/92381433.json,92381433,Sixth Sense,shaoyiming123,0,Alakazam,Grimmsnarl,15
top_fresh/Sixth Sense/92382366.json,92382366,Sixth Sense,takayosi,0,Alakazam,Ogerpon,9
top_fresh/Sixth Sense/92383301.json,92383301,Sixth Sense,flxwld,0,Alakazam,other,19
top_fresh/Sixth Sense/92384219.json,92384219,🫣🤧,Sixth Sense,1,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92385156.json,92385156,NoxMetenis,Sixth Sense,1,M-Lucario,Alakazam,17
top_fresh/Sixth Sense/92386096.json,92386096,luck is all agent needs,Sixth Sense,0,Alakazam,Alakazam,17
top_fresh/Sixth Sense/92391497.json,92391497,kenta matsumoto,Sixth Sense,1,other,Dragapult,3
top_fresh/Sixth Sense/92391711.json,92391711,ShikeChen,Sixth Sense,1,Archaludon,Alakazam,8
top_fresh/Sixth Sense/92392421.json,92392421,ninini,Sixth Sense,0,M-Lucario,Dragapult,9
top_fresh/Sixth Sense/92392635.json,92392635,porply,Sixth Sense,1,M-Lopunny,Alakazam,7
top_fresh/Sixth Sense/92393371.json,92393371,Sixth Sense,Masahiko Matsui,0,Dragapult,Grimmsnarl,11
top_fresh/Sixth Sense/92393600.json,92393600,matsurih,Sixth Sense,1,Grimmsnarl,Alakazam,11
top_fresh/Sixth Sense/92394321.json,92394321,Tsubasa,Sixth Sense,1,Grimmsnarl,Dragapult,13
top_fresh/Sixth Sense/92394493.json,92394493,Sixth Sense,Ruko,1,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92398946.json,92398946,zunzun_ikouze,Sixth Sense,1,Alakazam,Dragapult,9
top_fresh/Sixth Sense/92399135.json,92399135,cocosu3434,Sixth Sense,1,Ogerpon,Alakazam,13
top_fresh/Sixth Sense/92399876.json,92399876,goh,Sixth Sense,1,Ogerpon,Dragapult,11
top_fresh/Sixth Sense/92400067.json,92400067,kanno,Sixth Sense,1,M-Lopunny,Alakazam,7
top_fresh/Sixth Sense/92400813.json,92400813,taiga honda,Sixth Sense,1,other,Dragapult,13
top_fresh/Sixth Sense/92401005.json,92401005,Sixth Sense,I4Kaggle,0,Alakazam,Grimmsnarl,9
top_fresh/Sixth Sense/92401745.json,92401745,Sixth Sense,Jaywang,0,Dragapult,Grimmsnarl,19
top_fresh/Sixth Sense/92401921.json,92401921,Leolazz,Sixth Sense,1,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92395215.json,92395215,Sixth Sense,lilishyxf,1,Dragapult,M-Lucario,15
top_fresh/Sixth Sense/92395319.json,92395319,Sixth Sense,Dipam Chakraborty,1,Alakazam,Dragapult,13
top_fresh/Sixth Sense/92396157.json,92396157,Sixth Sense,Full House,0,Dragapult,M-Kangaskhan,15
top_fresh/Sixth Sense/92396353.json,92396353,luck is all agent needs,Sixth Sense,0,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92397090.json,92397090,Sixth Sense,keito k4,1,Dragapult,Crustle,25
top_fresh/Sixth Sense/92397288.json,92397288,GPT-5.6 Sol🏆,Sixth Sense,1,Grimmsnarl,Alakazam,13
top_fresh/Sixth Sense/92398020.json,92398020,Sixth Sense,Ueddy,0,Dragapult,Alakazam,11
top_fresh/Sixth Sense/92398205.json,92398205,Sixth Sense,alexstatyg,1,Alakazam,Grimmsnarl,13
