episode,path,player,side,won,player_winrate,opp_deck
91172095,/Users/nickzwart/Desktop/8-8-2026/91172095.json,やる気元気ミワハルキ,0,1,0.7381,M-Kangaskhan
91172101,/Users/nickzwart/Desktop/8-8-2026/91172101.json,やる気元気ミワハルキ,0,1,0.7381,Grimmsnarl
91172967,/Users/nickzwart/Desktop/8-8-2026/91172967.json,やる気元気ミワハルキ,0,1,0.7381,Ogerpon
91172973,/Users/nickzwart/Desktop/8-8-2026/91172973.json,やる気元気ミワハルキ,1,1,0.7381,Ogerpon
91173756,/Users/nickzwart/Desktop/8-8-2026/91173756.json,やる気元気ミワハルキ,1,1,0.7381,M-Lopunny
91174735,/Users/nickzwart/Desktop/8-8-2026/91174735.json,やる気元気ミワハルキ,1,1,0.7381,Dragapult
91174778,/Users/nickzwart/Desktop/8-8-2026/91174778.json,LumenLiquidity,1,1,0.6296,Ogerpon
91175519,/Users/nickzwart/Desktop/8-8-2026/91175519.json,e-toppo + kurupical,0,1,0.6136,Grimmsnarl
91175607,/Users/nickzwart/Desktop/8-8-2026/91175607.json,やる気元気ミワハルキ,1,1,0.7381,Dragapult
91175610,/Users/nickzwart/Desktop/8-8-2026/91175610.json,やる気元気ミワハルキ,0,1,0.7381,Alakazam
91176511,/Users/nickzwart/Desktop/8-8-2026/91176511.json,LumenLiquidity,0,1,0.6296,Dragapult
91176512,/Users/nickzwart/Desktop/8-8-2026/91176512.json,やる気元気ミワハルキ,0,1,0.7381,Ogerpon
91176517,/Users/nickzwart/Desktop/8-8-2026/91176517.json,e-toppo + kurupical,1,1,0.6136,Grimmsnarl
91177371,/Users/nickzwart/Desktop/8-8-2026/91177371.json,やる気元気ミワハルキ,0,1,0.7381,Grimmsnarl
91178268,/Users/nickzwart/Desktop/8-8-2026/91178268.json,やる気元気ミワハルキ,1,1,0.7381,Alakazam
91178272,/Users/nickzwart/Desktop/8-8-2026/91178272.json,やる気元気ミワハルキ,0,1,0.7381,Dragapult
91179360,/Users/nickzwart/Desktop/8-8-2026/91179360.json,e-toppo + kurupical,1,1,0.6136,Grimmsnarl
91179170,/Users/nickzwart/Desktop/8-8-2026/91179170.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91179038,/Users/nickzwart/Desktop/8-8-2026/91179038.json,e-toppo + kurupical,1,1,0.6136,M-Lopunny
91180039,/Users/nickzwart/Desktop/8-8-2026/91180039.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91180045,/Users/nickzwart/Desktop/8-8-2026/91180045.json,やる気元気ミワハルキ,1,1,0.7381,Dragapult
91180939,/Users/nickzwart/Desktop/8-8-2026/91180939.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91180945,/Users/nickzwart/Desktop/8-8-2026/91180945.json,やる気元気ミワハルキ,0,1,0.7381,M-Lopunny
91182613,/Users/nickzwart/Desktop/8-8-2026/91182613.json,LumenLiquidity,0,1,0.6296,Grimmsnarl
91182731,/Users/nickzwart/Desktop/8-8-2026/91182731.json,やる気元気ミワハルキ,0,1,0.7381,Alakazam
91182788,/Users/nickzwart/Desktop/8-8-2026/91182788.json,e-toppo + kurupical,0,1,0.6136,Alakazam
91181836,/Users/nickzwart/Desktop/8-8-2026/91181836.json,やる気元気ミワハルキ,1,1,0.7381,Alakazam
91181860,/Users/nickzwart/Desktop/8-8-2026/91181860.json,LumenLiquidity,0,1,0.6296,Ogerpon
91183516,/Users/nickzwart/Desktop/8-8-2026/91183516.json,やる気元気ミワハルキ,1,1,0.7381,Alakazam
91184476,/Users/nickzwart/Desktop/8-8-2026/91184476.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91184488,/Users/nickzwart/Desktop/8-8-2026/91184488.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91186160,/Users/nickzwart/Desktop/8-8-2026/91186160.json,Pokemon Siuuuu,1,1,0.5909,M-Kangaskhan
91185365,/Users/nickzwart/Desktop/8-8-2026/91185365.json,やる気元気ミワハルキ,0,1,0.7381,Hydrapple
91186273,/Users/nickzwart/Desktop/8-8-2026/91186273.json,やる気元気ミワハルキ,0,1,0.7381,Grimmsnarl
91186396,/Users/nickzwart/Desktop/8-8-2026/91186396.json,e-toppo + kurupical,1,1,0.6136,M-Lopunny
91187132,/Users/nickzwart/Desktop/8-8-2026/91187132.json,やる気元気ミワハルキ,0,1,0.7381,Alakazam
91187155,/Users/nickzwart/Desktop/8-8-2026/91187155.json,やる気元気ミワハルキ,0,1,0.7381,Ogerpon
91188028,/Users/nickzwart/Desktop/8-8-2026/91188028.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91188895,/Users/nickzwart/Desktop/8-8-2026/91188895.json,やる気元気ミワハルキ,1,1,0.7381,M-Kangaskhan
91188910,/Users/nickzwart/Desktop/8-8-2026/91188910.json,やる気元気ミワハルキ,1,1,0.7381,Grimmsnarl
91189765,/Users/nickzwart/Desktop/8-8-2026/91189765.json,やる気元気ミワハルキ,1,1,0.7381,M-Kangaskhan
91189785,/Users/nickzwart/Desktop/8-8-2026/91189785.json,やる気元気ミワハルキ,0,1,0.7381,Ogerpon
91189786,/Users/nickzwart/Desktop/8-8-2026/91189786.json,LumenLiquidity,1,1,0.6296,Grimmsnarl
91190681,/Users/nickzwart/Desktop/8-8-2026/91190681.json,やる気元気ミワハルキ,0,1,0.7381,Alakazam
91191540,/Users/nickzwart/Desktop/8-8-2026/91191540.json,やる気元気ミワハルキ,1,1,0.7381,Ogerpon
91191541,/Users/nickzwart/Desktop/8-8-2026/91191541.json,やる気元気ミワハルキ,1,1,0.7381,Dragapult
91192415,/Users/nickzwart/Desktop/8-8-2026/91192415.json,やる気元気ミワハルキ,0,1,0.7381,Ogerpon
91194118,/Users/nickzwart/Desktop/8-8-2026/91194118.json,e-toppo + kurupical,0,1,0.6136,Grimmsnarl
91194120,/Users/nickzwart/Desktop/8-8-2026/91194120.json,やる気元気ミワハルキ,0,1,0.7381,other
91193317,/Users/nickzwart/Desktop/8-8-2026/91193317.json,やる気元気ミワハルキ,1,1,0.7381,M-Lopunny
91193336,/Users/nickzwart/Desktop/8-8-2026/91193336.json,やる気元気ミワハルキ,0,1,0.7381,Ogerpon
91194992,/Users/nickzwart/Desktop/8-8-2026/91194992.json,Kh0a,1,1,0.5806,M-Lopunny
91201866,/Users/nickzwart/Desktop/8-8-2026/91201866.json,LumenLiquidity,0,1,0.6296,Grimmsnarl
91202934,/Users/nickzwart/Desktop/8-8-2026/91202934.json,LumenLiquidity,1,1,0.6296,Dragapult
91203039,/Users/nickzwart/Desktop/8-8-2026/91203039.json,Pokemon Siuuuu,1,1,0.5909,Grimmsnarl
91206504,/Users/nickzwart/Desktop/8-8-2026/91206504.json,Pokemon Siuuuu,1,1,0.5909,Alakazam
91211870,/Users/nickzwart/Desktop/8-8-2026/91211870.json,Pokemon Siuuuu,1,1,0.5909,Dragapult
91216134,/Users/nickzwart/Desktop/8-8-2026/91216134.json,Pokemon Siuuuu,1,1,0.5909,Grimmsnarl
91221672,/Users/nickzwart/Desktop/8-8-2026/91221672.json,LumenLiquidity,1,1,0.6296,Ogerpon
91223223,/Users/nickzwart/Desktop/8-8-2026/91223223.json,e-toppo + kurupical,1,1,0.6136,M-Lopunny
91224234,/Users/nickzwart/Desktop/8-8-2026/91224234.json,e-toppo + kurupical,1,1,0.6136,Alakazam
91228471,/Users/nickzwart/Desktop/8-8-2026/91228471.json,Pokemon Siuuuu,0,1,0.5909,Dragapult
91227652,/Users/nickzwart/Desktop/8-8-2026/91227652.json,haggle,0,1,0.6308,Ogerpon
91229387,/Users/nickzwart/Desktop/8-8-2026/91229387.json,Pokemon Siuuuu,0,1,0.5909,Dragapult
91229414,/Users/nickzwart/Desktop/8-8-2026/91229414.json,Kh0a,1,1,0.5806,Grimmsnarl
91232113,/Users/nickzwart/Desktop/8-8-2026/91232113.json,haggle,0,1,0.6308,M-Lucario
91234725,/Users/nickzwart/Desktop/8-8-2026/91234725.json,e-toppo + kurupical,0,1,0.6136,Dragapult
91236428,/Users/nickzwart/Desktop/8-8-2026/91236428.json,LumenLiquidity,1,1,0.6296,Alakazam
91240137,/Users/nickzwart/Desktop/8-8-2026/91240137.json,haggle,1,1,0.6308,Grimmsnarl
91240150,/Users/nickzwart/Desktop/8-8-2026/91240150.json,LumenLiquidity,0,1,0.6296,Grimmsnarl
91243763,/Users/nickzwart/Desktop/8-8-2026/91243763.json,e-toppo + kurupical,0,1,0.6136,Grimmsnarl
91244555,/Users/nickzwart/Desktop/8-8-2026/91244555.json,LumenLiquidity,0,1,0.6296,Grimmsnarl
91245337,/Users/nickzwart/Desktop/8-8-2026/91245337.json,Pokemon Siuuuu,1,1,0.5909,Alakazam
91246413,/Users/nickzwart/Desktop/8-8-2026/91246413.json,haggle,1,1,0.6308,Grimmsnarl
91247310,/Users/nickzwart/Desktop/8-8-2026/91247310.json,haggle,0,1,0.6308,Alakazam
91247977,/Users/nickzwart/Desktop/8-8-2026/91247977.json,Pokemon Siuuuu,0,1,0.5909,Grimmsnarl
91254187,/Users/nickzwart/Desktop/8-8-2026/91254187.json,haggle,0,1,0.6308,Ogerpon
91254352,/Users/nickzwart/Desktop/8-8-2026/91254352.json,e-toppo + kurupical,0,1,0.6136,Alakazam
91256763,/Users/nickzwart/Desktop/8-8-2026/91256763.json,Pokemon Siuuuu,0,1,0.5909,Grimmsnarl
91258544,/Users/nickzwart/Desktop/8-8-2026/91258544.json,e-toppo + kurupical,0,1,0.6136,Grimmsnarl
91263169,/Users/nickzwart/Desktop/8-8-2026/91263169.json,e-toppo + kurupical,0,1,0.6136,Alakazam
91269422,/Users/nickzwart/Desktop/8-8-2026/91269422.json,Pokemon Siuuuu,0,1,0.5909,Alakazam
91269188,/Users/nickzwart/Desktop/8-8-2026/91269188.json,haggle,0,1,0.6308,Grimmsnarl
91274613,/Users/nickzwart/Desktop/8-8-2026/91274613.json,haggle,1,1,0.6308,Grimmsnarl
91273777,/Users/nickzwart/Desktop/8-8-2026/91273777.json,LumenLiquidity,0,1,0.6296,Alakazam
91273935,/Users/nickzwart/Desktop/8-8-2026/91273935.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91274019,/Users/nickzwart/Desktop/8-8-2026/91274019.json,haggle,1,1,0.6308,M-Kangaskhan
91275752,/Users/nickzwart/Desktop/8-8-2026/91275752.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91278199,/Users/nickzwart/Desktop/8-8-2026/91278199.json,haggle,0,1,0.6308,Grimmsnarl
91278325,/Users/nickzwart/Desktop/8-8-2026/91278325.json,Dipam Chakraborty,0,1,0.6748,Ogerpon
91279113,/Users/nickzwart/Desktop/8-8-2026/91279113.json,haggle,0,1,0.6308,Dudunsparce
91279226,/Users/nickzwart/Desktop/8-8-2026/91279226.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91281914,/Users/nickzwart/Desktop/8-8-2026/91281914.json,Dipam Chakraborty,0,1,0.6748,Ogerpon
91282713,/Users/nickzwart/Desktop/8-8-2026/91282713.json,haggle,0,1,0.6308,Ogerpon
91283716,/Users/nickzwart/Desktop/8-8-2026/91283716.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91283792,/Users/nickzwart/Desktop/8-8-2026/91283792.json,LumenLiquidity,1,1,0.6296,M-Kangaskhan
91284460,/Users/nickzwart/Desktop/8-8-2026/91284460.json,haggle,1,1,0.6308,Grimmsnarl
91285520,/Users/nickzwart/Desktop/8-8-2026/91285520.json,Dipam Chakraborty,1,1,0.6748,Ogerpon
91284568,/Users/nickzwart/Desktop/8-8-2026/91284568.json,Dipam Chakraborty,0,1,0.6748,Ogerpon
91286344,/Users/nickzwart/Desktop/8-8-2026/91286344.json,haggle,1,1,0.6308,Grimmsnarl
91286445,/Users/nickzwart/Desktop/8-8-2026/91286445.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91287246,/Users/nickzwart/Desktop/8-8-2026/91287246.json,haggle,0,1,0.6308,Grimmsnarl
91287379,/Users/nickzwart/Desktop/8-8-2026/91287379.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91288153,/Users/nickzwart/Desktop/8-8-2026/91288153.json,e-toppo + kurupical,0,1,0.6136,Dragapult
91289049,/Users/nickzwart/Desktop/8-8-2026/91289049.json,haggle,0,1,0.6308,Alakazam
91289186,/Users/nickzwart/Desktop/8-8-2026/91289186.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91289970,/Users/nickzwart/Desktop/8-8-2026/91289970.json,haggle,1,1,0.6308,Grimmsnarl
91290070,/Users/nickzwart/Desktop/8-8-2026/91290070.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91290876,/Users/nickzwart/Desktop/8-8-2026/91290876.json,haggle,0,1,0.6308,Grimmsnarl
91293399,/Users/nickzwart/Desktop/8-8-2026/91293399.json,haggle,1,1,0.6308,Crustle
91296112,/Users/nickzwart/Desktop/8-8-2026/91296112.json,haggle,0,1,0.6308,Alakazam
91296255,/Users/nickzwart/Desktop/8-8-2026/91296255.json,haggle,1,1,0.6308,Ogerpon
91295359,/Users/nickzwart/Desktop/8-8-2026/91295359.json,LumenLiquidity,1,1,0.6296,Dragapult
91296270,/Users/nickzwart/Desktop/8-8-2026/91296270.json,haggle,0,1,0.6308,Alakazam
91298949,/Users/nickzwart/Desktop/8-8-2026/91298949.json,haggle,1,1,0.6308,Ogerpon
91301679,/Users/nickzwart/Desktop/8-8-2026/91301679.json,Pokemon Siuuuu,1,1,0.5909,Grimmsnarl
91300799,/Users/nickzwart/Desktop/8-8-2026/91300799.json,LumenLiquidity,1,1,0.6296,Alakazam
91304394,/Users/nickzwart/Desktop/8-8-2026/91304394.json,Dipam Chakraborty,1,1,0.6748,M-Kangaskhan
91308773,/Users/nickzwart/Desktop/8-8-2026/91308773.json,LumenLiquidity,0,1,0.6296,Hydrapple
91311449,/Users/nickzwart/Desktop/8-8-2026/91311449.json,Pokemon Siuuuu,0,1,0.5909,M-Kangaskhan
91316586,/Users/nickzwart/Desktop/8-8-2026/91316586.json,Pokemon Siuuuu,1,1,0.5909,Alakazam
91318527,/Users/nickzwart/Desktop/8-8-2026/91318527.json,Pokemon Siuuuu,0,1,0.5909,Grimmsnarl
91320397,/Users/nickzwart/Desktop/8-8-2026/91320397.json,Dipam Chakraborty,0,1,0.6748,Garchomp
91326568,/Users/nickzwart/Desktop/8-8-2026/91326568.json,haggle,0,1,0.6308,Grimmsnarl
91326754,/Users/nickzwart/Desktop/8-8-2026/91326754.json,haggle,0,1,0.6308,Dragapult
91328527,/Users/nickzwart/Desktop/8-8-2026/91328527.json,Dipam Chakraborty,1,1,0.6748,M-Lucario
91331878,/Users/nickzwart/Desktop/8-8-2026/91331878.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91332769,/Users/nickzwart/Desktop/8-8-2026/91332769.json,Dipam Chakraborty,0,1,0.6748,M-Lopunny
91335513,/Users/nickzwart/Desktop/8-8-2026/91335513.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91337353,/Users/nickzwart/Desktop/8-8-2026/91337353.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91337449,/Users/nickzwart/Desktop/8-8-2026/91337449.json,LumenLiquidity,1,1,0.6296,Alakazam
91338185,/Users/nickzwart/Desktop/8-8-2026/91338185.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91338481,/Users/nickzwart/Desktop/8-8-2026/91338481.json,haggle,1,1,0.6308,Alakazam
91339194,/Users/nickzwart/Desktop/8-8-2026/91339194.json,Dipam Chakraborty,0,1,0.6748,Ogerpon
91340090,/Users/nickzwart/Desktop/8-8-2026/91340090.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91340949,/Users/nickzwart/Desktop/8-8-2026/91340949.json,Dipam Chakraborty,0,1,0.6748,M-Lucario
91342020,/Users/nickzwart/Desktop/8-8-2026/91342020.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91343681,/Users/nickzwart/Desktop/8-8-2026/91343681.json,Dipam Chakraborty,1,1,0.6748,M-Kangaskhan
91343746,/Users/nickzwart/Desktop/8-8-2026/91343746.json,Dipam Chakraborty,1,1,0.6748,Ogerpon
91343878,/Users/nickzwart/Desktop/8-8-2026/91343878.json,LumenLiquidity,0,1,0.6296,Grimmsnarl
91343879,/Users/nickzwart/Desktop/8-8-2026/91343879.json,Pokemon Siuuuu,0,1,0.5909,Grimmsnarl
91344672,/Users/nickzwart/Desktop/8-8-2026/91344672.json,Dipam Chakraborty,0,1,0.6748,M-Lucario
91344792,/Users/nickzwart/Desktop/8-8-2026/91344792.json,LumenLiquidity,0,1,0.6296,Grimmsnarl
91346501,/Users/nickzwart/Desktop/8-8-2026/91346501.json,Dipam Chakraborty,1,1,0.6748,Hydrapple
91349150,/Users/nickzwart/Desktop/8-8-2026/91349150.json,Dipam Chakraborty,1,1,0.6748,M-Lopunny
91351101,/Users/nickzwart/Desktop/8-8-2026/91351101.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91351866,/Users/nickzwart/Desktop/8-8-2026/91351866.json,LumenLiquidity,1,1,0.6296,M-Lucario
91352114,/Users/nickzwart/Desktop/8-8-2026/91352114.json,Dipam Chakraborty,0,1,0.6748,M-Lopunny
91352933,/Users/nickzwart/Desktop/8-8-2026/91352933.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91353835,/Users/nickzwart/Desktop/8-8-2026/91353835.json,Dipam Chakraborty,1,1,0.6748,M-Lopunny
91354767,/Users/nickzwart/Desktop/8-8-2026/91354767.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91355688,/Users/nickzwart/Desktop/8-8-2026/91355688.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91356280,/Users/nickzwart/Desktop/8-8-2026/91356280.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91356312,/Users/nickzwart/Desktop/8-8-2026/91356312.json,haggle,1,1,0.6308,M-Lucario
91356625,/Users/nickzwart/Desktop/8-8-2026/91356625.json,Dipam Chakraborty,0,1,0.6748,Dragapult
91357201,/Users/nickzwart/Desktop/8-8-2026/91357201.json,haggle,0,1,0.6308,other
91357500,/Users/nickzwart/Desktop/8-8-2026/91357500.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91358399,/Users/nickzwart/Desktop/8-8-2026/91358399.json,Dipam Chakraborty,1,1,0.6748,Dragapult
91359087,/Users/nickzwart/Desktop/8-8-2026/91359087.json,Pokemon Siuuuu,0,1,0.5909,M-Kangaskhan
91359299,/Users/nickzwart/Desktop/8-8-2026/91359299.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91360004,/Users/nickzwart/Desktop/8-8-2026/91360004.json,Dipam Chakraborty,1,1,0.6748,M-Lopunny
91361977,/Users/nickzwart/Desktop/8-8-2026/91361977.json,haggle,1,1,0.6308,Grimmsnarl
91364694,/Users/nickzwart/Desktop/8-8-2026/91364694.json,haggle,0,1,0.6308,Alakazam
91366570,/Users/nickzwart/Desktop/8-8-2026/91366570.json,Pokemon Siuuuu,1,1,0.5909,Alakazam
91367382,/Users/nickzwart/Desktop/8-8-2026/91367382.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91368370,/Users/nickzwart/Desktop/8-8-2026/91368370.json,e-toppo + kurupical,0,1,0.6136,Grimmsnarl
91368977,/Users/nickzwart/Desktop/8-8-2026/91368977.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91372709,/Users/nickzwart/Desktop/8-8-2026/91372709.json,haggle,1,1,0.6308,Alakazam
91380748,/Users/nickzwart/Desktop/8-8-2026/91380748.json,Dipam Chakraborty,0,1,0.6748,Crustle
91381983,/Users/nickzwart/Desktop/8-8-2026/91381983.json,Dipam Chakraborty,1,1,0.6748,M-Kangaskhan
91382548,/Users/nickzwart/Desktop/8-8-2026/91382548.json,Dipam Chakraborty,1,1,0.6748,M-Kangaskhan
91385287,/Users/nickzwart/Desktop/8-8-2026/91385287.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91383704,/Users/nickzwart/Desktop/8-8-2026/91383704.json,Dipam Chakraborty,1,1,0.6748,M-Lopunny
91386179,/Users/nickzwart/Desktop/8-8-2026/91386179.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91387996,/Users/nickzwart/Desktop/8-8-2026/91387996.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91388870,/Users/nickzwart/Desktop/8-8-2026/91388870.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91388891,/Users/nickzwart/Desktop/8-8-2026/91388891.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91389809,/Users/nickzwart/Desktop/8-8-2026/91389809.json,Dipam Chakraborty,1,1,0.6748,M-Lucario
91389833,/Users/nickzwart/Desktop/8-8-2026/91389833.json,Pokemon Siuuuu,1,1,0.5909,Grimmsnarl
91389964,/Users/nickzwart/Desktop/8-8-2026/91389964.json,haggle,0,1,0.6308,Grimmsnarl
91396369,/Users/nickzwart/Desktop/8-8-2026/91396369.json,e-toppo + kurupical,1,1,0.6136,Ogerpon
91397340,/Users/nickzwart/Desktop/8-8-2026/91397340.json,Dipam Chakraborty,1,1,0.6748,Dudunsparce
91397356,/Users/nickzwart/Desktop/8-8-2026/91397356.json,Dipam Chakraborty,0,1,0.6748,M-Kangaskhan
91399825,/Users/nickzwart/Desktop/8-8-2026/91399825.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91398041,/Users/nickzwart/Desktop/8-8-2026/91398041.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91398937,/Users/nickzwart/Desktop/8-8-2026/91398937.json,Dipam Chakraborty,0,1,0.6748,M-Lucario
91401639,/Users/nickzwart/Desktop/8-8-2026/91401639.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91402535,/Users/nickzwart/Desktop/8-8-2026/91402535.json,Dipam Chakraborty,0,1,0.6748,Grimmsnarl
91402734,/Users/nickzwart/Desktop/8-8-2026/91402734.json,Dipam Chakraborty,1,1,0.6748,Alakazam
91403436,/Users/nickzwart/Desktop/8-8-2026/91403436.json,Dipam Chakraborty,0,1,0.6748,M-Lucario
91404327,/Users/nickzwart/Desktop/8-8-2026/91404327.json,e-toppo + kurupical,0,1,0.6136,Grimmsnarl
91404347,/Users/nickzwart/Desktop/8-8-2026/91404347.json,Dipam Chakraborty,0,1,0.6748,M-Kangaskhan
91406142,/Users/nickzwart/Desktop/8-8-2026/91406142.json,Dipam Chakraborty,0,1,0.6748,M-Starmie
91407074,/Users/nickzwart/Desktop/8-8-2026/91407074.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91408048,/Users/nickzwart/Desktop/8-8-2026/91408048.json,LumenLiquidity,0,1,0.6296,M-Kangaskhan
91408892,/Users/nickzwart/Desktop/8-8-2026/91408892.json,Dipam Chakraborty,0,1,0.6748,Alakazam
91408957,/Users/nickzwart/Desktop/8-8-2026/91408957.json,LumenLiquidity,0,1,0.6296,Alakazam
91409791,/Users/nickzwart/Desktop/8-8-2026/91409791.json,Dipam Chakraborty,1,1,0.6748,Grimmsnarl
91409890,/Users/nickzwart/Desktop/8-8-2026/91409890.json,Dipam Chakraborty,1,1,0.6748,Dragapult
91410705,/Users/nickzwart/Desktop/8-8-2026/91410705.json,Dipam Chakraborty,1,1,0.6748,M-Lopunny
