path,episode,p0,p1,winner,a0,a1,turns
./Palsystem/90898589.json,90898589,ShumpeiNomura,palsystem,0,M-Kangaskhan,Ogerpon,7
./Palsystem/90899503.json,90899503,Challengestone,palsystem,0,Alakazam,Ogerpon,11
./Palsystem/90900278.json,90900278,matsurih,palsystem,1,M-Lopunny,Ogerpon,7
./Palsystem/90901029.json,90901029,齐乐,palsystem,0,Alakazam,Ogerpon,13
./Palsystem/90902009.json,90902009,palsystem,flg,1,Ogerpon,Grimmsnarl,9
./Palsystem/90875873.json,90875873,Raihan Ramadistra,palsystem,0,Grimmsnarl,Ogerpon,9
./Palsystem/90876731.json,90876731,palsystem,Charmander & Meowth,0,Ogerpon,Grimmsnarl,11
./Palsystem/90877558.json,90877558,palsystem,Marshall Maximizer,1,Ogerpon,M-Lopunny,9
./Palsystem/90878418.json,90878418,ShumpeiNomura,palsystem,1,M-Kangaskhan,Ogerpon,15
./Palsystem/90879246.json,90879246,palsystem,sadwat,0,Ogerpon,M-Froslass,9
./Palsystem/90880156.json,90880156,palsystem,Petit Canard,0,Ogerpon,Dragapult,19
./Palsystem/90880948.json,90880948,palsystem,matsurih,1,Ogerpon,M-Lopunny,11
./Palsystem/90881789.json,90881789,palsystem,Kamil Olejniczak,0,Ogerpon,other,17
./Palsystem/90863087.json,90863087,palsystem,Romone Dunlop,0,Ogerpon,Dragapult,13
./Palsystem/90863928.json,90863928,palsystem,Corinna Leung,0,Ogerpon,Dragapult,19
./Palsystem/90864790.json,90864790,palsystem,Hase2727,0,Ogerpon,M-Kangaskhan,17
./Palsystem/90865646.json,90865646,palsystem,EliKal,0,Ogerpon,Grimmsnarl,9
./Palsystem/90866494.json,90866494,RMensinck,palsystem,1,other,Ogerpon,13
./Palsystem/90867378.json,90867378,matsurih,palsystem,1,M-Lopunny,Ogerpon,9
./Palsystem/90868231(1).json,90868231,Tang,palsystem,1,M-Lucario,Ogerpon,15
./Palsystem/90868231.json,90868231,Tang,palsystem,1,M-Lucario,Ogerpon,15
./Palsystem/90902865.json,90902865,palsystem,takayosi,0,Ogerpon,Ogerpon,9
./Palsystem/90903731.json,90903731,palsystem,insuperabilehart,0,Ogerpon,M-Lopunny,7
./Palsystem/90904584.json,90904584,palsystem,vvs,1,Ogerpon,Alakazam,11
./Palsystem/90905443.json,90905443,NIWATORI,palsystem,1,M-Lopunny,Ogerpon,7
./Palsystem/90906308.json,90906308,palsystem,sadwat,0,Ogerpon,M-Lopunny,9
./Palsystem/90907145.json,90907145,palsystem,Team Rot-Weiß,1,other,Alakazam,3
./Palsystem/90908005.json,90908005,vvs,palsystem,1,Alakazam,Ogerpon,13
./Palsystem/90908848.json,90908848,palsystem,MTADA,1,Ogerpon,Alakazam,11
./Palsystem/90909675(1).json,90909675,palsystem,aigood,0,Ogerpon,Crustle,25
./Palsystem/90909675.json,90909675,palsystem,aigood,0,Ogerpon,Crustle,25
./Palsystem/90910549.json,90910549,Yaroslav,palsystem,1,Grimmsnarl,Ogerpon,9
./Palsystem/90911424.json,90911424,sadwat,palsystem,0,M-Kangaskhan,Ogerpon,21
./Palsystem/90918228.json,90918228,palsystem,Raihan Ramadistra,0,Ogerpon,Grimmsnarl,9
./Palsystem/90919835.json,90919835,Kh0a,palsystem,1,Dragapult,Ogerpon,13
./Palsystem/90926326.json,90926326,ANDPAD kaggler team,palsystem,1,Ogerpon,Ogerpon,7
./Palsystem/90934758.json,90934758,palsystem,sadwat,0,Ogerpon,M-Lopunny,9
./Palsystem/90935520.json,90935520,Luca,palsystem,1,other,Ogerpon,15
./Palsystem/90939953.json,90939953,palsystem,Majkel1337,0,Ogerpon,M-Lucario,11
./Palsystem/90948177.json,90948177,ANDPAD kaggler team,palsystem,1,Ogerpon,Ogerpon,9
./Palsystem/90948909.json,90948909,palsystem,Luca,1,Ogerpon,other,11
./Palsystem/90950703.json,90950703,flg,palsystem,1,Grimmsnarl,Ogerpon,13
./Palsystem/90959765.json,90959765,palsystem,YDDDDDD999,0,Ogerpon,other,7
./Palsystem/90968103.json,90968103,Luca,palsystem,1,other,Ogerpon,17
./Palsystem/90976510.json,90976510,Majkel1337,palsystem,0,M-Lucario,Ogerpon,11
./Palsystem/91076781.json,91076781,palsystem,Dipam Chakraborty,1,Ogerpon,Dragapult,11
./Palsystem/91080263.json,91080263,palsystem,THIRD PTCG Club,0,Ogerpon,Dragapult,13
./Palsystem/91081137.json,91081137,palsystem,Dipam Chakraborty,0,Ogerpon,Dragapult,13
./Palsystem/91093430.json,91093430,palsystem,Yaroslav,0,Ogerpon,Grimmsnarl,11
./Palsystem/91109180.json,91109180,MissingNo.,palsystem,0,M-Kangaskhan,Ogerpon,28
./Palsystem/91113407.json,91113407,Sixth Sense,palsystem,0,Hydrapple,Meganium,5
./Palsystem/91125632.json,91125632,palsystem,M Sato,0,Ogerpon,M-Lopunny,9
./Palsystem/91131017.json,91131017,Majkel1337,palsystem,0,M-Lucario,Ogerpon,9
./Palsystem/90994831.json,90994831,insuperabilehart,palsystem,0,M-Lopunny,Ogerpon,11
./Palsystem/91012274.json,91012274,palsystem,Sixth Sense,0,Ogerpon,Grimmsnarl,13
./Palsystem/91024153.json,91024153,THIRD PTCG Club,palsystem,0,Alakazam,Ogerpon,11
./Palsystem/91026658.json,91026658,palsystem,Majkel1337,1,Ogerpon,M-Lucario,15
./Palsystem/91051900.json,91051900,palsystem,Petit Canard,1,Ogerpon,Alakazam,9
./Palsystem/91059422.json,91059422,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,palsystem,0,M-Lopunny,Ogerpon,9
./Palsystem/91068166.json,91068166,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,palsystem,1,M-Lopunny,Ogerpon,5
./Palsystem/91073266.json,91073266,Dipam Chakraborty,palsystem,0,Dragapult,Ogerpon,13
./Palsystem/91139685.json,91139685,Pokemon Siuuuu,palsystem,1,Dragapult,Ogerpon,15
./Palsystem/91140528.json,91140528,palsystem,Luca,0,Ogerpon,other,13
./Palsystem/91143203.json,91143203,palsystem,AlphaStarmie,1,Ogerpon,Alakazam,9
./Palsystem/91148404.json,91148404,Majkel1337,palsystem,0,M-Lucario,Ogerpon,11
./Palsystem/91151120.json,91151120,palsystem,Ayanokoji Fan Club,0,Ogerpon,Grimmsnarl,9
./Palsystem/91155598.json,91155598,palsystem,Majkel1337,1,Ogerpon,M-Lucario,9
./Palsystem/91159856.json,91159856,palsystem,goonew,0,Ogerpon,Garchomp,21
./Palsystem/91184632.json,91184632,你好哇,palsystem,1,Grimmsnarl,Ogerpon,13
./Palsystem/91569263.json,91569263,palsystem,Budew,0,Ogerpon,M-Lopunny,7
./Palsystem/91578244.json,91578244,palsystem,Sixth Sense,1,Hydrapple,Dragapult,7
./Palsystem/91590301.json,91590301,Sixth Sense,palsystem,1,Dragapult,Ogerpon,13
./Palsystem/91605212.json,91605212,Dipam Chakraborty,palsystem,0,Dragapult,Ogerpon,13
./Palsystem/91608835.json,91608835,Sixth Sense,palsystem,0,Dragapult,Ogerpon,15
./Palsystem/91610462.json,91610462,ANDPAD kaggler team,palsystem,0,M-Kangaskhan,Ogerpon,9
./Palsystem/91191540.json,91191540,palsystem,やる気元気ミワハルキ,1,Ogerpon,Dragapult,21
./Palsystem/91192415.json,91192415,やる気元気ミワハルキ,palsystem,0,Dragapult,Ogerpon,13
./Palsystem/91194188.json,91194188,Marshall Maximizer,palsystem,1,Dragapult,Ogerpon,11
./Palsystem/91214330.json,91214330,Magist,palsystem,1,Grimmsnarl,Ogerpon,11
./Palsystem/91240039.json,91240039,palsystem,M Sato,0,Ogerpon,M-Lopunny,13
./Palsystem/91240241.json,91240241,palsystem,Raihan Ramadistra,0,Ogerpon,Grimmsnarl,11
./Palsystem/91248983.json,91248983,palsystem,M Sato,0,Ogerpon,M-Lopunny,9
./Palsystem/91276681.json,91276681,Thai,palsystem,1,M-Kangaskhan,Ogerpon,11
./Palsystem/91289085.json,91289085,Majkel1337,palsystem,0,M-Lucario,Ogerpon,13
./Palsystem/91319578.json,91319578,palsystem,LiamK,0,Ogerpon,M-Lopunny,9
./Palsystem/91343746.json,91343746,palsystem,Dipam Chakraborty,1,Ogerpon,Dragapult,11
./Palsystem/91365484.json,91365484,perrodawn,palsystem,1,M-Lopunny,Ogerpon,11
./Palsystem/91388266.json,91388266,palsystem,M Sato,0,Ogerpon,M-Lucario,9
./Palsystem/91397002.json,91397002,palsystem,M Sato,0,Ogerpon,M-Lucario,13
./Palsystem/91423346.json,91423346,Dipam Chakraborty,palsystem,1,Dragapult,Ogerpon,15
./Palsystem/91423368.json,91423368,palsystem,Pokemon Siuuuu,0,Ogerpon,Dragapult,15
./Palsystem/91442363.json,91442363,カントー地方マスター(KantoRegionMaster),palsystem,1,M-Lopunny,Ogerpon,7
./Palsystem/91455853.json,91455853,palsystem,LiamK,1,Ogerpon,M-Lopunny,7
./Palsystem/91460366.json,91460366,palsystem,Thai,1,Ogerpon,M-Kangaskhan,18
./Palsystem/91471234.json,91471234,palsystem,flg,1,Ogerpon,Ogerpon,11
./Palsystem/91503355.json,91503355,Raihan Ramadistra,palsystem,1,Grimmsnarl,Ogerpon,11
./Palsystem/91513373.json,91513373,Luca,palsystem,0,M-Lopunny,Ogerpon,11
./Palsystem/91544481.json,91544481,palsystem,goonew,0,Ogerpon,Ogerpon,15
./Palsystem/91545450.json,91545450,AlphaStarmie,palsystem,0,Alakazam,Ogerpon,9
