path,episode,p0,p1,winner,a0,a1,turns
scraped/ss_0813/episode-92747944-replay.json,92747944,Sixth Sense,Rmy,1,Ogerpon,Ogerpon,11
scraped/ss_0813/episode-92748868-replay.json,92748868,Sixth Sense,Thai,1,Ogerpon,M-Kangaskhan,9
scraped/ss_0813/episode-92749805-replay.json,92749805,Luca,Sixth Sense,0,M-Lucario,Ogerpon,7
scraped/ss_0813/episode-92750745-replay.json,92750745,Sixth Sense,LumenLiquidity,1,Ogerpon,Dragapult,9
scraped/ss_0813/episode-92751671-replay.json,92751671,Sixth Sense,李秉叡（ntumlnoob）,0,Ogerpon,Dragapult,11
scraped/ss_0813/episode-92752604-replay.json,92752604,熱異常,Sixth Sense,1,Ogerpon,Ogerpon,11
scraped/ss_0813/episode-92753530-replay.json,92753530,palsystem,Sixth Sense,0,Ogerpon,Ogerpon,13
scraped/ss_0813/episode-92754458-replay.json,92754458,熱異常,Sixth Sense,0,Ogerpon,Ogerpon,23
scraped/ss_0813/episode-92725626-replay.json,92725626,shaoyiming123,Sixth Sense,1,Grimmsnarl,Ogerpon,9
scraped/ss_0813/episode-92726587-replay.json,92726587,Sixth Sense,AReg,0,Ogerpon,Alakazam,11
scraped/ss_0813/episode-92727523-replay.json,92727523,EliKal,Sixth Sense,1,Hydrapple,Ogerpon,7
scraped/ss_0813/episode-92728458-replay.json,92728458,dasfds,Sixth Sense,1,M-Lopunny,Ogerpon,9
scraped/ss_0813/episode-92729370-replay.json,92729370,DavidFreelan,Sixth Sense,1,M-Lopunny,Ogerpon,7
scraped/ss_0813/episode-92730310-replay.json,92730310,Petit Canard,Sixth Sense,1,Dragapult,Ogerpon,13
scraped/ss_0813/episode-92731223-replay.json,92731223,Sixth Sense,李秉叡（ntumlnoob）,0,Ogerpon,Dragapult,19
scraped/ss_0813/episode-92732157-replay.json,92732157,Sixth Sense,AlphaTCG,0,Ogerpon,Grimmsnarl,13
scraped/oger_dipam/episode-92719230-replay.json,92719230,Dipam Chakraborty,Takaaki Matsuda,0,Ogerpon,Ogerpon,7
scraped/oger_dipam/episode-92720068-replay.json,92720068,jhammer4,Dipam Chakraborty,0,M-Froslass,Ogerpon,26
scraped/oger_dipam/episode-92720153-replay.json,92720153,Dipam Chakraborty,BhavitB,0,Ogerpon,Grimmsnarl,9
scraped/oger_dipam/episode-92721090-replay.json,92721090,Dipam Chakraborty,QAQA,0,Hydrapple,Crustle,9
scraped/oger_dipam/episode-92722057-replay.json,92722057,Leonardo Viola10,Dipam Chakraborty,1,Grimmsnarl,Ogerpon,11
scraped/oger_dipam/episode-92722988-replay.json,92722988,neibyr,Dipam Chakraborty,1,Grimmsnarl,Ogerpon,11
scraped/oger_dipam/episode-92723915-replay.json,92723915,Pick up you! I want you!,Dipam Chakraborty,1,Ogerpon,Ogerpon,7
scraped/oger_dipam/episode-92724860-replay.json,92724860,Dipam Chakraborty,edmnnd,0,Ogerpon,M-Kangaskhan,13
scraped/ss_0813/episode-92762761-replay.json,92762761,Sixth Sense,Rmy,1,Ogerpon,Ogerpon,9
scraped/ss_0813/episode-92763717-replay.json,92763717,TMTA,Sixth Sense,1,Grimmsnarl,Ogerpon,11
scraped/ss_0813/episode-92764643-replay.json,92764643,EliKal,Sixth Sense,1,Ogerpon,Ogerpon,9
scraped/ss_0813/episode-92765562-replay.json,92765562,Sixth Sense,AlphaTCG,0,Ogerpon,Grimmsnarl,9
scraped/ss_0813/episode-92766492-replay.json,92766492,yumizu,Sixth Sense,1,Grimmsnarl,Ogerpon,9
scraped/ss_0813/episode-92767417-replay.json,92767417,LiamK,Sixth Sense,1,Alakazam,Ogerpon,13
scraped/ss_0813/episode-92767437-replay.json,92767437,__Taichicchi__,Sixth Sense,0,Ogerpon,Ogerpon,7
scraped/ss_0813/episode-92769410-replay.json,92769410,Sixth Sense,@kdcyberdude,1,Ogerpon,Dragapult,9
scraped/oger_dipam/episode-92548829-replay.json,92548829,DavidFreelan,Dipam Chakraborty,1,M-Froslass,Ogerpon,5
scraped/oger_dipam/episode-92699040-replay.json,92699040,Dipam Chakraborty,Dipam Chakraborty,0,Ogerpon,Ogerpon,11
scraped/oger_dipam/episode-92699590-replay.json,92699590,Dipam Chakraborty,near field,0,Ogerpon,Alakazam,13
scraped/oger_dipam/episode-92700509-replay.json,92700509,Dipam Chakraborty,Rahul Rathnavel K,0,Ogerpon,Archaludon,9
scraped/oger_dipam/episode-92700680-replay.json,92700680,Dipam Chakraborty,Kosmostars,0,Ogerpon,Grimmsnarl,11
scraped/oger_dipam/episode-92701521-replay.json,92701521,Dipam Chakraborty,Changyuan Chen,0,Ogerpon,Ogerpon,11
scraped/oger_dipam/episode-92702410-replay.json,92702410,Dipam Chakraborty,今井大登,0,Ogerpon,Grimmsnarl,9
scraped/oger_dipam/episode-92703351-replay.json,92703351,pokemon,Dipam Chakraborty,1,Hydrapple,Ogerpon,17
scraped/oger_dipam/episode-92725782-replay.json,92725782,hayle60,Dipam Chakraborty,1,Alakazam,Ogerpon,11
scraped/oger_dipam/episode-92726750-replay.json,92726750,Dipam Chakraborty,fsun,0,Ogerpon,M-Lopunny,7
scraped/oger_dipam/episode-92727695-replay.json,92727695,Dipam Chakraborty,Funky,0,Ogerpon,other,7
scraped/oger_dipam/episode-92728608-replay.json,92728608,Dipam Chakraborty,Machine_e1,0,Ogerpon,Grimmsnarl,9
scraped/oger_dipam/episode-92729529-replay.json,92729529,dasfds,Dipam Chakraborty,1,M-Lopunny,Ogerpon,9
scraped/oger_dipam/episode-92730466-replay.json,92730466,Dipam Chakraborty,Benarg,0,Ogerpon,Alakazam,17
scraped/oger_dipam/episode-92731378-replay.json,92731378,Arthurs Torres24,Dipam Chakraborty,1,Grimmsnarl,Ogerpon,9
scraped/oger_dipam/episode-92732309-replay.json,92732309,Dipam Chakraborty,James Cox & Henry Chao,0,Ogerpon,M-Kangaskhan,13
scraped/oger_dipam/episode-92704290-replay.json,92704290,Dipam Chakraborty,Ken Zhou,1,Ogerpon,Grimmsnarl,15
scraped/oger_dipam/episode-92705224-replay.json,92705224,yaki-imo,Dipam Chakraborty,0,Dragapult,Ogerpon,13
scraped/oger_dipam/episode-92706161-replay.json,92706161,Dipam Chakraborty,Concord_k,0,Ogerpon,Grimmsnarl,9
scraped/oger_dipam/episode-92707106-replay.json,92707106,Dipam Chakraborty,BhavitB,0,Ogerpon,Grimmsnarl,9
scraped/oger_dipam/episode-92708028-replay.json,92708028,Dipam Chakraborty,Boss's Orders Are All You Need,0,Ogerpon,Ogerpon,3
scraped/oger_dipam/episode-92708982-replay.json,92708982,Dipam Chakraborty,cocosu3434,0,Ogerpon,other,15
scraped/oger_dipam/episode-92709927-replay.json,92709927,Jonathan Coletti,Dipam Chakraborty,0,Alakazam,Ogerpon,11
scraped/oger_dipam/episode-92710843-replay.json,92710843,yzx22442255,Dipam Chakraborty,1,M-Kangaskhan,Ogerpon,11
scraped/oger_dipam/episode-92711790-replay.json,92711790,Dipam Chakraborty,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,Ogerpon,M-Lucario,15
scraped/oger_dipam/episode-92712709-replay.json,92712709,門司 匡広,Dipam Chakraborty,0,M-Lucario,Ogerpon,7
scraped/oger_dipam/episode-92713654-replay.json,92713654,Yaroslav,Dipam Chakraborty,1,Grimmsnarl,Ogerpon,9
scraped/oger_dipam/episode-92714565-replay.json,92714565,Dipam Chakraborty,Lester Leong,1,Ogerpon,Alakazam,9
scraped/oger_dipam/episode-92715482-replay.json,92715482,Dipam Chakraborty,insuperabilehart,0,Ogerpon,M-Lopunny,11
scraped/oger_dipam/episode-92716445-replay.json,92716445,Dipam Chakraborty,哈基米南北绿豆,1,Ogerpon,Alakazam,9
scraped/oger_dipam/episode-92717376-replay.json,92717376,Oleh Patsan,Dipam Chakraborty,0,Alakazam,Ogerpon,11
scraped/oger_dipam/episode-92718298-replay.json,92718298,Dipam Chakraborty,Fの人,0,Ogerpon,M-Kangaskhan,13
scraped/oger_dipam/episode-92733235-replay.json,92733235,Petit Canard,Dipam Chakraborty,1,Dragapult,Ogerpon,11
scraped/oger_dipam/episode-92734165-replay.json,92734165,Dipam Chakraborty,szlachetny snieg,0,Ogerpon,M-Lopunny,9
scraped/oger_dipam/episode-92735106-replay.json,92735106,Dipam Chakraborty,Gijs Smit,0,Ogerpon,M-Lopunny,7
scraped/oger_dipam/episode-92736077-replay.json,92736077,Dipam Chakraborty,fsun,0,Ogerpon,Grimmsnarl,11
scraped/oger_dipam/episode-92736961-replay.json,92736961,Dipam Chakraborty,MTamago,0,Ogerpon,M-Kangaskhan,11
scraped/oger_dipam/episode-92737884-replay.json,92737884,RtoABC,Dipam Chakraborty,0,Dudunsparce,Ogerpon,17
scraped/oger_dipam/episode-92738803-replay.json,92738803,Dipam Chakraborty,coba11,0,Ogerpon,Dragapult,13
scraped/oger_dipam/episode-92739718-replay.json,92739718,MarineYY,Dipam Chakraborty,1,M-Kangaskhan,Ogerpon,11
scraped/oger_dipam/episode-92740651-replay.json,92740651,Dipam Chakraborty,AlphaTCG,0,Ogerpon,Alakazam,11
scraped/oger_dipam/episode-92741576-replay.json,92741576,Dipam Chakraborty,KawattaTaido,0,Ogerpon,Grimmsnarl,9
scraped/oger_dipam/episode-92742499-replay.json,92742499,Egypt first class,Dipam Chakraborty,1,M-Lopunny,Ogerpon,7
scraped/oger_dipam/episode-92743475-replay.json,92743475,KawattaTaido,Dipam Chakraborty,0,Grimmsnarl,Ogerpon,9
scraped/oger_dipam/episode-92747208-replay.json,92747208,Dipam Chakraborty,ShumpeiNomura,0,Ogerpon,M-Kangaskhan,7
scraped/oger_dipam/episode-92750050-replay.json,92750050,Dipam Chakraborty,213tubo,1,Ogerpon,M-Kangaskhan,9
scraped/oger_dipam/episode-92755527-replay.json,92755527,Dipam Chakraborty,LumenLiquidity,1,Ogerpon,Dragapult,9
scraped/oger_dipam/episode-92761102-replay.json,92761102,Dipam Chakraborty,e-toppo + kurupical,0,Ogerpon,M-Kangaskhan,9
scraped/oger_pal/episode-91791176-replay.json,91791176,M Sato,palsystem,0,M-Lucario,Ogerpon,13
scraped/oger_pal/episode-91793000-replay.json,91793000,palsystem,James Cox & Henry Chao,0,Ogerpon,M-Kangaskhan,9
scraped/oger_pal/episode-91801489-replay.json,91801489,palsystem,LiamK,0,Ogerpon,M-Lopunny,9
scraped/oger_pal/episode-91802249-replay.json,91802249,palsystem,Oshbocker,1,Ogerpon,Ogerpon,9
scraped/oger_pal/episode-91814636-replay.json,91814636,palsystem,CaminoLSY,1,Ogerpon,Alakazam,11
scraped/oger_pal/episode-92623885-replay.json,92623885,palsystem,palsystem,1,Dragapult,Dragapult,17
scraped/oger_pal/episode-92623983-replay.json,92623983,palsystem,Ardell Aghna Mahendra,0,Dragapult,Archaludon,13
scraped/oger_pal/episode-92624901-replay.json,92624901,萩原孝介,palsystem,1,M-Lucario,Dragapult,11
scraped/oger_dipam/episode-92765703-replay.json,92765703,Lunariz,Dipam Chakraborty,1,Dragapult,Ogerpon,7
scraped/oger_dipam/episode-92771271-replay.json,92771271,Dipam Chakraborty,NIWATORI,0,Ogerpon,M-Kangaskhan,7
scraped/oger_pal/episode-90862155-replay.json,90862155,palsystem,palsystem,0,Ogerpon,Ogerpon,11
scraped/oger_pal/episode-91757188-replay.json,91757188,palsystem,カントー地方マスター(KantoRegionMaster),0,Ogerpon,M-Lopunny,9
scraped/oger_pal/episode-91758945-replay.json,91758945,palsystem,flg,0,Ogerpon,Dragapult,15
scraped/oger_pal/episode-91767311-replay.json,91767311,palsystem,James Cox & Henry Chao,0,Ogerpon,M-Kangaskhan,15
scraped/oger_pal/episode-91775663-replay.json,91775663,James Cox & Henry Chao,palsystem,1,M-Kangaskhan,Ogerpon,15
scraped/oger_pal/episode-91780888-replay.json,91780888,palsystem,Oshbocker,1,Ogerpon,Ogerpon,9
scraped/oger_pal/episode-92625851-replay.json,92625851,AZM,palsystem,1,Grimmsnarl,Dragapult,13
scraped/oger_pal/episode-92626805-replay.json,92626805,ttmn,palsystem,1,Alakazam,Dragapult,11
scraped/oger_pal/episode-92627716-replay.json,92627716,palsystem,Blu3s & Ausrine,0,Dragapult,Alakazam,9
scraped/oger_pal/episode-92628678-replay.json,92628678,YIN,palsystem,1,Grimmsnarl,Dragapult,11
scraped/oger_pal/episode-92628769-replay.json,92628769,palsystem,lollipop947,0,Dragapult,M-Lucario,17
scraped/oger_pal/episode-92629620-replay.json,92629620,hatry,palsystem,0,Grimmsnarl,Dragapult,11
scraped/oger_pal/episode-92630569-replay.json,92630569,palsystem,kanno,1,Dragapult,M-Lopunny,13
scraped/oger_pal/episode-92631528-replay.json,92631528,Gijs Smit,palsystem,1,Hydrapple,Dragapult,9
scraped/oger_pal/episode-92632465-replay.json,92632465,Yigit Kayali,palsystem,1,Grimmsnarl,Dragapult,13
scraped/oger_pal/episode-92633405-replay.json,92633405,stardom,palsystem,1,other,Dragapult,8
scraped/oger_pal/episode-92634344-replay.json,92634344,yuto083,palsystem,1,Alakazam,Dragapult,13
scraped/oger_pal/episode-92635276-replay.json,92635276,AlphaTCG,palsystem,1,Alakazam,Dragapult,13
scraped/oger_pal/episode-92636213-replay.json,92636213,palsystem,e-toppo + kurupical,1,Dragapult,M-Kangaskhan,9
scraped/oger_pal/episode-92637135-replay.json,92637135,palsystem,Funky,0,Dragapult,Dragapult,15
scraped/oger_pal/episode-92638088-replay.json,92638088,李秉叡（ntumlnoob）,palsystem,0,Dragapult,Dragapult,19
scraped/oger_pal/episode-92639020-replay.json,92639020,palsystem,Matej Orevski,0,Dragapult,Grimmsnarl,15
scraped/oger_pal/episode-92639967-replay.json,92639967,palsystem,Redi_,0,Dragapult,Alakazam,13
scraped/oger_pal/episode-92639985-replay.json,92639985,Kh0a,palsystem,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92640913-replay.json,92640913,dasfds,palsystem,1,M-Lopunny,Dragapult,13
scraped/oger_pal/episode-92641857-replay.json,92641857,palsystem,AlphaTCG,0,Dragapult,Alakazam,11
scraped/oger_pal/episode-92642777-replay.json,92642777,AlphaTCG,palsystem,1,Alakazam,Dragapult,13
scraped/oger_pal/episode-92643711-replay.json,92643711,flg,palsystem,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92644657-replay.json,92644657,Boss's Orders Are All You Need,palsystem,1,Dragapult,Dragapult,11
scraped/oger_pal/episode-92645662-replay.json,92645662,palsystem,李秉叡（ntumlnoob）,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92657780-replay.json,92657780,James Cox & Henry Chao,palsystem,0,M-Kangaskhan,Dragapult,11
scraped/oger_pal/episode-92658738-replay.json,92658738,miya,palsystem,1,Alakazam,Dragapult,11
scraped/oger_pal/episode-92659620-replay.json,92659620,palsystem,Luca,0,Dragapult,M-Lucario,11
scraped/oger_pal/episode-92660606-replay.json,92660606,hhku,palsystem,1,M-Lucario,Dragapult,13
scraped/oger_pal/episode-92661550-replay.json,92661550,palsystem,ANDPAD kaggler team,0,Dragapult,Ogerpon,13
scraped/oger_pal/episode-92662499-replay.json,92662499,ANDPAD kaggler team,palsystem,1,Ogerpon,Dragapult,15
scraped/oger_pal/episode-92663446-replay.json,92663446,palsystem,flg,1,Dragapult,Dragapult,9
scraped/oger_pal/episode-92664410-replay.json,92664410,palsystem,tngmb08,0,Dragapult,M-Lucario,11
scraped/oger_pal/episode-92652064-replay.json,92652064,palsystem,JB Bryant,0,Dragapult,Dragapult,17
scraped/oger_pal/episode-92652157-replay.json,92652157,palsystem,YUTO KOJIMA,0,Dragapult,Crustle,13
scraped/oger_pal/episode-92653084-replay.json,92653084,ANDPAD kaggler team,palsystem,1,Ogerpon,Dragapult,11
scraped/oger_pal/episode-92654025-replay.json,92654025,palsystem,flg,1,Dragapult,Dragapult,9
scraped/oger_pal/episode-92654968-replay.json,92654968,Dipam Chakraborty,palsystem,1,Ogerpon,Dragapult,17
scraped/oger_pal/episode-92655905-replay.json,92655905,ANDPAD kaggler team,palsystem,0,Ogerpon,Dragapult,13
scraped/oger_pal/episode-92656845-replay.json,92656845,hatry,palsystem,0,Grimmsnarl,Dragapult,13
scraped/oger_pal/episode-92657768-replay.json,92657768,Petit Canard,palsystem,1,M-Kangaskhan,Dragapult,13
scraped/oger_pal/episode-92646526-replay.json,92646526,palsystem,MarineYY,0,Dragapult,Crustle,19
scraped/oger_pal/episode-92647445-replay.json,92647445,pokemon master,palsystem,1,Hydrapple,Dragapult,9
scraped/oger_pal/episode-92648277-replay.json,92648277,palsystem,JB Bryant,0,Dragapult,Dragapult,15
scraped/oger_pal/episode-92648373-replay.json,92648373,palsystem,flg,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92649326-replay.json,92649326,Luca,palsystem,1,M-Lucario,Dragapult,9
scraped/oger_pal/episode-92650254-replay.json,92650254,JB Bryant,palsystem,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92651108-replay.json,92651108,palsystem,LiamK,0,Dragapult,Alakazam,17
scraped/oger_pal/episode-92651278-replay.json,92651278,palsystem,Yopta,0,Dragapult,M-Lopunny,17
scraped/oger_pal/episode-92665371-replay.json,92665371,THIRD PTCG Club,palsystem,1,Alakazam,Dragapult,11
scraped/oger_pal/episode-92687782-replay.json,92687782,Dipam Chakraborty,palsystem,0,Ogerpon,Dragapult,13
scraped/oger_pal/episode-92690508-replay.json,92690508,Petit Canard,palsystem,0,Dragapult,Dragapult,15
scraped/oger_pal/episode-92691473-replay.json,92691473,palsystem,Petit Canard,0,Dragapult,Dragapult,15
scraped/oger_pal/episode-92715756-replay.json,92715756,Luca,palsystem,1,M-Lucario,Dragapult,9
scraped/oger_pal/episode-92733320-replay.json,92733320,palsystem,ANDPAD kaggler team,1,Dragapult,Ogerpon,9
scraped/oger_pal/episode-92739863-replay.json,92739863,熱異常,palsystem,1,Ogerpon,Dragapult,9
scraped/oger_pal/episode-92751589-replay.json,92751589,palsystem,LiamK,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92751883-replay.json,92751883,RtoABC,palsystem,1,Dudunsparce,Dragapult,13
scraped/oger_pal/episode-92753445-replay.json,92753445,palsystem,LiamK,0,Dragapult,Dragapult,13
scraped/oger_pal/episode-92758080-replay.json,92758080,LiamK,palsystem,1,Dragapult,Dragapult,11
scraped/oger_pal/episode-92759933-replay.json,92759933,LiamK,palsystem,1,Dragapult,Dragapult,15
scraped/oger_pal/episode-92769167-replay.json,92769167,palsystem,LiamK,1,Dragapult,Dragapult,13
scraped/oger_pal/episode-92771020-replay.json,92771020,LiamK,palsystem,1,Dragapult,Dragapult,15
