episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
88041430,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88041430.json,Eggplanck,0,1,Archaludon,0.60,0,Grimmsnarl,harvest
88042028,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88042028.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88042405,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88042405.json,Eggplanck,0,1,Archaludon,0.60,0,Grimmsnarl,harvest
88043867,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88043867.json,Eggplanck,1,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88045089,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88045089.json,Eggplanck,0,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88045645,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88045645.json,Eggplanck,0,1,Archaludon,0.60,0,Grimmsnarl,harvest
88046257,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88046257.json,Eggplanck,1,1,Dragapult,0.60,0,Grimmsnarl,harvest
88046792,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88046792.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88047396,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88047396.json,Eggplanck,1,1,M-Starmie,0.60,0,Grimmsnarl,harvest
88048008,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88048008.json,渡邊征央,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88048626,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88048626.json,Eggplanck,0,1,Cynthia-Garchomp,0.60,0,Grimmsnarl,harvest
88049222,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88049222.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88049838,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88049838.json,Eggplanck,1,1,Crustle,0.60,0,Grimmsnarl,harvest
88050452,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88050452.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88051082,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88051082.json,Eggplanck,1,1,other,0.60,0,Grimmsnarl,harvest
88051694,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88051694.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88052926,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88052926.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88053158,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88053158.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88053547,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88053547.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88054795,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88054795.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88055028,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88055028.json,Eggplanck,0,1,Dragapult,0.60,0,Grimmsnarl,harvest
88055416,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88055416.json,Eggplanck,1,1,Cynthia-Garchomp,0.60,0,Grimmsnarl,harvest
88057278,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88057278.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88057875,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88057875.json,Eggplanck,1,1,other,0.60,0,Grimmsnarl,harvest
88058505,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88058505.json,Eggplanck,0,1,M-Starmie,0.60,0,Grimmsnarl,harvest
88060356,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88060356.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88060983,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88060983.json,Eggplanck,0,1,Archaludon,0.60,0,Grimmsnarl,harvest
88061012,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88061012.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88061598,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88061598.json,Eggplanck,1,1,M-Starmie,0.60,0,Grimmsnarl,harvest
88062808,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88062808.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88063402,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88063402.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88065203,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88065203.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88065703,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88065703.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88065884,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88065884.json,Yiheng Wang,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88069584,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88069584.json,Eggplanck,1,1,Crustle,0.60,0,Grimmsnarl,harvest
88097844,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88097844.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88105447,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88105447.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88112179,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88112179.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88120179,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88120179.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88127009,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88127009.json,trainer-1,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88129669,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88129669.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88132526,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88132526.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88136386,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88136386.json,Eggplanck,0,1,Crustle,0.60,0,Grimmsnarl,harvest
88151129,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88151129.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88153606,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88153606.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88169746,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88169746.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88184643,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88184643.json,Eggplanck,1,1,Archaludon,0.60,0,Grimmsnarl,harvest
88185039,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88185039.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88200448,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88200448.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88212647,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88212647.json,Eggplanck,0,1,Archaludon,0.60,0,Grimmsnarl,harvest
88216141,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88216141.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88226286,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88226286.json,Eggplanck,0,1,Crustle,0.60,0,Grimmsnarl,harvest
88226934,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88226934.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88233777,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88233777.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88246351,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88246351.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88249114,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88249114.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88253051,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88253051.json,hoshi18,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88262037,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88262037.json,Marshall Maximizer,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88264071,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88264071.json,Eggplanck,0,1,Crustle,0.60,0,Grimmsnarl,harvest
88285300,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88285300.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88300118,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88300118.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88304926,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88304926.json,Eggplanck,1,1,other,0.60,0,Grimmsnarl,harvest
88304927,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88304927.json,Eggplanck,1,1,Crustle,0.60,0,Grimmsnarl,harvest
88309670,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88309670.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88319382,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88319382.json,Eggplanck,0,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88319961,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88319961.json,Eggplanck,0,1,other,0.60,0,Grimmsnarl,harvest
88323326,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88323326.json,Eggplanck,0,1,Crustle,0.60,0,Grimmsnarl,harvest
88324371,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88324371.json,Pokémon Day Care,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88325334,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88325334.json,JZ,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88330412,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88330412.json,ペンギン,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88331369,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88331369.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88335715,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88335715.json,Rmy,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88342560,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88342560.json,GUOHAOYANG,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88347118,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88347118.json,Eggplanck,0,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88352398,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88352398.json,Eggplanck,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88356119,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88356119.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88376453,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88376453.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88382172,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88382172.json,Eggplanck,0,1,Crustle,0.60,0,Grimmsnarl,harvest
88395826,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88395826.json,Eggplanck,0,1,Dragapult,0.60,0,Grimmsnarl,harvest
88404692,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88404692.json,me and the lads,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88407020,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88407020.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88442900,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88442900.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88448214,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88448214.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88459898,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88459898.json,Eggplanck,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88461580,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88461580.json,Eggplanck,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88462320,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Eggplanck/88462320.json,Eggplanck,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88272528,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88272528.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88273037,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88273037.json,flg,1,1,Archaludon,0.60,0,Grimmsnarl,harvest
88274147,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88274147.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88274685,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88274685.json,flg,1,1,other,0.60,0,Grimmsnarl,harvest
88275248,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88275248.json,flg,1,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88275756,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88275756.json,flg,1,1,other,0.60,0,Grimmsnarl,harvest
88276309,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88276309.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88276850,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88276850.json,flg,1,1,Dragapult,0.60,0,Grimmsnarl,harvest
88277379,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88277379.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88277919,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88277919.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88278456,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88278456.json,Zhenyu Zhang,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88278981,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88278981.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88279516,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88279516.json,flg,0,1,Dipplin,0.60,0,Grimmsnarl,harvest
88280046,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88280046.json,flg,1,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88280568,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88280568.json,nsytsqdtn,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88281105,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88281105.json,flg,1,1,Alakazam,0.60,0,Grimmsnarl,harvest
88281628,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88281628.json,flg,0,1,other,0.60,0,Grimmsnarl,harvest
88282151,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88282151.json,flg,1,1,other,0.60,0,Grimmsnarl,harvest
88282678,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88282678.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88283216,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88283216.json,flg,0,1,Cynthia-Garchomp,0.60,0,Grimmsnarl,harvest
88283752,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88283752.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88284792,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88284792.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88285321,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88285321.json,flg,1,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88285849,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88285849.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88286365,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88286365.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88286891,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88286891.json,matheus,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88287412,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88287412.json,NIWATORI,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88287943,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88287943.json,flg,0,1,other,0.60,0,Grimmsnarl,harvest
88288547,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88288547.json,flg,1,1,Cynthia-Garchomp,0.60,0,Grimmsnarl,harvest
88289140,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88289140.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88289665,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88289665.json,flg,0,1,other,0.60,0,Grimmsnarl,harvest
88289732,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88289732.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88290187,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88290187.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88290691,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88290691.json,flg,1,1,Cynthia-Garchomp,0.60,0,Grimmsnarl,harvest
88291239,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88291239.json,JZ,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88291765,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88291765.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88292283,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88292283.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88292793,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88292793.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88293303,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88293303.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88293830,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88293830.json,flg,1,1,M-Lucario,0.60,0,Grimmsnarl,harvest
88294854,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88294854.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88295359,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88295359.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88295884,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88295884.json,flg,0,1,Crustle,0.60,0,Grimmsnarl,harvest
88296944,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88296944.json,szlachetny snieg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88298050,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88298050.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88298570,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88298570.json,flg,1,1,M-Kangaskhan,0.60,0,Grimmsnarl,harvest
88299080,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88299080.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88299587,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88299587.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88300124,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88300124.json,flg,1,1,M-Kangaskhan,0.60,0,Grimmsnarl,harvest
88300642,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88300642.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88301154,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88301154.json,flg,0,1,Alakazam,0.60,0,Grimmsnarl,harvest
88301667,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88301667.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88302191,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88302191.json,flg,0,1,Cynthia-Garchomp,0.60,0,Grimmsnarl,harvest
88302716,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88302716.json,flg,0,1,Archaludon,0.60,0,Grimmsnarl,harvest
88303246,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88303246.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88303772,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88303772.json,KawattaTaido,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88304352,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88304352.json,flg,1,1,M-Kangaskhan,0.60,0,Grimmsnarl,harvest
88304889,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88304889.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88305392,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88305392.json,szlachetny snieg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88305941,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88305941.json,flg,1,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88306457,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88306457.json,flg,0,1,Grimmsnarl,0.60,0,Grimmsnarl,harvest
88306995,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88306995.json,flg,0,1,other,0.60,0,Grimmsnarl,harvest
