episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
88153779,/Users/nickzwart/Desktop/__Taichicchi__/88153779.json,__Taichicchi__,1,1,Crustle,0.597,1042,Grimmsnarl,__Taichicchi__
88154298,/Users/nickzwart/Desktop/__Taichicchi__/88154298.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88154796,/Users/nickzwart/Desktop/__Taichicchi__/88154796.json,__Taichicchi__,1,1,Dragapult,0.597,1042,Grimmsnarl,__Taichicchi__
88155345,/Users/nickzwart/Desktop/__Taichicchi__/88155345.json,__Taichicchi__,1,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88155890,/Users/nickzwart/Desktop/__Taichicchi__/88155890.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88156231,/Users/nickzwart/Desktop/__Taichicchi__/88156231.json,__Taichicchi__,1,0,M-Starmie,0.597,1042,Grimmsnarl,__Taichicchi__
88156423,/Users/nickzwart/Desktop/__Taichicchi__/88156423.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88157011,/Users/nickzwart/Desktop/__Taichicchi__/88157011.json,__Taichicchi__,1,1,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88157536,/Users/nickzwart/Desktop/__Taichicchi__/88157536.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88157556,/Users/nickzwart/Desktop/__Taichicchi__/88157556.json,__Taichicchi__,1,1,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88158075,/Users/nickzwart/Desktop/__Taichicchi__/88158075.json,__Taichicchi__,1,0,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88158092,/Users/nickzwart/Desktop/__Taichicchi__/88158092.json,__Taichicchi__,1,0,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88158603,/Users/nickzwart/Desktop/__Taichicchi__/88158603.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88158928,/Users/nickzwart/Desktop/__Taichicchi__/88158928.json,__Taichicchi__,1,1,M-Starmie,0.597,1042,Grimmsnarl,__Taichicchi__
88159136,/Users/nickzwart/Desktop/__Taichicchi__/88159136.json,__Taichicchi__,0,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88159655,/Users/nickzwart/Desktop/__Taichicchi__/88159655.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88160190,/Users/nickzwart/Desktop/__Taichicchi__/88160190.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88160747,/Users/nickzwart/Desktop/__Taichicchi__/88160747.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88161283,/Users/nickzwart/Desktop/__Taichicchi__/88161283.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88161802,/Users/nickzwart/Desktop/__Taichicchi__/88161802.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88162329,/Users/nickzwart/Desktop/__Taichicchi__/88162329.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88162792,/Users/nickzwart/Desktop/__Taichicchi__/88162792.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88162866,/Users/nickzwart/Desktop/__Taichicchi__/88162866.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88163405,/Users/nickzwart/Desktop/__Taichicchi__/88163405.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88163928,/Users/nickzwart/Desktop/__Taichicchi__/88163928.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88164484,/Users/nickzwart/Desktop/__Taichicchi__/88164484.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88165031,/Users/nickzwart/Desktop/__Taichicchi__/88165031.json,__Taichicchi__,1,0,other,0.597,1042,Grimmsnarl,__Taichicchi__
88167140,/Users/nickzwart/Desktop/__Taichicchi__/88167140.json,__Taichicchi__,1,0,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88168103,/Users/nickzwart/Desktop/__Taichicchi__/88168103.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88171305,/Users/nickzwart/Desktop/__Taichicchi__/88171305.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88174601,/Users/nickzwart/Desktop/__Taichicchi__/88174601.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88178778,/Users/nickzwart/Desktop/__Taichicchi__/88178778.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88182451,/Users/nickzwart/Desktop/__Taichicchi__/88182451.json,__Taichicchi__,0,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88182522,/Users/nickzwart/Desktop/__Taichicchi__/88182522.json,__Taichicchi__,1,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88183047,/Users/nickzwart/Desktop/__Taichicchi__/88183047.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88183542,/Users/nickzwart/Desktop/__Taichicchi__/88183542.json,__Taichicchi__,1,0,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88184099,/Users/nickzwart/Desktop/__Taichicchi__/88184099.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88185353,/Users/nickzwart/Desktop/__Taichicchi__/88185353.json,__Taichicchi__,0,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88185355,/Users/nickzwart/Desktop/__Taichicchi__/88185355.json,__Taichicchi__,0,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88186178,/Users/nickzwart/Desktop/__Taichicchi__/88186178.json,__Taichicchi__,1,1,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88188344,/Users/nickzwart/Desktop/__Taichicchi__/88188344.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88190458,/Users/nickzwart/Desktop/__Taichicchi__/88190458.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88190927,/Users/nickzwart/Desktop/__Taichicchi__/88190927.json,__Taichicchi__,1,0,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88191000,/Users/nickzwart/Desktop/__Taichicchi__/88191000.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88191506,/Users/nickzwart/Desktop/__Taichicchi__/88191506.json,__Taichicchi__,0,1,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88191988,/Users/nickzwart/Desktop/__Taichicchi__/88191988.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88192550,/Users/nickzwart/Desktop/__Taichicchi__/88192550.json,__Taichicchi__,1,0,other,0.597,1042,Grimmsnarl,__Taichicchi__
88193019,/Users/nickzwart/Desktop/__Taichicchi__/88193019.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88193551,/Users/nickzwart/Desktop/__Taichicchi__/88193551.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88193634,/Users/nickzwart/Desktop/__Taichicchi__/88193634.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88196831,/Users/nickzwart/Desktop/__Taichicchi__/88196831.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88197906,/Users/nickzwart/Desktop/__Taichicchi__/88197906.json,__Taichicchi__,1,1,other,0.597,1042,Grimmsnarl,__Taichicchi__
88198775,/Users/nickzwart/Desktop/__Taichicchi__/88198775.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88198893,/Users/nickzwart/Desktop/__Taichicchi__/88198893.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88198970,/Users/nickzwart/Desktop/__Taichicchi__/88198970.json,__Taichicchi__,0,0,Alakazam,0.597,1042,Grimmsnarl,__Taichicchi__
88200027,/Users/nickzwart/Desktop/__Taichicchi__/88200027.json,__Taichicchi__,1,1,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88202656,/Users/nickzwart/Desktop/__Taichicchi__/88202656.json,__Taichicchi__,1,0,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88207899,/Users/nickzwart/Desktop/__Taichicchi__/88207899.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88208966,/Users/nickzwart/Desktop/__Taichicchi__/88208966.json,__Taichicchi__,0,0,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88213749,/Users/nickzwart/Desktop/__Taichicchi__/88213749.json,__Taichicchi__,1,0,Cynthia-Garchomp,0.597,1042,Grimmsnarl,__Taichicchi__
88214806,/Users/nickzwart/Desktop/__Taichicchi__/88214806.json,__Taichicchi__,1,0,M-Kangaskhan,0.597,1042,Grimmsnarl,__Taichicchi__
88220566,/Users/nickzwart/Desktop/__Taichicchi__/88220566.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042,Grimmsnarl,__Taichicchi__
88221669,/Users/nickzwart/Desktop/__Taichicchi__/88221669.json,__Taichicchi__,1,1,Archaludon,0.597,1042,Grimmsnarl,__Taichicchi__
87811917,/Users/nickzwart/Desktop/Dominic Peel/87811917.json,Dominic Peel,1,0,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87812470,/Users/nickzwart/Desktop/Dominic Peel/87812470.json,Dominic Peel,1,1,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87813001,/Users/nickzwart/Desktop/Dominic Peel/87813001.json,Dominic Peel,0,0,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87813527,/Users/nickzwart/Desktop/Dominic Peel/87813527.json,Dominic Peel,1,0,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87814048,/Users/nickzwart/Desktop/Dominic Peel/87814048.json,Dominic Peel,0,0,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87814593,/Users/nickzwart/Desktop/Dominic Peel/87814593.json,Dominic Peel,0,1,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87815126,/Users/nickzwart/Desktop/Dominic Peel/87815126.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87815660,/Users/nickzwart/Desktop/Dominic Peel/87815660.json,Dominic Peel,0,1,Dragapult,0.582,402,Grimmsnarl,Dominic Peel
87815933,/Users/nickzwart/Desktop/Dominic Peel/87815933.json,Dominic Peel,0,1,Dragapult,0.582,402,Grimmsnarl,Dominic Peel
87816184,/Users/nickzwart/Desktop/Dominic Peel/87816184.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87816706,/Users/nickzwart/Desktop/Dominic Peel/87816706.json,Dominic Peel,1,0,other,0.582,402,Grimmsnarl,Dominic Peel
87817237,/Users/nickzwart/Desktop/Dominic Peel/87817237.json,Dominic Peel,1,1,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87817768,/Users/nickzwart/Desktop/Dominic Peel/87817768.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87818308,/Users/nickzwart/Desktop/Dominic Peel/87818308.json,Dominic Peel,0,1,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87818824,/Users/nickzwart/Desktop/Dominic Peel/87818824.json,Dominic Peel,0,1,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87819366,/Users/nickzwart/Desktop/Dominic Peel/87819366.json,Dominic Peel,1,1,Alakazam,0.582,402,Grimmsnarl,Dominic Peel
87819892,/Users/nickzwart/Desktop/Dominic Peel/87819892.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87820419,/Users/nickzwart/Desktop/Dominic Peel/87820419.json,Dominic Peel,0,1,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87820951,/Users/nickzwart/Desktop/Dominic Peel/87820951.json,Dominic Peel,1,1,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87821483,/Users/nickzwart/Desktop/Dominic Peel/87821483.json,Dominic Peel,1,1,other,0.582,402,Grimmsnarl,Dominic Peel
87822003,/Users/nickzwart/Desktop/Dominic Peel/87822003.json,Dominic Peel,0,0,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87822538,/Users/nickzwart/Desktop/Dominic Peel/87822538.json,Dominic Peel,0,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87822968,/Users/nickzwart/Desktop/Dominic Peel/87822968.json,Dominic Peel,0,1,Grimmsnarl,0.582,402,Grimmsnarl,Dominic Peel
87823061,/Users/nickzwart/Desktop/Dominic Peel/87823061.json,Dominic Peel,0,1,Dragapult,0.582,402,Grimmsnarl,Dominic Peel
87823531,/Users/nickzwart/Desktop/Dominic Peel/87823531.json,Dominic Peel,0,1,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87824069,/Users/nickzwart/Desktop/Dominic Peel/87824069.json,Dominic Peel,1,1,Grimmsnarl,0.582,402,Grimmsnarl,Dominic Peel
87824612,/Users/nickzwart/Desktop/Dominic Peel/87824612.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87825134,/Users/nickzwart/Desktop/Dominic Peel/87825134.json,Dominic Peel,0,1,Alakazam,0.582,402,Grimmsnarl,Dominic Peel
87825665,/Users/nickzwart/Desktop/Dominic Peel/87825665.json,Dominic Peel,0,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87826209,/Users/nickzwart/Desktop/Dominic Peel/87826209.json,Dominic Peel,1,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87826740,/Users/nickzwart/Desktop/Dominic Peel/87826740.json,Dominic Peel,0,1,Crustle,0.582,402,Grimmsnarl,Dominic Peel
87827270,/Users/nickzwart/Desktop/Dominic Peel/87827270.json,Dominic Peel,1,0,M-Starmie,0.582,402,Grimmsnarl,Dominic Peel
87827803,/Users/nickzwart/Desktop/Dominic Peel/87827803.json,Dominic Peel,0,0,Grimmsnarl,0.582,402,Grimmsnarl,Dominic Peel
87828339,/Users/nickzwart/Desktop/Dominic Peel/87828339.json,Dominic Peel,1,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87828881,/Users/nickzwart/Desktop/Dominic Peel/87828881.json,Dominic Peel,1,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87829407,/Users/nickzwart/Desktop/Dominic Peel/87829407.json,Dominic Peel,0,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87829928,/Users/nickzwart/Desktop/Dominic Peel/87829928.json,Dominic Peel,1,1,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87830450,/Users/nickzwart/Desktop/Dominic Peel/87830450.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87830962,/Users/nickzwart/Desktop/Dominic Peel/87830962.json,Dominic Peel,1,1,M-Lucario,0.582,402,Grimmsnarl,Dominic Peel
87831489,/Users/nickzwart/Desktop/Dominic Peel/87831489.json,Dominic Peel,0,1,Archaludon,0.582,402,Grimmsnarl,Dominic Peel
87831555,/Users/nickzwart/Desktop/Dominic Peel/87831555.json,Dominic Peel,0,1,other,0.582,402,Grimmsnarl,Dominic Peel
87832017,/Users/nickzwart/Desktop/Dominic Peel/87832017.json,Dominic Peel,0,1,Alakazam,0.582,402,Grimmsnarl,Dominic Peel
