episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
89921539,/Users/nickzwart/Desktop/number 4_04082026/89921539.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,other,0.75,0,Dudunsparce,num4
89922308,/Users/nickzwart/Desktop/number 4_04082026/89922308.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Grimmsnarl,0.75,0,Dudunsparce,num4
89922831,/Users/nickzwart/Desktop/number 4_04082026/89922831.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,other,0.75,0,Dudunsparce,num4
89923440,/Users/nickzwart/Desktop/number 4_04082026/89923440.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Grimmsnarl,0.75,0,Dudunsparce,num4
89924086,/Users/nickzwart/Desktop/number 4_04082026/89924086.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Alakazam,0.75,0,Dudunsparce,num4
89924701,/Users/nickzwart/Desktop/number 4_04082026/89924701.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Alakazam,0.75,0,Dudunsparce,num4
89925323,/Users/nickzwart/Desktop/number 4_04082026/89925323.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Dudunsparce,0.75,0,Dudunsparce,num4
89925986,/Users/nickzwart/Desktop/number 4_04082026/89925986.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Cynthia-Garchomp,0.75,0,Dudunsparce,num4
89926584,/Users/nickzwart/Desktop/number 4_04082026/89926584.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Dragapult,0.75,0,Dudunsparce,num4
89927212,/Users/nickzwart/Desktop/number 4_04082026/89927212.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Crustle,0.75,0,Dudunsparce,num4
89929090,/Users/nickzwart/Desktop/number 4_04082026/89929090.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dudunsparce,0.75,0,Dudunsparce,num4
89929775,/Users/nickzwart/Desktop/number 4_04082026/89929775.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dudunsparce,0.75,0,Dudunsparce,num4
89930999,/Users/nickzwart/Desktop/number 4_04082026/89930999.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,other,0.75,0,Dudunsparce,num4
89932258,/Users/nickzwart/Desktop/number 4_04082026/89932258.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Dudunsparce,0.75,0,Dudunsparce,num4
89932887,/Users/nickzwart/Desktop/number 4_04082026/89932887.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,other,0.75,0,Dudunsparce,num4
89934157,/Users/nickzwart/Desktop/number 4_04082026/89934157.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,other,0.75,0,Dudunsparce,num4
89934896,/Users/nickzwart/Desktop/number 4_04082026/89934896.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Crustle,0.75,0,Dudunsparce,num4
89935433,/Users/nickzwart/Desktop/number 4_04082026/89935433.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dudunsparce,0.75,0,Dudunsparce,num4
89936048,/Users/nickzwart/Desktop/number 4_04082026/89936048.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Dudunsparce,0.75,0,Dudunsparce,num4
89936671,/Users/nickzwart/Desktop/number 4_04082026/89936671.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Crustle,0.75,0,Dudunsparce,num4
89937902,/Users/nickzwart/Desktop/number 4_04082026/89937902.json,やる気元気ミワハルキ,0,1,Dudunsparce,0.75,0,Dudunsparce,num4
89938568,/Users/nickzwart/Desktop/number 4_04082026/89938568.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dipplin,0.75,0,Dudunsparce,num4
89939242,/Users/nickzwart/Desktop/number 4_04082026/89939242.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dipplin,0.75,0,Dudunsparce,num4
89939824,/Users/nickzwart/Desktop/number 4_04082026/89939824.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Dipplin,0.75,0,Dudunsparce,num4
89940444,/Users/nickzwart/Desktop/number 4_04082026/89940444.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dudunsparce,0.75,0,Dudunsparce,num4
89940453,/Users/nickzwart/Desktop/number 4_04082026/89940453.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Dudunsparce,0.75,0,Dudunsparce,num4
89941093,/Users/nickzwart/Desktop/number 4_04082026/89941093.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,1,Dudunsparce,0.75,0,Dudunsparce,num4
89941806,/Users/nickzwart/Desktop/number 4_04082026/89941806.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Alakazam,0.75,0,Dudunsparce,num4
89951977,/Users/nickzwart/Desktop/number 4_04082026/89951977.json,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,Grimmsnarl,0.75,0,Dudunsparce,num4
90004541,/Users/nickzwart/Desktop/LiamK_05082926/90004541.json,LiamK,1,1,Alakazam,0.62,0,Dudunsparce,liamk_0805
90005185,/Users/nickzwart/Desktop/LiamK_05082926/90005185.json,LiamK,1,1,M-Lucario,0.62,0,Dudunsparce,liamk_0805
90005843,/Users/nickzwart/Desktop/LiamK_05082926/90005843.json,LiamK,0,1,Archaludon,0.62,0,Dudunsparce,liamk_0805
90006495,/Users/nickzwart/Desktop/LiamK_05082926/90006495.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90007138,/Users/nickzwart/Desktop/LiamK_05082926/90007138.json,LiamK,1,1,Alakazam,0.62,0,Dudunsparce,liamk_0805
90007786,/Users/nickzwart/Desktop/LiamK_05082926/90007786.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90008435,/Users/nickzwart/Desktop/LiamK_05082926/90008435.json,LiamK,0,1,Crustle,0.62,0,Dudunsparce,liamk_0805
90009726,/Users/nickzwart/Desktop/LiamK_05082926/90009726.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90010381,/Users/nickzwart/Desktop/LiamK_05082926/90010381.json,LiamK,0,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90011034,/Users/nickzwart/Desktop/LiamK_05082926/90011034.json,LiamK,1,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90011306,/Users/nickzwart/Desktop/LiamK_05082926/90011306.json,LiamK,0,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90012981,/Users/nickzwart/Desktop/LiamK_05082926/90012981.json,LiamK,0,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90013624,/Users/nickzwart/Desktop/LiamK_05082926/90013624.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90014275,/Users/nickzwart/Desktop/LiamK_05082926/90014275.json,LiamK,1,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90014931,/Users/nickzwart/Desktop/LiamK_05082926/90014931.json,LiamK,1,1,Dipplin,0.62,0,Dudunsparce,liamk_0805
90015572,/Users/nickzwart/Desktop/LiamK_05082926/90015572.json,LiamK,1,1,Alakazam,0.62,0,Dudunsparce,liamk_0805
90016221,/Users/nickzwart/Desktop/LiamK_05082926/90016221.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90016868,/Users/nickzwart/Desktop/LiamK_05082926/90016868.json,LiamK,0,1,Alakazam,0.62,0,Dudunsparce,liamk_0805
90017521,/Users/nickzwart/Desktop/LiamK_05082926/90017521.json,LiamK,0,1,Crustle,0.62,0,Dudunsparce,liamk_0805
90018172,/Users/nickzwart/Desktop/LiamK_05082926/90018172.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90018855,/Users/nickzwart/Desktop/LiamK_05082926/90018855.json,李秉叡（ntumlnoob）,1,1,Dudunsparce,0.7,0,Dudunsparce,liamk_0805
90020161,/Users/nickzwart/Desktop/LiamK_05082926/90020161.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90022117,/Users/nickzwart/Desktop/LiamK_05082926/90022117.json,LiamK,1,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90022238,/Users/nickzwart/Desktop/LiamK_05082926/90022238.json,LiamK,0,1,Dipplin,0.62,0,Dudunsparce,liamk_0805
90022773,/Users/nickzwart/Desktop/LiamK_05082926/90022773.json,LiamK,0,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90023428,/Users/nickzwart/Desktop/LiamK_05082926/90023428.json,LiamK,0,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90023536,/Users/nickzwart/Desktop/LiamK_05082926/90023536.json,LiamK,1,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90024090,/Users/nickzwart/Desktop/LiamK_05082926/90024090.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90024175,/Users/nickzwart/Desktop/LiamK_05082926/90024175.json,やる気元気ミワハルキ,0,1,Dudunsparce,0.7,0,Dudunsparce,liamk_0805
90024783,/Users/nickzwart/Desktop/LiamK_05082926/90024783.json,LiamK,1,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90025462,/Users/nickzwart/Desktop/LiamK_05082926/90025462.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90025714,/Users/nickzwart/Desktop/LiamK_05082926/90025714.json,LiamK,1,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90026175,/Users/nickzwart/Desktop/LiamK_05082926/90026175.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90026854,/Users/nickzwart/Desktop/LiamK_05082926/90026854.json,LiamK,1,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90026928,/Users/nickzwart/Desktop/LiamK_05082926/90026928.json,やる気元気ミワハルキ,1,1,Dudunsparce,0.7,0,Dudunsparce,liamk_0805
90027544,/Users/nickzwart/Desktop/LiamK_05082926/90027544.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90028238,/Users/nickzwart/Desktop/LiamK_05082926/90028238.json,LiamK,0,1,Alakazam,0.62,0,Dudunsparce,liamk_0805
90028927,/Users/nickzwart/Desktop/LiamK_05082926/90028927.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90029597,/Users/nickzwart/Desktop/LiamK_05082926/90029597.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90029663,/Users/nickzwart/Desktop/LiamK_05082926/90029663.json,LiamK,0,1,M-Kangaskhan,0.62,0,Dudunsparce,liamk_0805
90030291,/Users/nickzwart/Desktop/LiamK_05082926/90030291.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90030360,/Users/nickzwart/Desktop/LiamK_05082926/90030360.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90033758,/Users/nickzwart/Desktop/LiamK_05082926/90033758.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90034445,/Users/nickzwart/Desktop/LiamK_05082926/90034445.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90035811,/Users/nickzwart/Desktop/LiamK_05082926/90035811.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90036475,/Users/nickzwart/Desktop/LiamK_05082926/90036475.json,LiamK,1,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90036489,/Users/nickzwart/Desktop/LiamK_05082926/90036489.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90037143,/Users/nickzwart/Desktop/LiamK_05082926/90037143.json,LiamK,0,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90037843,/Users/nickzwart/Desktop/LiamK_05082926/90037843.json,李秉叡（ntumlnoob）,1,1,Dudunsparce,0.7,0,Dudunsparce,liamk_0805
90037864,/Users/nickzwart/Desktop/LiamK_05082926/90037864.json,LiamK,1,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90038550,/Users/nickzwart/Desktop/LiamK_05082926/90038550.json,LiamK,1,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90038551,/Users/nickzwart/Desktop/LiamK_05082926/90038551.json,LiamK,0,1,M-Kangaskhan,0.62,0,Dudunsparce,liamk_0805
90039235,/Users/nickzwart/Desktop/LiamK_05082926/90039235.json,LiamK,1,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90039896,/Users/nickzwart/Desktop/LiamK_05082926/90039896.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90040579,/Users/nickzwart/Desktop/LiamK_05082926/90040579.json,LiamK,1,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90041257,/Users/nickzwart/Desktop/LiamK_05082926/90041257.json,LiamK,0,1,Dragapult,0.62,0,Dudunsparce,liamk_0805
90041937,/Users/nickzwart/Desktop/LiamK_05082926/90041937.json,LiamK,1,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90041956,/Users/nickzwart/Desktop/LiamK_05082926/90041956.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90043308,/Users/nickzwart/Desktop/LiamK_05082926/90043308.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90044716,/Users/nickzwart/Desktop/LiamK_05082926/90044716.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,liamk_0805
90045483,/Users/nickzwart/Desktop/LiamK_05082926/90045483.json,LiamK,0,1,Crustle,0.62,0,Dudunsparce,liamk_0805
90046220,/Users/nickzwart/Desktop/LiamK_05082926/90046220.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,liamk_0805
90046942,/Users/nickzwart/Desktop/LiamK_05082926/90046942.json,LiamK,0,1,M-Lucario,0.62,0,Dudunsparce,liamk_0805
90047610,/Users/nickzwart/Desktop/LiamK_05082926/90047610.json,LiamK,0,1,Spidops,0.62,0,Dudunsparce,liamk_0805
90048666,/Users/nickzwart/Desktop/LiamK_05082926/90048666.json,LiamK,0,1,Meganium,0.62,0,Dudunsparce,liamk_0805
90049682,/Users/nickzwart/Desktop/LiamK_05082926/90049682.json,LiamK,1,1,Alakazam,0.62,0,Dudunsparce,liamk_0805
90050387,/Users/nickzwart/Desktop/LiamK_05082926/90050387.json,LiamK,0,1,M-Kangaskhan,0.62,0,Dudunsparce,liamk_0805
