episode,path,player,side,won,player_winrate,opp_deck
91627257,/Users/nickzwart/Desktop/Palsystem 2/91627257.json,palsystem,1,1,0.6233,M-Kangaskhan
91656060,/Users/nickzwart/Desktop/Palsystem 2/91656060.json,palsystem,1,1,0.6233,Ogerpon
91671599,/Users/nickzwart/Desktop/Palsystem 2/91671599.json,palsystem,0,1,0.6233,Grimmsnarl
91695012,/Users/nickzwart/Desktop/Palsystem 2/91695012.json,palsystem,0,1,0.6233,Ogerpon
91708929,/Users/nickzwart/Desktop/Palsystem 2/91708929.json,palsystem,1,1,0.6233,M-Kangaskhan
91724674,/Users/nickzwart/Desktop/Palsystem 2/91724674.json,palsystem,0,1,0.6233,M-Lucario
91726505,/Users/nickzwart/Desktop/Palsystem 2/91726505.json,palsystem,1,1,0.6233,Dragapult
91734890,/Users/nickzwart/Desktop/Palsystem 2/91734890.json,palsystem,1,1,0.6233,Dragapult
91154684,/Users/nickzwart/Desktop/8-8-2026/91154684.json,Dipam Chakraborty,0,1,0.8065,Grimmsnarl
91155505,/Users/nickzwart/Desktop/8-8-2026/91155505.json,takayosi,0,1,0.4333,Grimmsnarl
91156458,/Users/nickzwart/Desktop/8-8-2026/91156458.json,KouFu,1,1,0.377,Grimmsnarl
91156508,/Users/nickzwart/Desktop/8-8-2026/91156508.json,takayosi,1,1,0.4333,Grimmsnarl
91157109,/Users/nickzwart/Desktop/8-8-2026/91157109.json,Luca,0,1,0.623,Ogerpon
91157176,/Users/nickzwart/Desktop/8-8-2026/91157176.json,Nghia Tran,1,1,0.3415,Dragapult
91157364,/Users/nickzwart/Desktop/8-8-2026/91157364.json,Dipam Chakraborty,1,1,0.8065,Grimmsnarl
91158010,/Users/nickzwart/Desktop/8-8-2026/91158010.json,Luca,0,1,0.623,Grimmsnarl
91158185,/Users/nickzwart/Desktop/8-8-2026/91158185.json,Boss's Orders Are All You Need,0,1,0.5312,Crustle
91158244,/Users/nickzwart/Desktop/8-8-2026/91158244.json,Dipam Chakraborty,0,1,0.8065,Alakazam
91158291,/Users/nickzwart/Desktop/8-8-2026/91158291.json,flg,0,1,0.6,Grimmsnarl
91159123,/Users/nickzwart/Desktop/8-8-2026/91159123.json,Dipam Chakraborty,1,1,0.8065,M-Kangaskhan
91159774,/Users/nickzwart/Desktop/8-8-2026/91159774.json,Luca,0,1,0.623,Alakazam
91159831,/Users/nickzwart/Desktop/8-8-2026/91159831.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91159836,/Users/nickzwart/Desktop/8-8-2026/91159836.json,tktkyamyam,0,1,0.4889,Alakazam
91160665,/Users/nickzwart/Desktop/8-8-2026/91160665.json,Luca,0,1,0.623,Grimmsnarl
91160769,/Users/nickzwart/Desktop/8-8-2026/91160769.json,__Taichicchi__,0,1,0.6,Grimmsnarl
91161551,/Users/nickzwart/Desktop/8-8-2026/91161551.json,__Taichicchi__,1,1,0.6,M-Kangaskhan
91161506,/Users/nickzwart/Desktop/8-8-2026/91161506.json,Luca,1,1,0.623,Grimmsnarl
91162387,/Users/nickzwart/Desktop/8-8-2026/91162387.json,Luca,1,1,0.623,Grimmsnarl
91162431,/Users/nickzwart/Desktop/8-8-2026/91162431.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91163339,/Users/nickzwart/Desktop/8-8-2026/91163339.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91163281,/Users/nickzwart/Desktop/8-8-2026/91163281.json,Luca,1,1,0.623,Ogerpon
91164217,/Users/nickzwart/Desktop/8-8-2026/91164217.json,__Taichicchi__,0,1,0.6,M-Lucario
91164319,/Users/nickzwart/Desktop/8-8-2026/91164319.json,__Taichicchi__,0,1,0.6,other
91164159,/Users/nickzwart/Desktop/8-8-2026/91164159.json,Luca,1,1,0.623,Alakazam
91166081,/Users/nickzwart/Desktop/8-8-2026/91166081.json,takayosi,0,1,0.4333,Grimmsnarl
91166762,/Users/nickzwart/Desktop/8-8-2026/91166762.json,Luca,0,1,0.623,Grimmsnarl
91166793,/Users/nickzwart/Desktop/8-8-2026/91166793.json,Luca,0,1,0.623,Alakazam
91166896,/Users/nickzwart/Desktop/8-8-2026/91166896.json,palsystem,1,1,0.6233,M-Lopunny
91167671,/Users/nickzwart/Desktop/8-8-2026/91167671.json,takayosi,1,1,0.4333,Grimmsnarl
91167892,/Users/nickzwart/Desktop/8-8-2026/91167892.json,flg,0,1,0.6,Alakazam
91167945,/Users/nickzwart/Desktop/8-8-2026/91167945.json,Luca,1,1,0.623,Grimmsnarl
91168631,/Users/nickzwart/Desktop/8-8-2026/91168631.json,__Taichicchi__,0,1,0.6,Grimmsnarl
91170222,/Users/nickzwart/Desktop/8-8-2026/91170222.json,PokeBot,1,1,0.4545,Grimmsnarl
91168817,/Users/nickzwart/Desktop/8-8-2026/91168817.json,tktkyamyam,0,1,0.4889,Grimmsnarl
91169580,/Users/nickzwart/Desktop/8-8-2026/91169580.json,flg,0,1,0.6,Alakazam
91170237,/Users/nickzwart/Desktop/8-8-2026/91170237.json,Changyuan Chen,0,1,0.4595,Grimmsnarl
91170377,/Users/nickzwart/Desktop/8-8-2026/91170377.json,__Taichicchi__,0,1,0.6,Hydrapple
91171152,/Users/nickzwart/Desktop/8-8-2026/91171152.json,takayosi,0,1,0.4333,Dragapult
91171214,/Users/nickzwart/Desktop/8-8-2026/91171214.json,Luca,1,1,0.623,M-Kangaskhan
91171263,/Users/nickzwart/Desktop/8-8-2026/91171263.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91171991,/Users/nickzwart/Desktop/8-8-2026/91171991.json,PokeBot,0,1,0.4545,Grimmsnarl
91172875,/Users/nickzwart/Desktop/8-8-2026/91172875.json,takayosi,1,1,0.4333,Ogerpon
91173898,/Users/nickzwart/Desktop/8-8-2026/91173898.json,Dipam Chakraborty,0,1,0.8065,Ogerpon
91174613,/Users/nickzwart/Desktop/8-8-2026/91174613.json,Nghia Tran,1,1,0.3415,M-Kangaskhan
91174651,/Users/nickzwart/Desktop/8-8-2026/91174651.json,PokeBot,1,1,0.4545,Grimmsnarl
91174701,/Users/nickzwart/Desktop/8-8-2026/91174701.json,llkarill,1,1,0.4773,Grimmsnarl
91174736,/Users/nickzwart/Desktop/8-8-2026/91174736.json,Luca,1,1,0.623,Grimmsnarl
91175518,/Users/nickzwart/Desktop/8-8-2026/91175518.json,PokeBot,0,1,0.4545,Grimmsnarl
91175661,/Users/nickzwart/Desktop/8-8-2026/91175661.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91176381,/Users/nickzwart/Desktop/8-8-2026/91176381.json,MissingNo.,0,1,0.6364,Hydrapple
91177384,/Users/nickzwart/Desktop/8-8-2026/91177384.json,Luca,1,1,0.623,M-Lopunny
91177408,/Users/nickzwart/Desktop/8-8-2026/91177408.json,tktkyamyam,1,1,0.4889,Grimmsnarl
91177427,/Users/nickzwart/Desktop/8-8-2026/91177427.json,__Taichicchi__,1,1,0.6,M-Kangaskhan
91179171,/Users/nickzwart/Desktop/8-8-2026/91179171.json,Dipam Chakraborty,1,1,0.8065,Ogerpon
91179225,/Users/nickzwart/Desktop/8-8-2026/91179225.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91180047,/Users/nickzwart/Desktop/8-8-2026/91180047.json,Luca,0,1,0.623,Alakazam
91180100,/Users/nickzwart/Desktop/8-8-2026/91180100.json,__Taichicchi__,1,1,0.6,Garchomp
91180868,/Users/nickzwart/Desktop/8-8-2026/91180868.json,Nghia Tran,1,1,0.3415,Ogerpon
91180886,/Users/nickzwart/Desktop/8-8-2026/91180886.json,Battle Data Base,0,1,0.4396,Grimmsnarl
91180894,/Users/nickzwart/Desktop/8-8-2026/91180894.json,Battle Data Base,0,1,0.4396,M-Kangaskhan
91180952,/Users/nickzwart/Desktop/8-8-2026/91180952.json,Luca,1,1,0.623,Dragapult
91181787,/Users/nickzwart/Desktop/8-8-2026/91181787.json,flg,0,1,0.6,Grimmsnarl
91182694,/Users/nickzwart/Desktop/8-8-2026/91182694.json,NIWATORI,1,1,0.4167,Grimmsnarl
91182737,/Users/nickzwart/Desktop/8-8-2026/91182737.json,Luca,1,1,0.623,Grimmsnarl
91182776,/Users/nickzwart/Desktop/8-8-2026/91182776.json,__Taichicchi__,0,1,0.6,Ogerpon
91181841,/Users/nickzwart/Desktop/8-8-2026/91181841.json,Luca,0,1,0.623,Dragapult
91183550,/Users/nickzwart/Desktop/8-8-2026/91183550.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91184414,/Users/nickzwart/Desktop/8-8-2026/91184414.json,PokeBot,0,1,0.4545,Grimmsnarl
91184513,/Users/nickzwart/Desktop/8-8-2026/91184513.json,Luca,0,1,0.623,Grimmsnarl
91184531,/Users/nickzwart/Desktop/8-8-2026/91184531.json,__Taichicchi__,0,1,0.6,Garchomp
91186194,/Users/nickzwart/Desktop/8-8-2026/91186194.json,tktkyamyam,1,1,0.4889,Grimmsnarl
91185411,/Users/nickzwart/Desktop/8-8-2026/91185411.json,__Taichicchi__,1,1,0.6,Ogerpon
91186298,/Users/nickzwart/Desktop/8-8-2026/91186298.json,Luca,0,1,0.623,M-Lopunny
91187139,/Users/nickzwart/Desktop/8-8-2026/91187139.json,Luca,0,1,0.623,M-Kangaskhan
91187166,/Users/nickzwart/Desktop/8-8-2026/91187166.json,Dipam Chakraborty,0,1,0.8065,Grimmsnarl
91187986,/Users/nickzwart/Desktop/8-8-2026/91187986.json,Dipam Chakraborty,0,1,0.8065,Grimmsnarl
91188903,/Users/nickzwart/Desktop/8-8-2026/91188903.json,takayosi,1,1,0.4333,Grimmsnarl
91188934,/Users/nickzwart/Desktop/8-8-2026/91188934.json,Luca,0,1,0.623,Grimmsnarl
91188942,/Users/nickzwart/Desktop/8-8-2026/91188942.json,__Taichicchi__,0,1,0.6,Ogerpon
91189718,/Users/nickzwart/Desktop/8-8-2026/91189718.json,Luca,0,1,0.623,Grimmsnarl
91189745,/Users/nickzwart/Desktop/8-8-2026/91189745.json,Luca,0,1,0.623,Grimmsnarl
91189810,/Users/nickzwart/Desktop/8-8-2026/91189810.json,Luca,0,1,0.623,M-Kangaskhan
91190676,/Users/nickzwart/Desktop/8-8-2026/91190676.json,flg,1,1,0.6,Grimmsnarl
91192373,/Users/nickzwart/Desktop/8-8-2026/91192373.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91192382,/Users/nickzwart/Desktop/8-8-2026/91192382.json,tktkyamyam,0,1,0.4889,Grimmsnarl
91192402,/Users/nickzwart/Desktop/8-8-2026/91192402.json,yuki0202,0,1,0.4483,Grimmsnarl
91193264,/Users/nickzwart/Desktop/8-8-2026/91193264.json,Battle Data Base,0,1,0.4396,Crustle
91194238,/Users/nickzwart/Desktop/8-8-2026/91194238.json,Dipam Chakraborty,1,1,0.8065,Grimmsnarl
91194866,/Users/nickzwart/Desktop/8-8-2026/91194866.json,タニシ,1,1,0.5882,Grimmsnarl
91195952,/Users/nickzwart/Desktop/8-8-2026/91195952.json,llkarill,1,1,0.4773,M-Lopunny
91196052,/Users/nickzwart/Desktop/8-8-2026/91196052.json,Dipam Chakraborty,1,1,0.8065,Ogerpon
91195043,/Users/nickzwart/Desktop/8-8-2026/91195043.json,Battle Data Base,0,1,0.4396,Grimmsnarl
91196588,/Users/nickzwart/Desktop/8-8-2026/91196588.json,kashiwashira,1,1,0.4848,Grimmsnarl
91197489,/Users/nickzwart/Desktop/8-8-2026/91197489.json,kashiwashira,1,1,0.4848,M-Kangaskhan
91198378,/Users/nickzwart/Desktop/8-8-2026/91198378.json,kashiwashira,1,1,0.4848,Alakazam
91199264,/Users/nickzwart/Desktop/8-8-2026/91199264.json,kashiwashira,0,1,0.4848,Alakazam
91199517,/Users/nickzwart/Desktop/8-8-2026/91199517.json,tktkyamyam,0,1,0.4889,Grimmsnarl
91201033,/Users/nickzwart/Desktop/8-8-2026/91201033.json,kashiwashira,1,1,0.4848,Grimmsnarl
91203059,/Users/nickzwart/Desktop/8-8-2026/91203059.json,Battle Data Base,0,1,0.4396,Hydrapple
91202795,/Users/nickzwart/Desktop/8-8-2026/91202795.json,kashiwashira,0,1,0.4848,M-Kangaskhan
91204573,/Users/nickzwart/Desktop/8-8-2026/91204573.json,Nghia Tran,1,1,0.3415,Ogerpon
91203700,/Users/nickzwart/Desktop/8-8-2026/91203700.json,kashiwashira,0,1,0.4848,Dragapult
91205472,/Users/nickzwart/Desktop/8-8-2026/91205472.json,kashiwashira,1,1,0.4848,M-Lopunny
91206356,/Users/nickzwart/Desktop/8-8-2026/91206356.json,kashiwashira,0,1,0.4848,Alakazam
91207214,/Users/nickzwart/Desktop/8-8-2026/91207214.json,Confusion,1,1,0.4833,Grimmsnarl
91208159,/Users/nickzwart/Desktop/8-8-2026/91208159.json,Battle Data Base,1,1,0.4396,Ogerpon
91208367,/Users/nickzwart/Desktop/8-8-2026/91208367.json,flg,0,1,0.6,M-Kangaskhan
91209848,/Users/nickzwart/Desktop/8-8-2026/91209848.json,__Taichicchi__,0,1,0.6,Dragapult
91210778,/Users/nickzwart/Desktop/8-8-2026/91210778.json,kashiwashira,1,1,0.4848,Grimmsnarl
91211749,/Users/nickzwart/Desktop/8-8-2026/91211749.json,kashiwashira,0,1,0.4848,Garchomp
91212519,/Users/nickzwart/Desktop/8-8-2026/91212519.json,Dipam Chakraborty,0,1,0.8065,Hydrapple
91213517,/Users/nickzwart/Desktop/8-8-2026/91213517.json,yuki0202,0,1,0.4483,Ogerpon
91214413,/Users/nickzwart/Desktop/8-8-2026/91214413.json,tktkyamyam,1,1,0.4889,Ogerpon
91214424,/Users/nickzwart/Desktop/8-8-2026/91214424.json,Confusion,0,1,0.4833,Dragapult
91213523,/Users/nickzwart/Desktop/8-8-2026/91213523.json,kashiwashira,0,1,0.4848,Ogerpon
91216047,/Users/nickzwart/Desktop/8-8-2026/91216047.json,yuki0202,0,1,0.4483,other
91216217,/Users/nickzwart/Desktop/8-8-2026/91216217.json,kashiwashira,0,1,0.4848,Grimmsnarl
91217827,/Users/nickzwart/Desktop/8-8-2026/91217827.json,yuki0202,1,1,0.4483,M-Kangaskhan
91218738,/Users/nickzwart/Desktop/8-8-2026/91218738.json,tw_shin,1,1,0.5,Ogerpon
91219606,/Users/nickzwart/Desktop/8-8-2026/91219606.json,Dipam Chakraborty,0,1,0.8065,Grimmsnarl
91220797,/Users/nickzwart/Desktop/8-8-2026/91220797.json,Dipam Chakraborty,1,1,0.8065,Grimmsnarl
91220489,/Users/nickzwart/Desktop/8-8-2026/91220489.json,Luca,1,1,0.623,Grimmsnarl
91224119,/Users/nickzwart/Desktop/8-8-2026/91224119.json,Nghia Tran + ketchum alt,1,1,0.3333,Grimmsnarl
91224992,/Users/nickzwart/Desktop/8-8-2026/91224992.json,Confusion,1,1,0.4833,Grimmsnarl
91225021,/Users/nickzwart/Desktop/8-8-2026/91225021.json,__Taichicchi__,0,1,0.6,Grimmsnarl
91225084,/Users/nickzwart/Desktop/8-8-2026/91225084.json,takayosi,0,1,0.4333,Grimmsnarl
91223140,/Users/nickzwart/Desktop/8-8-2026/91223140.json,__Taichicchi__,1,1,0.6,Grimmsnarl
91229381,/Users/nickzwart/Desktop/8-8-2026/91229381.json,__Taichicchi__,1,1,0.6,M-Kangaskhan
91233101,/Users/nickzwart/Desktop/8-8-2026/91233101.json,flg,0,1,0.6,Grimmsnarl
91233984,/Users/nickzwart/Desktop/8-8-2026/91233984.json,tktkyamyam,1,1,0.4889,Grimmsnarl
91234040,/Users/nickzwart/Desktop/8-8-2026/91234040.json,yuki0202,1,1,0.4483,Grimmsnarl
91236565,/Users/nickzwart/Desktop/8-8-2026/91236565.json,yuki0202,0,1,0.4483,Grimmsnarl
91236581,/Users/nickzwart/Desktop/8-8-2026/91236581.json,tktkyamyam,0,1,0.4889,Grimmsnarl
91237267,/Users/nickzwart/Desktop/8-8-2026/91237267.json,Luca,0,1,0.623,Alakazam
91237363,/Users/nickzwart/Desktop/8-8-2026/91237363.json,Luca,1,1,0.623,M-Lopunny
91234773,/Users/nickzwart/Desktop/8-8-2026/91234773.json,yuki0202,1,1,0.4483,Ogerpon
91239226,/Users/nickzwart/Desktop/8-8-2026/91239226.json,yuki0202,1,1,0.4483,M-Kangaskhan
91241911,/Users/nickzwart/Desktop/8-8-2026/91241911.json,Nghia Tran + ketchum alt,1,1,0.3333,Grimmsnarl
91242681,/Users/nickzwart/Desktop/8-8-2026/91242681.json,Confusion,1,1,0.4833,Alakazam
91243576,/Users/nickzwart/Desktop/8-8-2026/91243576.json,タニシ,1,1,0.5882,Grimmsnarl
91245388,/Users/nickzwart/Desktop/8-8-2026/91245388.json,タニシ,0,1,0.5882,M-Kangaskhan
91247096,/Users/nickzwart/Desktop/8-8-2026/91247096.json,Changyuan Chen,0,1,0.4595,Grimmsnarl
91249036,/Users/nickzwart/Desktop/8-8-2026/91249036.json,Changyuan Chen,1,1,0.4595,Grimmsnarl
91249993,/Users/nickzwart/Desktop/8-8-2026/91249993.json,takayosi,1,1,0.4333,Grimmsnarl
91250603,/Users/nickzwart/Desktop/8-8-2026/91250603.json,guruguru000,0,1,0.4167,Grimmsnarl
91251579,/Users/nickzwart/Desktop/8-8-2026/91251579.json,guruguru000,1,1,0.4167,Grimmsnarl
91251793,/Users/nickzwart/Desktop/8-8-2026/91251793.json,MissingNo.,1,1,0.6364,Ogerpon
91252402,/Users/nickzwart/Desktop/8-8-2026/91252402.json,guruguru000,1,1,0.4167,M-Kangaskhan
91253308,/Users/nickzwart/Desktop/8-8-2026/91253308.json,guruguru000,0,1,0.4167,Ogerpon
91255020,/Users/nickzwart/Desktop/8-8-2026/91255020.json,llkarill,0,1,0.4773,Alakazam
91255069,/Users/nickzwart/Desktop/8-8-2026/91255069.json,guruguru000,1,1,0.4167,Grimmsnarl
91255963,/Users/nickzwart/Desktop/8-8-2026/91255963.json,kashiwashira,0,1,0.4848,other
91255968,/Users/nickzwart/Desktop/8-8-2026/91255968.json,Battle Data Base,1,1,0.4396,Ogerpon
91256855,/Users/nickzwart/Desktop/8-8-2026/91256855.json,kashiwashira,1,1,0.4848,Alakazam
91257730,/Users/nickzwart/Desktop/8-8-2026/91257730.json,kashiwashira,0,1,0.4848,Ogerpon
91258640,/Users/nickzwart/Desktop/8-8-2026/91258640.json,kashiwashira,1,1,0.4848,Grimmsnarl
91258714,/Users/nickzwart/Desktop/8-8-2026/91258714.json,takayosi,1,1,0.4333,Grimmsnarl
91259638,/Users/nickzwart/Desktop/8-8-2026/91259638.json,Nghia Tran + ketchum alt,0,1,0.3333,Alakazam
91260471,/Users/nickzwart/Desktop/8-8-2026/91260471.json,Yan,0,1,0.3438,M-Kangaskhan
91262226,/Users/nickzwart/Desktop/8-8-2026/91262226.json,Confusion,0,1,0.4833,Grimmsnarl
91261394,/Users/nickzwart/Desktop/8-8-2026/91261394.json,goonew,1,1,0.44,Grimmsnarl
91263188,/Users/nickzwart/Desktop/8-8-2026/91263188.json,tw_shin,0,1,0.5,Grimmsnarl
91263269,/Users/nickzwart/Desktop/8-8-2026/91263269.json,flg,0,1,0.6,Grimmsnarl
91264054,/Users/nickzwart/Desktop/8-8-2026/91264054.json,goonew,0,1,0.44,Grimmsnarl
