episode,path,player,side,won,player_winrate,opp_deck
91158075,/Users/nickzwart/Desktop/8-8-2026/91158075.json,Can,1,0,0.4853,Grimmsnarl
91158080,/Users/nickzwart/Desktop/8-8-2026/91158080.json,"Bart, Edwyn",0,1,0.5982,M-Lucario
91158092,/Users/nickzwart/Desktop/8-8-2026/91158092.json,fishcat,1,0,0.4815,M-Lopunny
91158098,/Users/nickzwart/Desktop/8-8-2026/91158098.json,S4nkurero,1,0,0.5467,M-Kangaskhan
91158182,/Users/nickzwart/Desktop/8-8-2026/91158182.json,"Bart, Edwyn",0,1,0.5982,Grimmsnarl
91158244,/Users/nickzwart/Desktop/8-8-2026/91158244.json,NorthStar,1,0,0.2778,Ogerpon
91158947,/Users/nickzwart/Desktop/8-8-2026/91158947.json,Team Rot-Weiß,0,1,0.528,Alakazam
91158947,/Users/nickzwart/Desktop/8-8-2026/91158947.json,pokemon master,1,0,0.4865,Alakazam
91158974,/Users/nickzwart/Desktop/8-8-2026/91158974.json,S4nkurero,0,1,0.5467,M-Lopunny
91159109,/Users/nickzwart/Desktop/8-8-2026/91159109.json,S4nkurero,1,1,0.5467,Grimmsnarl
91159756,/Users/nickzwart/Desktop/8-8-2026/91159756.json,TMMT,0,1,0.5556,Grimmsnarl
91159774,/Users/nickzwart/Desktop/8-8-2026/91159774.json,Team Rot-Weiß,1,0,0.528,Ogerpon
91159826,/Users/nickzwart/Desktop/8-8-2026/91159826.json,Pushu?,0,1,0.4328,M-Lopunny
91159836,/Users/nickzwart/Desktop/8-8-2026/91159836.json,pokemon master,1,0,0.4865,Ogerpon
91159867,/Users/nickzwart/Desktop/8-8-2026/91159867.json,S4nkurero,0,0,0.5467,Garchomp
91160673,/Users/nickzwart/Desktop/8-8-2026/91160673.json,Challengestone,1,1,0.4419,M-Lopunny
91160705,/Users/nickzwart/Desktop/8-8-2026/91160705.json,S4nkurero,0,1,0.5467,Grimmsnarl
91160731,/Users/nickzwart/Desktop/8-8-2026/91160731.json,pokemon master,0,0,0.4865,Grimmsnarl
91160794,/Users/nickzwart/Desktop/8-8-2026/91160794.json,ei1333,1,0,0.5349,M-Lopunny
91161606,/Users/nickzwart/Desktop/8-8-2026/91161606.json,pokemon master,0,1,0.4865,Grimmsnarl
91161669,/Users/nickzwart/Desktop/8-8-2026/91161669.json,rhythm master,1,1,0.2857,M-Lopunny
91161696,/Users/nickzwart/Desktop/8-8-2026/91161696.json,Rmy,0,0,0.125,Crustle
91161521,/Users/nickzwart/Desktop/8-8-2026/91161521.json,Team,0,0,0.5161,Alakazam
91161521,/Users/nickzwart/Desktop/8-8-2026/91161521.json,TMMT,1,1,0.5556,Alakazam
91161715,/Users/nickzwart/Desktop/8-8-2026/91161715.json,What Lucario,1,1,0.5789,Grimmsnarl
91161781,/Users/nickzwart/Desktop/8-8-2026/91161781.json,Ghleii,0,1,0.5556,Grimmsnarl
91162326,/Users/nickzwart/Desktop/8-8-2026/91162326.json,NorthStar,1,1,0.2778,M-Lopunny
91162337,/Users/nickzwart/Desktop/8-8-2026/91162337.json,pokewaves,1,0,0.3889,Grimmsnarl
91162496,/Users/nickzwart/Desktop/8-8-2026/91162496.json,pokemon master,0,1,0.4865,Hydrapple
91162502,/Users/nickzwart/Desktop/8-8-2026/91162502.json,S4nkurero,1,1,0.5467,M-Lopunny
91162504,/Users/nickzwart/Desktop/8-8-2026/91162504.json,vvs,0,0,0.5895,Garchomp
91163375,/Users/nickzwart/Desktop/8-8-2026/91163375.json,爆爆盛焼脂油麺,0,1,0.4944,Grimmsnarl
91163400,/Users/nickzwart/Desktop/8-8-2026/91163400.json,pokemon master,0,1,0.4865,M-Kangaskhan
91163249,/Users/nickzwart/Desktop/8-8-2026/91163249.json,fishcat,1,0,0.4815,Grimmsnarl
91163306,/Users/nickzwart/Desktop/8-8-2026/91163306.json,哈基米南北绿豆,1,0,0.5125,Dragapult
91163318,/Users/nickzwart/Desktop/8-8-2026/91163318.json,TMMT,1,0,0.5556,Grimmsnarl
91163327,/Users/nickzwart/Desktop/8-8-2026/91163327.json,Team Rot-Weiß,0,1,0.528,Grimmsnarl
91164278,/Users/nickzwart/Desktop/8-8-2026/91164278.json,pokemon master,0,0,0.4865,M-Lopunny
91164300,/Users/nickzwart/Desktop/8-8-2026/91164300.json,S4nkurero,1,0,0.5467,other
91164301,/Users/nickzwart/Desktop/8-8-2026/91164301.json,Rmy,1,0,0.125,Garchomp
91164302,/Users/nickzwart/Desktop/8-8-2026/91164302.json,What Lucario,0,0,0.5789,Grimmsnarl
91163495,/Users/nickzwart/Desktop/8-8-2026/91163495.json,Ghleii,0,1,0.5556,Grimmsnarl
91164159,/Users/nickzwart/Desktop/8-8-2026/91164159.json,ANDPAD kaggler team,0,0,0.5612,Ogerpon
91165078,/Users/nickzwart/Desktop/8-8-2026/91165078.json,TMMT,1,1,0.5556,Grimmsnarl
91165161,/Users/nickzwart/Desktop/8-8-2026/91165161.json,pokemon master,0,1,0.4865,Grimmsnarl
91165206,/Users/nickzwart/Desktop/8-8-2026/91165206.json,Juyong,0,1,0.4386,other
91165281,/Users/nickzwart/Desktop/8-8-2026/91165281.json,ei1333,0,0,0.5349,Grimmsnarl
91165952,/Users/nickzwart/Desktop/8-8-2026/91165952.json,TMMT,0,0,0.5556,Grimmsnarl
91166067,/Users/nickzwart/Desktop/8-8-2026/91166067.json,S4nkurero,1,1,0.5467,M-Lopunny
91166185,/Users/nickzwart/Desktop/8-8-2026/91166185.json,What Lucario,1,0,0.5789,Grimmsnarl
91166793,/Users/nickzwart/Desktop/8-8-2026/91166793.json,ei1333,1,0,0.5349,Ogerpon
91166906,/Users/nickzwart/Desktop/8-8-2026/91166906.json,pokemon master,0,0,0.4865,M-Kangaskhan
91166943,/Users/nickzwart/Desktop/8-8-2026/91166943.json,S4nkurero,0,1,0.5467,M-Lucario
91167019,/Users/nickzwart/Desktop/8-8-2026/91167019.json,"Bart, Edwyn",1,1,0.5982,M-Kangaskhan
91167606,/Users/nickzwart/Desktop/8-8-2026/91167606.json,"kenkoooo @ estie, inc.",1,0,0.4154,Dudunsparce
91167619,/Users/nickzwart/Desktop/8-8-2026/91167619.json,隔壁老王,1,0,0.3125,Grimmsnarl
91167799,/Users/nickzwart/Desktop/8-8-2026/91167799.json,齐乐,1,0,0.4322,M-Lopunny
91167857,/Users/nickzwart/Desktop/8-8-2026/91167857.json,Rmy,0,0,0.125,M-Lopunny
91167878,/Users/nickzwart/Desktop/8-8-2026/91167878.json,pokemon master,1,1,0.4865,Grimmsnarl
91167892,/Users/nickzwart/Desktop/8-8-2026/91167892.json,S4nkurero,1,0,0.5467,Ogerpon
91167905,/Users/nickzwart/Desktop/8-8-2026/91167905.json,Can,0,1,0.4853,M-Lopunny
91168479,/Users/nickzwart/Desktop/8-8-2026/91168479.json,Team Rot-Weiß,0,0,0.528,Grimmsnarl
91168673,/Users/nickzwart/Desktop/8-8-2026/91168673.json,MR.h,0,1,0.5395,M-Lopunny
91168706,/Users/nickzwart/Desktop/8-8-2026/91168706.json,S4nkurero,0,0,0.5467,M-Kangaskhan
91168737,/Users/nickzwart/Desktop/8-8-2026/91168737.json,hotpotbro,1,0,0.2609,Grimmsnarl
91169603,/Users/nickzwart/Desktop/8-8-2026/91169603.json,Team Rot-Weiß,0,1,0.528,Grimmsnarl
91169344,/Users/nickzwart/Desktop/8-8-2026/91169344.json,MTADA,1,1,0.375,M-Kangaskhan
91169453,/Users/nickzwart/Desktop/8-8-2026/91169453.json,S4nkurero,0,1,0.5467,Ogerpon
91169465,/Users/nickzwart/Desktop/8-8-2026/91169465.json,ANDPAD kaggler team,0,0,0.5612,Dragapult
91169536,/Users/nickzwart/Desktop/8-8-2026/91169536.json,Rmy,0,0,0.125,M-Lopunny
91169555,/Users/nickzwart/Desktop/8-8-2026/91169555.json,pokemon master,0,0,0.4865,Dudunsparce
91169580,/Users/nickzwart/Desktop/8-8-2026/91169580.json,S4nkurero,1,0,0.5467,Ogerpon
91170291,/Users/nickzwart/Desktop/8-8-2026/91170291.json,Ghleii,0,1,0.5556,Grimmsnarl
91170410,/Users/nickzwart/Desktop/8-8-2026/91170410.json,pokemon master,1,1,0.4865,M-Lopunny
91170423,/Users/nickzwart/Desktop/8-8-2026/91170423.json,Team,0,1,0.5161,M-Lopunny
91170468,/Users/nickzwart/Desktop/8-8-2026/91170468.json,S4nkurero,0,0,0.5467,Alakazam
91170468,/Users/nickzwart/Desktop/8-8-2026/91170468.json,masspeaks,1,1,0.4757,Alakazam
91171307,/Users/nickzwart/Desktop/8-8-2026/91171307.json,pokemon master,0,1,0.4865,M-Lopunny
91171354,/Users/nickzwart/Desktop/8-8-2026/91171354.json,S4nkurero,0,1,0.5467,other
91172032,/Users/nickzwart/Desktop/8-8-2026/91172032.json,"kenkoooo @ estie, inc.",1,1,0.4154,M-Lucario
91172081,/Users/nickzwart/Desktop/8-8-2026/91172081.json,What Lucario,1,0,0.5789,Grimmsnarl
91172210,/Users/nickzwart/Desktop/8-8-2026/91172210.json,Can,0,1,0.4853,M-Lopunny
91172229,/Users/nickzwart/Desktop/8-8-2026/91172229.json,S4nkurero,1,1,0.5467,M-Kangaskhan
91172991,/Users/nickzwart/Desktop/8-8-2026/91172991.json,Jonathan Coletti,0,1,0.6226,Grimmsnarl
91173022,/Users/nickzwart/Desktop/8-8-2026/91173022.json,Luca,0,1,0.4,Ogerpon
91173073,/Users/nickzwart/Desktop/8-8-2026/91173073.json,pokemon master,1,0,0.4865,M-Kangaskhan
91172867,/Users/nickzwart/Desktop/8-8-2026/91172867.json,爆爆盛焼脂油麺,0,0,0.4944,Dragapult
91173960,/Users/nickzwart/Desktop/8-8-2026/91173960.json,Can,1,0,0.4853,Grimmsnarl
91173964,/Users/nickzwart/Desktop/8-8-2026/91173964.json,pokemon master,1,1,0.4865,Grimmsnarl
91173099,/Users/nickzwart/Desktop/8-8-2026/91173099.json,S4nkurero,0,1,0.5467,Dudunsparce
91173739,/Users/nickzwart/Desktop/8-8-2026/91173739.json,wkonishi,0,1,0.5103,Dragapult
91173760,/Users/nickzwart/Desktop/8-8-2026/91173760.json,bono,1,0,0.1905,Grimmsnarl
91174837,/Users/nickzwart/Desktop/8-8-2026/91174837.json,pokemon master,0,0,0.4865,Grimmsnarl
91174872,/Users/nickzwart/Desktop/8-8-2026/91174872.json,S4nkurero,1,1,0.5467,M-Lopunny
91174893,/Users/nickzwart/Desktop/8-8-2026/91174893.json,AdrianWang2003,0,0,0.2667,Grimmsnarl
91174930,/Users/nickzwart/Desktop/8-8-2026/91174930.json,AlphaStarmie,1,0,0.6129,Grimmsnarl
91175494,/Users/nickzwart/Desktop/8-8-2026/91175494.json,Magist,0,1,0.5484,M-Lopunny
91175525,/Users/nickzwart/Desktop/8-8-2026/91175525.json,ei1333,1,1,0.5349,Grimmsnarl
91175574,/Users/nickzwart/Desktop/8-8-2026/91175574.json,wkonishi,0,1,0.5103,Grimmsnarl
91175610,/Users/nickzwart/Desktop/8-8-2026/91175610.json,齐乐,1,0,0.4322,Dragapult
91175709,/Users/nickzwart/Desktop/8-8-2026/91175709.json,pokemon master,0,1,0.4865,Grimmsnarl
91175721,/Users/nickzwart/Desktop/8-8-2026/91175721.json,Can,0,0,0.4853,Alakazam
91175721,/Users/nickzwart/Desktop/8-8-2026/91175721.json,Juyong,1,1,0.4386,Alakazam
91175771,/Users/nickzwart/Desktop/8-8-2026/91175771.json,Team,1,1,0.5161,M-Froslass
91176420,/Users/nickzwart/Desktop/8-8-2026/91176420.json,齐乐,1,0,0.4322,Grimmsnarl
91176464,/Users/nickzwart/Desktop/8-8-2026/91176464.json,Team Rot-Weiß,0,0,0.528,Grimmsnarl
91176549,/Users/nickzwart/Desktop/8-8-2026/91176549.json,NorthStar,1,0,0.2778,Grimmsnarl
91176569,/Users/nickzwart/Desktop/8-8-2026/91176569.json,pokemon master,1,1,0.4865,Dragapult
91176633,/Users/nickzwart/Desktop/8-8-2026/91176633.json,masspeaks,0,1,0.4757,Garchomp
91176639,/Users/nickzwart/Desktop/8-8-2026/91176639.json,S4nkurero,0,1,0.5467,Ogerpon
91176702,/Users/nickzwart/Desktop/8-8-2026/91176702.json,haruto,1,0,0.4035,Hydrapple
91177258,/Users/nickzwart/Desktop/8-8-2026/91177258.json,Magist,1,0,0.5484,Dragapult
91177341,/Users/nickzwart/Desktop/8-8-2026/91177341.json,wkonishi,0,1,0.5103,M-Kangaskhan
91178113,/Users/nickzwart/Desktop/8-8-2026/91178113.json,wkonishi,1,1,0.5103,Ogerpon
91178149,/Users/nickzwart/Desktop/8-8-2026/91178149.json,Magist,1,0,0.5484,Grimmsnarl
91178190,/Users/nickzwart/Desktop/8-8-2026/91178190.json,哈基米南北绿豆,0,0,0.5125,Grimmsnarl
91177488,/Users/nickzwart/Desktop/8-8-2026/91177488.json,pokemon master,0,1,0.4865,Grimmsnarl
91177495,/Users/nickzwart/Desktop/8-8-2026/91177495.json,Can,1,1,0.4853,Grimmsnarl
91177526,/Users/nickzwart/Desktop/8-8-2026/91177526.json,redblackbst,0,0,0.3125,Alakazam
91177526,/Users/nickzwart/Desktop/8-8-2026/91177526.json,S4nkurero,1,1,0.5467,Alakazam
91178248,/Users/nickzwart/Desktop/8-8-2026/91178248.json,齐乐,1,1,0.4322,Ogerpon
91178268,/Users/nickzwart/Desktop/8-8-2026/91178268.json,AlphaStarmie,0,0,0.6129,Dragapult
91178291,/Users/nickzwart/Desktop/8-8-2026/91178291.json,fishcat,1,1,0.4815,Ogerpon
91178332,/Users/nickzwart/Desktop/8-8-2026/91178332.json,pokemon master,0,1,0.4865,Ogerpon
91178401,/Users/nickzwart/Desktop/8-8-2026/91178401.json,Evgeniy Zdoronok,0,0,0.5789,Alakazam
91178401,/Users/nickzwart/Desktop/8-8-2026/91178401.json,Team Rot-Weiß,1,1,0.528,Alakazam
91178410,/Users/nickzwart/Desktop/8-8-2026/91178410.json,S4nkurero,0,0,0.5467,Alakazam
91178410,/Users/nickzwart/Desktop/8-8-2026/91178410.json,ei1333,1,1,0.5349,Alakazam
91179305,/Users/nickzwart/Desktop/8-8-2026/91179305.json,S4nkurero,0,0,0.5467,M-Kangaskhan
91179343,/Users/nickzwart/Desktop/8-8-2026/91179343.json,haruto,0,1,0.4035,M-Lopunny
91179944,/Users/nickzwart/Desktop/8-8-2026/91179944.json,Magist,0,1,0.5484,M-Kangaskhan
91179102,/Users/nickzwart/Desktop/8-8-2026/91179102.json,Pokemon Fan,1,1,0.5417,M-Lopunny
91179105,/Users/nickzwart/Desktop/8-8-2026/91179105.json,ANDPAD kaggler team,0,1,0.5612,M-Kangaskhan
91179131,/Users/nickzwart/Desktop/8-8-2026/91179131.json,NorthStar,1,0,0.2778,Grimmsnarl
91179132,/Users/nickzwart/Desktop/8-8-2026/91179132.json,fishcat,0,1,0.4815,Alakazam
91179132,/Users/nickzwart/Desktop/8-8-2026/91179132.json,wkonishi,1,0,0.5103,Alakazam
91179139,/Users/nickzwart/Desktop/8-8-2026/91179139.json,Juyong,0,0,0.4386,Grimmsnarl
91179270,/Users/nickzwart/Desktop/8-8-2026/91179270.json,Mearyl,0,0,0.3913,Alakazam
91179270,/Users/nickzwart/Desktop/8-8-2026/91179270.json,Can,1,1,0.4853,Alakazam
91179271,/Users/nickzwart/Desktop/8-8-2026/91179271.json,Juyong,0,0,0.4386,Alakazam
91179271,/Users/nickzwart/Desktop/8-8-2026/91179271.json,pokemon master,1,1,0.4865,Alakazam
91179065,/Users/nickzwart/Desktop/8-8-2026/91179065.json,Magist,1,1,0.5484,M-Lopunny
91179992,/Users/nickzwart/Desktop/8-8-2026/91179992.json,Jonathan Coletti,1,1,0.6226,Crustle
91180026,/Users/nickzwart/Desktop/8-8-2026/91180026.json,wkonishi,0,1,0.5103,M-Kangaskhan
91180047,/Users/nickzwart/Desktop/8-8-2026/91180047.json,哈基米南北绿豆,1,0,0.5125,Ogerpon
91180146,/Users/nickzwart/Desktop/8-8-2026/91180146.json,vvs,0,1,0.5895,Alakazam
91180146,/Users/nickzwart/Desktop/8-8-2026/91180146.json,pokemon master,1,0,0.4865,Alakazam
91180239,/Users/nickzwart/Desktop/8-8-2026/91180239.json,宝糕手,1,0,0.5128,Grimmsnarl
91180806,/Users/nickzwart/Desktop/8-8-2026/91180806.json,Luca,1,0,0.4,Grimmsnarl
91180845,/Users/nickzwart/Desktop/8-8-2026/91180845.json,Magist,0,1,0.5484,Grimmsnarl
91180851,/Users/nickzwart/Desktop/8-8-2026/91180851.json,masspeaks,0,0,0.4757,Hydrapple
91180893,/Users/nickzwart/Desktop/8-8-2026/91180893.json,MTADA,1,0,0.375,Grimmsnarl
91180898,/Users/nickzwart/Desktop/8-8-2026/91180898.json,Pokemon Fan,1,1,0.5417,M-Kangaskhan
91180915,/Users/nickzwart/Desktop/8-8-2026/91180915.json,Magist,0,0,0.5484,Grimmsnarl
91180923,/Users/nickzwart/Desktop/8-8-2026/91180923.json,隔壁老王,0,0,0.3125,Grimmsnarl
91180926,/Users/nickzwart/Desktop/8-8-2026/91180926.json,wkonishi,0,0,0.5103,M-Kangaskhan
91181051,/Users/nickzwart/Desktop/8-8-2026/91181051.json,pokemon master,0,0,0.4865,M-Lopunny
91181068,/Users/nickzwart/Desktop/8-8-2026/91181068.json,Can,0,0,0.4853,Alakazam
91181068,/Users/nickzwart/Desktop/8-8-2026/91181068.json,pokewaves,1,1,0.3889,Alakazam
91181746,/Users/nickzwart/Desktop/8-8-2026/91181746.json,Magist,1,0,0.5484,Grimmsnarl
91181946,/Users/nickzwart/Desktop/8-8-2026/91181946.json,Team,0,1,0.5161,Alakazam
91181946,/Users/nickzwart/Desktop/8-8-2026/91181946.json,pokemon master,1,0,0.4865,Alakazam
91182627,/Users/nickzwart/Desktop/8-8-2026/91182627.json,pokemon master,1,0,0.4865,Dragapult
91182661,/Users/nickzwart/Desktop/8-8-2026/91182661.json,fishcat,1,0,0.4815,Grimmsnarl
91182686,/Users/nickzwart/Desktop/8-8-2026/91182686.json,NorthStar,0,0,0.2778,Grimmsnarl
91182706,/Users/nickzwart/Desktop/8-8-2026/91182706.json,Team,0,0,0.5161,Grimmsnarl
91182731,/Users/nickzwart/Desktop/8-8-2026/91182731.json,ANDPAD kaggler team,1,0,0.5612,Dragapult
91182788,/Users/nickzwart/Desktop/8-8-2026/91182788.json,Luca,1,0,0.4,Dragapult
91182799,/Users/nickzwart/Desktop/8-8-2026/91182799.json,vvs,1,1,0.5895,M-Lopunny
91181836,/Users/nickzwart/Desktop/8-8-2026/91181836.json,爆爆盛焼脂油麺,0,0,0.4944,Dragapult
91183457,/Users/nickzwart/Desktop/8-8-2026/91183457.json,fishcat,1,1,0.4815,Grimmsnarl
91183516,/Users/nickzwart/Desktop/8-8-2026/91183516.json,ANDPAD kaggler team,0,0,0.5612,Dragapult
91183583,/Users/nickzwart/Desktop/8-8-2026/91183583.json,Luca,0,1,0.4,Grimmsnarl
91183672,/Users/nickzwart/Desktop/8-8-2026/91183672.json,Team Rot-Weiß,1,1,0.528,Grimmsnarl
91183676,/Users/nickzwart/Desktop/8-8-2026/91183676.json,Team,0,0,0.5161,Grimmsnarl
91184424,/Users/nickzwart/Desktop/8-8-2026/91184424.json,Evgeniy Zdoronok,1,0,0.5789,M-Lopunny
91184454,/Users/nickzwart/Desktop/8-8-2026/91184454.json,S4nkurero,1,0,0.5467,Grimmsnarl
91184473,/Users/nickzwart/Desktop/8-8-2026/91184473.json,haruto,0,0,0.4035,Alakazam
91184473,/Users/nickzwart/Desktop/8-8-2026/91184473.json,wkonishi,1,1,0.5103,Alakazam
91186155,/Users/nickzwart/Desktop/8-8-2026/91186155.json,Juyong,0,1,0.4386,Alakazam
91186155,/Users/nickzwart/Desktop/8-8-2026/91186155.json,Magist,1,0,0.5484,Alakazam
91186225,/Users/nickzwart/Desktop/8-8-2026/91186225.json,Magist,0,1,0.5484,Grimmsnarl
91185398,/Users/nickzwart/Desktop/8-8-2026/91185398.json,哈基米南北绿豆,0,1,0.5125,Ogerpon
91186229,/Users/nickzwart/Desktop/8-8-2026/91186229.json,aaa,1,0,0.6279,Grimmsnarl
91186254,/Users/nickzwart/Desktop/8-8-2026/91186254.json,wkonishi,0,0,0.5103,Grimmsnarl
91186268,/Users/nickzwart/Desktop/8-8-2026/91186268.json,Evgeniy Zdoronok,0,0,0.5789,Grimmsnarl
91186291,/Users/nickzwart/Desktop/8-8-2026/91186291.json,"Bart, Edwyn",1,0,0.5982,Grimmsnarl
91186297,/Users/nickzwart/Desktop/8-8-2026/91186297.json,masspeaks,0,1,0.4757,Ogerpon
91186925,/Users/nickzwart/Desktop/8-8-2026/91186925.json,Magist,1,1,0.5484,Grimmsnarl
91186975,/Users/nickzwart/Desktop/8-8-2026/91186975.json,ei1333,0,1,0.5349,Grimmsnarl
91187132,/Users/nickzwart/Desktop/8-8-2026/91187132.json,齐乐,1,0,0.4322,Dragapult
91187150,/Users/nickzwart/Desktop/8-8-2026/91187150.json,wkonishi,1,0,0.5103,Grimmsnarl
91187983,/Users/nickzwart/Desktop/8-8-2026/91187983.json,masspeaks,1,1,0.4757,Ogerpon
91188784,/Users/nickzwart/Desktop/8-8-2026/91188784.json,masspeaks,0,0,0.4757,Alakazam
91188784,/Users/nickzwart/Desktop/8-8-2026/91188784.json,What Lucario,1,1,0.5789,Alakazam
91188053,/Users/nickzwart/Desktop/8-8-2026/91188053.json,Pushu?,0,1,0.4328,Ogerpon
91189038,/Users/nickzwart/Desktop/8-8-2026/91189038.json,"Bart, Edwyn",1,1,0.5982,Grimmsnarl
91189672,/Users/nickzwart/Desktop/8-8-2026/91189672.json,fishcat,0,1,0.4815,Hydrapple
91189731,/Users/nickzwart/Desktop/8-8-2026/91189731.json,masspeaks,0,1,0.4757,M-Lopunny
91190561,/Users/nickzwart/Desktop/8-8-2026/91190561.json,masspeaks,1,0,0.4757,M-Lopunny
91190681,/Users/nickzwart/Desktop/8-8-2026/91190681.json,哈基米南北绿豆,1,0,0.5125,Dragapult
91190787,/Users/nickzwart/Desktop/8-8-2026/91190787.json,爆爆盛焼脂油麺,1,1,0.4944,other
91191319,/Users/nickzwart/Desktop/8-8-2026/91191319.json,masspeaks,0,1,0.4757,Alakazam
91191319,/Users/nickzwart/Desktop/8-8-2026/91191319.json,pokewaves,1,0,0.3889,Alakazam
91191335,/Users/nickzwart/Desktop/8-8-2026/91191335.json,Luca,0,0,0.4,Grimmsnarl
91191468,/Users/nickzwart/Desktop/8-8-2026/91191468.json,Magist,1,0,0.5484,Grimmsnarl
91192316,/Users/nickzwart/Desktop/8-8-2026/91192316.json,masspeaks,1,1,0.4757,Grimmsnarl
91192342,/Users/nickzwart/Desktop/8-8-2026/91192342.json,Magist,1,0,0.5484,M-Lopunny
91192358,/Users/nickzwart/Desktop/8-8-2026/91192358.json,Magist,0,1,0.5484,M-Kangaskhan
91193220,/Users/nickzwart/Desktop/8-8-2026/91193220.json,masspeaks,1,1,0.4757,Ogerpon
91193257,/Users/nickzwart/Desktop/8-8-2026/91193257.json,Magist,1,1,0.5484,Crustle
91194116,/Users/nickzwart/Desktop/8-8-2026/91194116.json,Mearyl,1,0,0.3913,M-Kangaskhan
91194128,/Users/nickzwart/Desktop/8-8-2026/91194128.json,wkonishi,1,0,0.5103,M-Kangaskhan
