path,episode,p0,p1,winner,a0,a1,turns
scraped/flg_full/episode-88653206-replay.json,88653206,Pokémon Day Care,flg,0,Grimmsnarl,other,9
scraped/flg_full/episode-88653987-replay.json,88653987,想要成为kaggle大师,flg,1,Grimmsnarl,other,9
scraped/flg_full/episode-88656320-replay.json,88656320,Luca,flg,0,Grimmsnarl,other,9
scraped/flg_full/episode-88658236-replay.json,88658236,flg,me and the lads,0,other,Grimmsnarl,11
scraped/flg_full/episode-88666210-replay.json,88666210,flg,Pokemon Fan,0,other,Grimmsnarl,13
scraped/flg_full/episode-88666231-replay.json,88666231,LiamK,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88670944-replay.json,88670944,flg,insuperabilehart,0,other,Grimmsnarl,9
scraped/flg_full/episode-88675907-replay.json,88675907,flg,Yushin Ito,0,other,Alakazam,27
scraped/flg_full/episode-88676364-replay.json,88676364,ANDPAD kaggler team,flg,1,Grimmsnarl,other,11
scraped/flg_full/episode-88676699-replay.json,88676699,James Cox & Henry Chao,flg,1,M-Kangaskhan,other,11
scraped/flg_full/episode-88676835-replay.json,88676835,Thai,flg,1,Crustle,other,7
scraped/flg_full/episode-88677287-replay.json,88677287,NIWATORI,flg,1,Ogerpon,other,11
scraped/flg_full/episode-88677743-replay.json,88677743,LiamK,flg,1,other,other,11
scraped/flg_full/episode-88678202-replay.json,88678202,titako0000,flg,1,Grimmsnarl,other,11
scraped/flg_full/episode-88678674-replay.json,88678674,flg,kashiwashira,0,other,other,15
scraped/flg_full/episode-88611038-replay.json,88611038,M Sato,flg,0,Grimmsnarl,other,13
scraped/flg_full/episode-88612230-replay.json,88612230,LiamK,flg,0,Grimmsnarl,other,9
scraped/flg_full/episode-88615648-replay.json,88615648,flg,kashiwashira,0,other,other,15
scraped/flg_full/episode-88616060-replay.json,88616060,Iliamna,flg,1,Hydrapple,other,45
scraped/flg_full/episode-88617533-replay.json,88617533,LiamK,flg,0,Grimmsnarl,other,9
scraped/flg_full/episode-88622751-replay.json,88622751,flg,LiamK,0,other,Grimmsnarl,9
scraped/flg_full/episode-88628905-replay.json,88628905,flg,Tanupro,0,other,Grimmsnarl,11
scraped/flg_full/episode-88636063-replay.json,88636063,szlachetny snieg,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88672387-replay.json,88672387,Dominic Peel,flg,1,Grimmsnarl,other,13
scraped/flg_full/episode-88673745-replay.json,88673745,flg,Dominic Peel,0,other,Grimmsnarl,11
scraped/flg_full/episode-88674115-replay.json,88674115,James Cox & Henry Chao,flg,0,M-Kangaskhan,other,9
scraped/flg_full/episode-88674227-replay.json,88674227,チーム運河,flg,1,Crustle,other,3
scraped/flg_full/episode-88674569-replay.json,88674569,flg,Dominic Peel,1,other,Grimmsnarl,10
scraped/flg_full/episode-88675041-replay.json,88675041,やる気元気ミワハルキ,flg,1,Grimmsnarl,other,9
scraped/flg_full/episode-88675457-replay.json,88675457,flg,ebisu_ya,0,other,other,13
scraped/flg_full/episode-88675906-replay.json,88675906,Yushin Ito,flg,0,Alakazam,other,41
scraped/flg_full/episode-88681480-replay.json,88681480,flg,A. R. SEKKAT,1,other,Grimmsnarl,7
scraped/flg_full/episode-88681936-replay.json,88681936,Yushin Ito,flg,1,Alakazam,other,11
scraped/flg_full/episode-88681940-replay.json,88681940,flg,"Matheus, Dieter, Eduardo",1,other,other,15
scraped/flg_full/episode-88682404-replay.json,88682404,flg,Thai,0,other,Ogerpon,15
scraped/flg_full/episode-88682859-replay.json,88682859,titako0000,flg,1,Grimmsnarl,other,10
scraped/flg_full/episode-88683314-replay.json,88683314,flg,Majkel1337,0,other,other,13
scraped/flg_full/episode-88683323-replay.json,88683323,Dries @ Tufa Labs,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88683789-replay.json,88683789,flg,zk,0,other,M-Starmie,9
scraped/flg_full/episode-88686589-replay.json,88686589,flg,Oshbocker,0,other,M-Kangaskhan,15
scraped/flg_full/episode-88687053-replay.json,88687053,flg,unprosaiclabyrinth,0,other,other,3
scraped/flg_full/episode-88687055-replay.json,88687055,flg,Dominic Peel,1,other,Grimmsnarl,9
scraped/flg_full/episode-88687514-replay.json,88687514,ktr,flg,0,M-Kangaskhan,other,17
scraped/flg_full/episode-88687949-replay.json,88687949,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,flg,1,Grimmsnarl,other,11
scraped/flg_full/episode-88687967-replay.json,88687967,Majkel1337,flg,1,M-Kangaskhan,other,15
scraped/flg_full/episode-88687975-replay.json,88687975,EricYang03,flg,1,Garchomp,other,9
scraped/flg_full/episode-88688436-replay.json,88688436,kashiwashira,flg,1,other,other,13
scraped/flg_full/episode-88689839-replay.json,88689839,やる気元気ミワハルキ,flg,1,Grimmsnarl,other,11
scraped/flg_full/episode-88690286-replay.json,88690286,flg,amaotone,0,other,other,13
scraped/flg_full/episode-88690755-replay.json,88690755,flg,Rmy,1,other,Grimmsnarl,8
scraped/flg_full/episode-88691235-replay.json,88691235,flg,leche1153,0,other,other,7
scraped/flg_full/episode-88691707-replay.json,88691707,kashiwashira,flg,0,other,other,15
scraped/flg_full/episode-88692175-replay.json,88692175,Majkel1337,flg,0,M-Kangaskhan,other,13
scraped/flg_full/episode-88692182-replay.json,88692182,James Cox & Henry Chao,flg,0,M-Kangaskhan,other,13
scraped/flg_full/episode-88692186-replay.json,88692186,flg,A. R. SEKKAT,0,other,Grimmsnarl,11
scraped/flg_full/episode-88679132-replay.json,88679132,Pokemon Fan,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88679597-replay.json,88679597,flg,Pokopia,1,other,Grimmsnarl,11
scraped/flg_full/episode-88679766-replay.json,88679766,Rmy,flg,0,Grimmsnarl,other,9
scraped/flg_full/episode-88680038-replay.json,88680038,flg,"Matheus, Dieter, Eduardo",0,other,Grimmsnarl,11
scraped/flg_full/episode-88680533-replay.json,88680533,Yushin Ito,flg,0,Alakazam,other,65
scraped/flg_full/episode-88680999-replay.json,88680999,flg,Zhenyu Zhang,1,other,Grimmsnarl,7
scraped/flg_full/episode-88681019-replay.json,88681019,想要成为kaggle大师,flg,0,Grimmsnarl,other,19
scraped/flg_full/episode-88681463-replay.json,88681463,flg,Oshbocker,1,other,Dragapult,11
scraped/flg_full/episode-88688895-replay.json,88688895,flg,Shreyas Chaudhary,0,other,Archaludon,11
scraped/flg_full/episode-88688900-replay.json,88688900,flg,Where is my orbit,0,other,M-Kangaskhan,15
scraped/flg_full/episode-88689357-replay.json,88689357,flg,LumenLiquidity,1,other,Dragapult,16
scraped/flg_full/episode-88689359-replay.json,88689359,JZ,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88689379-replay.json,88689379,A. R. SEKKAT,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88689468-replay.json,88689468,flg,ポケカ前線,0,other,Grimmsnarl,11
scraped/flg_full/episode-88689833-replay.json,88689833,flg,A. R. SEKKAT,0,other,Grimmsnarl,9
scraped/flg_full/episode-88689837-replay.json,88689837,flg,Rmy,0,other,Grimmsnarl,11
scraped/flg_full/episode-88684250-replay.json,88684250,me and the lads,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88684708-replay.json,88684708,JZ,flg,0,Grimmsnarl,other,13
scraped/flg_full/episode-88685163-replay.json,88685163,flg,Dominic Peel,0,other,Grimmsnarl,9
scraped/flg_full/episode-88685173-replay.json,88685173,Dominic Peel,flg,1,Grimmsnarl,other,7
scraped/flg_full/episode-88685625-replay.json,88685625,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88685635-replay.json,88685635,flg,Azat Akhtyamov,1,other,Grimmsnarl,9
scraped/flg_full/episode-88685637-replay.json,88685637,flg,Majkel1337,1,other,other,13
scraped/flg_full/episode-88686115-replay.json,88686115,flg,tetsu2131,1,other,Grimmsnarl,9
scraped/flg_full/episode-88695489-replay.json,88695489,__Taichicchi__,flg,1,other,other,11
scraped/flg_full/episode-88695539-replay.json,88695539,Pokopia,flg,1,Grimmsnarl,other,9
scraped/flg_full/episode-88695956-replay.json,88695956,213tubo,flg,1,Grimmsnarl,other,9
scraped/flg_full/episode-88695981-replay.json,88695981,Pokemon Siuuuu,flg,1,Grimmsnarl,other,11
scraped/flg_full/episode-88696428-replay.json,88696428,flg,Dries @ Tufa Labs,0,other,Grimmsnarl,15
scraped/flg_full/episode-88696446-replay.json,88696446,flg,想要成为kaggle大师,0,other,Grimmsnarl,9
scraped/flg_full/episode-88696895-replay.json,88696895,flg,gemelom,0,other,M-Kangaskhan,15
scraped/flg_full/episode-88696914-replay.json,88696914,flg,Yushin Ito,0,other,Alakazam,17
scraped/flg_full/episode-88692654-replay.json,88692654,想要成为kaggle大师,flg,0,Grimmsnarl,other,9
scraped/flg_full/episode-88693121-replay.json,88693121,flg,Thai,0,other,Ogerpon,9
scraped/flg_full/episode-88693131-replay.json,88693131,flg,Pokemon Siuuuu,0,other,Grimmsnarl,9
scraped/flg_full/episode-88693589-replay.json,88693589,Dries @ Tufa Labs,flg,1,Grimmsnarl,other,9
scraped/flg_full/episode-88693602-replay.json,88693602,Majkel1337,flg,1,other,other,13
scraped/flg_full/episode-88694081-replay.json,88694081,szlachetny snieg,flg,0,Grimmsnarl,other,16
scraped/flg_full/episode-88694555-replay.json,88694555,flg,RtoABC,1,other,Dragapult,11
scraped/flg_full/episode-88695027-replay.json,88695027,flg,cm391,0,other,Grimmsnarl,11
scraped/flg_full/episode-88697364-replay.json,88697364,Oshbocker,flg,1,M-Kangaskhan,other,13
scraped/flg_full/episode-88697835-replay.json,88697835,flg,想要成为kaggle大师,0,other,Grimmsnarl,13
scraped/flg_full/episode-88698323-replay.json,88698323,flg,insuperabilehart,1,other,Grimmsnarl,9
scraped/flg_full/episode-88698798-replay.json,88698798,e-toppo + kurupical,flg,0,Grimmsnarl,other,13
scraped/flg_full/episode-88698803-replay.json,88698803,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,flg,1,Grimmsnarl,other,13
scraped/flg_full/episode-88699280-replay.json,88699280,flg,Azat Akhtyamov,0,other,Grimmsnarl,11
scraped/flg_full/episode-88699302-replay.json,88699302,Dominic Peel,flg,0,Grimmsnarl,other,11
scraped/flg_full/episode-88699752-replay.json,88699752,flg,Sophie555,0,other,M-Kangaskhan,11
scraped/flg_full/episode-88699770-replay.json,88699770,flg,Iliamna,1,other,Hydrapple,13
scraped/flg_full/episode-88700220-replay.json,88700220,flg,ヌメルゴンex,0,other,Grimmsnarl,7
scraped/flg_full/episode-88700247-replay.json,88700247,flg,ANDPAD kaggler team,0,other,Grimmsnarl,11
scraped/flg_full/episode-88700703-replay.json,88700703,flg,matsurih,1,other,Alakazam,43
scraped/flg_full/episode-88701174-replay.json,88701174,Rafael,flg,1,Grimmsnarl,other,11
scraped/flg_full/episode-88701201-replay.json,88701201,flg,Zhenyu Zhang,0,other,Grimmsnarl,13
scraped/flg_full/episode-88701647-replay.json,88701647,やる気元気ミワハルキ,flg,1,Grimmsnarl,other,9
scraped/flg_full/episode-88702133-replay.json,88702133,flg,Rmy,1,other,Grimmsnarl,9
scraped/flg_full/episode-88702656-replay.json,88702656,Marshall Maximizer,flg,1,other,other,13
scraped/flg_full/episode-88703174-replay.json,88703174,flg,wani,0,other,other,15
scraped/flg_full/episode-88703655-replay.json,88703655,flg,James Cox & Henry Chao,0,other,M-Kangaskhan,11
scraped/flg_full/episode-88704145-replay.json,88704145,ANDPAD kaggler team,flg,0,Grimmsnarl,other,11
