episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
90046942,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90046942.json,LiamK,0,1,M-Lucario,0.62,0,Dudunsparce,lk2
90047610,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90047610.json,LiamK,0,1,Spidops,0.62,0,Dudunsparce,lk2
90048666,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90048666.json,LiamK,0,1,Meganium,0.62,0,Dudunsparce,lk2
90049682,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90049682.json,LiamK,1,1,Alakazam,0.62,0,Dudunsparce,lk2
90050387,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90050387.json,LiamK,0,1,M-Kangaskhan,0.62,0,Dudunsparce,lk2
90060578,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90060578.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,lk2
90089004,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90089004.json,LiamK,0,1,M-Lucario,0.62,0,Dudunsparce,lk2
90104053,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90104053.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,lk2
90108871,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90108871.json,LiamK,1,1,M-Kangaskhan,0.62,0,Dudunsparce,lk2
90148181,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90148181.json,LiamK,1,1,Dragapult,0.62,0,Dudunsparce,lk2
90162181,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90162181.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,lk2
90162635,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90162635.json,LiamK,0,1,Dudunsparce,0.62,0,Dudunsparce,lk2
90168445,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90168445.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,lk2
90178826,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90178826.json,LiamK,1,1,Dragapult,0.62,0,Dudunsparce,lk2
90196635,/Users/nickzwart/Desktop/PTCG-AI-Challenge/liamk_solo/LiamK/90196635.json,LiamK,0,1,Grimmsnarl,0.62,0,Dudunsparce,lk2
90159121,/Users/nickzwart/Desktop/JB Bryant/90159121.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90159805,/Users/nickzwart/Desktop/JB Bryant/90159805.json,JB Bryant,0,1,Crustle,0.71,0,Dudunsparce,jb
90160491,/Users/nickzwart/Desktop/JB Bryant/90160491.json,JB Bryant,0,1,Crustle,0.71,0,Dudunsparce,jb
90161193,/Users/nickzwart/Desktop/JB Bryant/90161193.json,JB Bryant,0,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90161880,/Users/nickzwart/Desktop/JB Bryant/90161880.json,JB Bryant,1,1,Alakazam,0.71,0,Dudunsparce,jb
90163269,/Users/nickzwart/Desktop/JB Bryant/90163269.json,JB Bryant,0,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90164012,/Users/nickzwart/Desktop/JB Bryant/90164012.json,JB Bryant,1,1,Meganium,0.71,0,Dudunsparce,jb
90164657,/Users/nickzwart/Desktop/JB Bryant/90164657.json,JB Bryant,0,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90164745,/Users/nickzwart/Desktop/JB Bryant/90164745.json,JB Bryant,1,1,Dragapult,0.71,0,Dudunsparce,jb
90166065,/Users/nickzwart/Desktop/JB Bryant/90166065.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90166770,/Users/nickzwart/Desktop/JB Bryant/90166770.json,JB Bryant,0,1,Alakazam,0.71,0,Dudunsparce,jb
90168193,/Users/nickzwart/Desktop/JB Bryant/90168193.json,JB Bryant,0,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90168907,/Users/nickzwart/Desktop/JB Bryant/90168907.json,JB Bryant,0,1,Meganium,0.71,0,Dudunsparce,jb
90169610,/Users/nickzwart/Desktop/JB Bryant/90169610.json,JB Bryant,1,1,Crustle,0.71,0,Dudunsparce,jb
90171928,/Users/nickzwart/Desktop/JB Bryant/90171928.json,JB Bryant,1,1,Meganium,0.71,0,Dudunsparce,jb
90172442,/Users/nickzwart/Desktop/JB Bryant/90172442.json,JB Bryant,0,1,Dragapult,0.71,0,Dudunsparce,jb
90173163,/Users/nickzwart/Desktop/JB Bryant/90173163.json,JB Bryant,1,1,Dipplin,0.71,0,Dudunsparce,jb
90173883,/Users/nickzwart/Desktop/JB Bryant/90173883.json,JB Bryant,0,1,Dipplin,0.71,0,Dudunsparce,jb
90175317,/Users/nickzwart/Desktop/JB Bryant/90175317.json,JB Bryant,1,1,Dudunsparce,0.71,0,Dudunsparce,jb
90176721,/Users/nickzwart/Desktop/JB Bryant/90176721.json,JB Bryant,1,1,Dudunsparce,0.71,0,Dudunsparce,jb
90179542,/Users/nickzwart/Desktop/JB Bryant/90179542.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90180236,/Users/nickzwart/Desktop/JB Bryant/90180236.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90180935,/Users/nickzwart/Desktop/JB Bryant/90180935.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90181641,/Users/nickzwart/Desktop/JB Bryant/90181641.json,JB Bryant,0,1,Alakazam,0.71,0,Dudunsparce,jb
90182335,/Users/nickzwart/Desktop/JB Bryant/90182335.json,JB Bryant,1,1,Meganium,0.71,0,Dudunsparce,jb
90183048,/Users/nickzwart/Desktop/JB Bryant/90183048.json,JB Bryant,1,1,Alakazam,0.71,0,Dudunsparce,jb
90184472,/Users/nickzwart/Desktop/JB Bryant/90184472.json,JB Bryant,1,1,Meganium,0.71,0,Dudunsparce,jb
90185172,/Users/nickzwart/Desktop/JB Bryant/90185172.json,JB Bryant,0,1,M-Lucario,0.71,0,Dudunsparce,jb
90185882,/Users/nickzwart/Desktop/JB Bryant/90185882.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90186589,/Users/nickzwart/Desktop/JB Bryant/90186589.json,JB Bryant,1,1,Alakazam,0.71,0,Dudunsparce,jb
90187298,/Users/nickzwart/Desktop/JB Bryant/90187298.json,JB Bryant,0,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90188728,/Users/nickzwart/Desktop/JB Bryant/90188728.json,JB Bryant,0,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90189438,/Users/nickzwart/Desktop/JB Bryant/90189438.json,JB Bryant,1,1,Crustle,0.71,0,Dudunsparce,jb
90190133,/Users/nickzwart/Desktop/JB Bryant/90190133.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90190848,/Users/nickzwart/Desktop/JB Bryant/90190848.json,JB Bryant,0,1,Dragapult,0.71,0,Dudunsparce,jb
90191550,/Users/nickzwart/Desktop/JB Bryant/90191550.json,JB Bryant,1,1,M-Kangaskhan,0.71,0,Dudunsparce,jb
90192981,/Users/nickzwart/Desktop/JB Bryant/90192981.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90193717,/Users/nickzwart/Desktop/JB Bryant/90193717.json,JB Bryant,1,1,Grimmsnarl,0.71,0,Dudunsparce,jb
90194432,/Users/nickzwart/Desktop/JB Bryant/90194432.json,JB Bryant,0,1,Meganium,0.71,0,Dudunsparce,jb
90195171,/Users/nickzwart/Desktop/JB Bryant/90195171.json,JB Bryant,1,1,Dragapult,0.71,0,Dudunsparce,jb
