path,episode,p0,p1,winner,a0,a1,turns
/Users/nickzwart/Desktop/V5_13082026/episode-92636382-replay.json,92636382,【共逐荣光】Timmy Juicehouse,Kilupy,0,Grimmsnarl,Dragapult,13
/Users/nickzwart/Desktop/V5_13082026/episode-92636470-replay.json,92636470,Kilupy,Isao,0,Dragapult,Crustle,21
/Users/nickzwart/Desktop/V5_13082026/episode-92641091-replay.json,92641091,cameronezrajones579,Kilupy,1,M-Kangaskhan,Dragapult,24
/Users/nickzwart/Desktop/V5_13082026/episode-92642096-replay.json,92642096,hatata,Kilupy,0,Ogerpon,Dragapult,11
/Users/nickzwart/Desktop/V5_13082026/episode-92643661-replay.json,92643661,TsuMakoto,Kilupy,1,M-Starmie,Dragapult,10
/Users/nickzwart/Desktop/V5_13082026/episode-92648563-replay.json,92648563,alessandrozonta,Kilupy,1,Alakazam,Dragapult,12
/Users/nickzwart/Desktop/V5_13082026/episode-92659579-replay.json,92659579,doctorw,Kilupy,0,Grimmsnarl,Dragapult,11
/Users/nickzwart/Desktop/V5_13082026/episode-92659778-replay.json,92659778,Kilupy,xthixsl_ml,0,Dragapult,Alakazam,17
/Users/nickzwart/Desktop/V5_13082026/episode-92662579-replay.json,92662579,Kilupy,cameronezrajones579,1,Dragapult,Crustle,17
/Users/nickzwart/Desktop/V5_13082026/episode-92665015-replay.json,92665015,keithtyser,Kilupy,0,M-Kangaskhan,Dragapult,21
/Users/nickzwart/Desktop/V5_13082026/episode-92667891-replay.json,92667891,quwon_000,Kilupy,1,Alakazam,Dragapult,11
/Users/nickzwart/Desktop/V5_13082026/episode-92669824-replay.json,92669824,Kilupy,Gyoukou,0,Dragapult,Alakazam,17
/Users/nickzwart/Desktop/V5_13082026/episode-92670945-replay.json,92670945,Kilupy,SHICHIES,1,Dragapult,Grimmsnarl,9
/Users/nickzwart/Desktop/V5_13082026/episode-92679236-replay.json,92679236,Kilupy,Pioneer 2,1,Dragapult,Grimmsnarl,16
