path,episode,p0,p1,winner,a0,a1,turns
/Users/nickzwart/Desktop/Palsystem 2/91151120.json,91151120,palsystem,Ayanokoji Fan Club,0,Ogerpon,Grimmsnarl,9
/Users/nickzwart/Desktop/Palsystem 2/91155598.json,91155598,palsystem,Majkel1337,1,Ogerpon,M-Lucario,9
/Users/nickzwart/Desktop/Palsystem 2/91159856.json,91159856,palsystem,goonew,0,Ogerpon,Garchomp,21
/Users/nickzwart/Desktop/Palsystem 2/91184632.json,91184632,你好哇,palsystem,1,Grimmsnarl,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91191540.json,91191540,palsystem,やる気元気ミワハルキ,1,Ogerpon,Dragapult,21
/Users/nickzwart/Desktop/Palsystem 2/91192415.json,91192415,やる気元気ミワハルキ,palsystem,0,Dragapult,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91194188.json,91194188,Marshall Maximizer,palsystem,1,Dragapult,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91214330.json,91214330,Magist,palsystem,1,Grimmsnarl,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91240039.json,91240039,palsystem,M Sato,0,Ogerpon,M-Lopunny,13
/Users/nickzwart/Desktop/Palsystem 2/91240241.json,91240241,palsystem,Raihan Ramadistra,0,Ogerpon,Grimmsnarl,11
/Users/nickzwart/Desktop/Palsystem 2/91248983.json,91248983,palsystem,M Sato,0,Ogerpon,M-Lopunny,9
/Users/nickzwart/Desktop/Palsystem 2/91276681.json,91276681,Thai,palsystem,1,M-Kangaskhan,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91289085.json,91289085,Majkel1337,palsystem,0,M-Lucario,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91460366.json,91460366,palsystem,Thai,1,Ogerpon,M-Kangaskhan,18
/Users/nickzwart/Desktop/Palsystem 2/91471234.json,91471234,palsystem,flg,1,Ogerpon,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91503355.json,91503355,Raihan Ramadistra,palsystem,1,Grimmsnarl,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91513373.json,91513373,Luca,palsystem,0,M-Lopunny,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91544481.json,91544481,palsystem,goonew,0,Ogerpon,Ogerpon,15
/Users/nickzwart/Desktop/Palsystem 2/91545450.json,91545450,AlphaStarmie,palsystem,0,Alakazam,Ogerpon,9
/Users/nickzwart/Desktop/Palsystem 2/91569263.json,91569263,palsystem,Budew,0,Ogerpon,M-Lopunny,7
/Users/nickzwart/Desktop/Palsystem 2/91578244.json,91578244,palsystem,Sixth Sense,1,Hydrapple,Dragapult,7
/Users/nickzwart/Desktop/Palsystem 2/91319578.json,91319578,palsystem,LiamK,0,Ogerpon,M-Lopunny,9
/Users/nickzwart/Desktop/Palsystem 2/91365484.json,91365484,perrodawn,palsystem,1,M-Lopunny,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91388266.json,91388266,palsystem,M Sato,0,Ogerpon,M-Lucario,9
/Users/nickzwart/Desktop/Palsystem 2/91397002.json,91397002,palsystem,M Sato,0,Ogerpon,M-Lucario,13
/Users/nickzwart/Desktop/Palsystem 2/91423346.json,91423346,Dipam Chakraborty,palsystem,1,Dragapult,Ogerpon,15
/Users/nickzwart/Desktop/Palsystem 2/91423368.json,91423368,palsystem,Pokemon Siuuuu,0,Ogerpon,Dragapult,15
/Users/nickzwart/Desktop/Palsystem 2/91442363.json,91442363,カントー地方マスター(KantoRegionMaster),palsystem,1,M-Lopunny,Ogerpon,7
/Users/nickzwart/Desktop/Palsystem 2/91455853.json,91455853,palsystem,LiamK,1,Ogerpon,M-Lopunny,7
/Users/nickzwart/Desktop/Palsystem 2/91590301.json,91590301,Sixth Sense,palsystem,1,Dragapult,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91605212.json,91605212,Dipam Chakraborty,palsystem,0,Dragapult,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91608835.json,91608835,Sixth Sense,palsystem,0,Dragapult,Ogerpon,15
/Users/nickzwart/Desktop/Palsystem 2/91610462.json,91610462,ANDPAD kaggler team,palsystem,0,M-Kangaskhan,Ogerpon,9
/Users/nickzwart/Desktop/Palsystem 2/91616124.json,91616124,palsystem,Boss's Orders Are All You Need,0,Ogerpon,M-Kangaskhan,19
/Users/nickzwart/Desktop/Palsystem 2/91621647.json,91621647,Elstir,palsystem,1,Grimmsnarl,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91627257.json,91627257,Boss's Orders Are All You Need,palsystem,1,M-Kangaskhan,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91656060.json,91656060,tktkyamyam,palsystem,1,Ogerpon,Ogerpon,7
/Users/nickzwart/Desktop/Palsystem 2/91671599.json,91671599,palsystem,Azat Akhtyamov,0,Ogerpon,Grimmsnarl,11
/Users/nickzwart/Desktop/Palsystem 2/91695012.json,91695012,palsystem,Marshall Maximizer,0,Ogerpon,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91708929.json,91708929,James Cox & Henry Chao,palsystem,1,M-Kangaskhan,Ogerpon,11
/Users/nickzwart/Desktop/Palsystem 2/91724674.json,91724674,palsystem,李秉叡（ntumlnoob）,0,Ogerpon,M-Lucario,7
/Users/nickzwart/Desktop/Palsystem 2/91724725.json,91724725,李秉叡（ntumlnoob）,palsystem,0,M-Lucario,Ogerpon,7
/Users/nickzwart/Desktop/Palsystem 2/91726505.json,91726505,flg,palsystem,1,Dragapult,Ogerpon,13
/Users/nickzwart/Desktop/Palsystem 2/91734890.json,91734890,flg,palsystem,1,Dragapult,Ogerpon,11
/Users/nickzwart/Desktop/8-8-2026/91153475.json,91153475,やる気元気ミワハルキ,zhangshuosc,0,Dragapult,Garchomp,13
/Users/nickzwart/Desktop/8-8-2026/91153518.json,91153518,pokemon master,A. R. SEKKAT,0,Alakazam,Grimmsnarl,17
/Users/nickzwart/Desktop/8-8-2026/91153526.json,91153526,kwa,KanaeKanae,0,M-Lopunny,Grimmsnarl,17
/Users/nickzwart/Desktop/8-8-2026/91153534.json,91153534,カントー地方マスター(KantoRegionMaster),goonew,0,Grimmsnarl,Garchomp,11
/Users/nickzwart/Desktop/8-8-2026/91153536.json,91153536,S4nkurero,ペンギン,0,Alakazam,Grimmsnarl,15
/Users/nickzwart/Desktop/8-8-2026/91153544.json,91153544,Dries @ Tufa Labs,szlachetny snieg,0,Grimmsnarl,Grimmsnarl,9
/Users/nickzwart/Desktop/8-8-2026/91153565.json,91153565,{{ team_name }} 🏆,EliKal,1,other,other,9
/Users/nickzwart/Desktop/8-8-2026/91153603.json,91153603,Team Rot-Weiß,ペンギン,0,Alakazam,Grimmsnarl,9
/Users/nickzwart/Desktop/8-8-2026/91153609.json,91153609,Konstantin Zhar,懒惰的金枪鱼,0,Grimmsnarl,Grimmsnarl,13
/Users/nickzwart/Desktop/8-8-2026/91153613.json,91153613,Boss's Orders Are All You Need,takayosi,0,Crustle,Ogerpon,9
/Users/nickzwart/Desktop/8-8-2026/91153634.json,91153634,A. R. SEKKAT,iwashi,1,Grimmsnarl,Grimmsnarl,13
/Users/nickzwart/Desktop/8-8-2026/91153661.json,91153661,Iliamna,haruto,1,other,Alakazam,4
/Users/nickzwart/Desktop/8-8-2026/91153665.json,91153665,Yaroslav,カントー地方マスター(KantoRegionMaster),0,Grimmsnarl,Grimmsnarl,15
/Users/nickzwart/Desktop/8-8-2026/91153686.json,91153686,cyrus,Oshbocker,0,Dudunsparce,M-Froslass,9
/Users/nickzwart/Desktop/8-8-2026/91153706.json,91153706,カントー地方マスター(KantoRegionMaster),kashiwashira,0,Grimmsnarl,Ogerpon,11
/Users/nickzwart/Desktop/8-8-2026/91153736.json,91153736,AlphaStarmie,Raihan Ramadistra,0,Alakazam,Grimmsnarl,13
/Users/nickzwart/Desktop/8-8-2026/91153785.json,91153785,stnick,insuperabilehart,0,M-Lopunny,M-Lopunny,15
/Users/nickzwart/Desktop/8-8-2026/91154436.json,91154436,Pokemon Siuuuu,pokemon master,1,Dragapult,Alakazam,17
/Users/nickzwart/Desktop/8-8-2026/91154444.json,91154444,Juyong,kwa,1,Alakazam,M-Lopunny,12
/Users/nickzwart/Desktop/8-8-2026/91154476.json,91154476,goonew,Dries @ Tufa Labs,0,Garchomp,Grimmsnarl,13
/Users/nickzwart/Desktop/8-8-2026/91154480.json,91154480,Konstantin Zhar,shosemaru,0,Grimmsnarl,other,3
/Users/nickzwart/Desktop/8-8-2026/91154483.json,91154483,Boss's Orders Are All You Need,vibechu,0,M-Kangaskhan,Hydrapple,17
/Users/nickzwart/Desktop/8-8-2026/91154491.json,91154491,Roman Stupin,S. B.,1,M-Lopunny,Grimmsnarl,15
/Users/nickzwart/Desktop/8-8-2026/91154536.json,91154536,cm391,@kdcyberdude,0,M-Lopunny,Grimmsnarl,15
/Users/nickzwart/Desktop/8-8-2026/91154565.json,91154565,Can,Azat Akhtyamov,0,Alakazam,M-Kangaskhan,11
/Users/nickzwart/Desktop/8-8-2026/91154584.json,91154584,Sixth Sense,S4nkurero,0,Hydrapple,Alakazam,3
/Users/nickzwart/Desktop/8-8-2026/91154591.json,91154591,Dries @ Tufa Labs,Luca                        :),1,Grimmsnarl,Hydrapple,13
/Users/nickzwart/Desktop/8-8-2026/91154647.json,91154647,EliKal,ペンギン,0,other,Grimmsnarl,11
/Users/nickzwart/Desktop/8-8-2026/91154648.json,91154648,☕ Psyduck Needs Coffee,Boss's Orders Are All You Need,1,Grimmsnarl,M-Kangaskhan,13
/Users/nickzwart/Desktop/8-8-2026/91154669.json,91154669,Kosmostars,Oleksandr_Savsunenko,0,Grimmsnarl,M-Lopunny,17
/Users/nickzwart/Desktop/8-8-2026/91154684.json,91154684,Dipam Chakraborty,GuerillaMoon,0,Ogerpon,Grimmsnarl,9
/Users/nickzwart/Desktop/8-8-2026/91154707.json,91154707,S4nkurero,Majkel1337,1,Alakazam,M-Lucario,9
/Users/nickzwart/Desktop/8-8-2026/91154723.json,91154723,James Cox & Henry Chao,AlphaStarmie,0,M-Kangaskhan,Alakazam,15
/Users/nickzwart/Desktop/8-8-2026/91154735.json,91154735,vvs,James Cox & Henry Chao,0,Alakazam,M-Kangaskhan,7
/Users/nickzwart/Desktop/8-8-2026/91154745.json,91154745,Oleksandr_Savsunenko,☕ Psyduck Needs Coffee,1,M-Lopunny,Grimmsnarl,9
/Users/nickzwart/Desktop/8-8-2026/91155359.json,91155359,M Sato,やる気元気ミワハルキ,1,M-Lopunny,Dragapult,15
/Users/nickzwart/Desktop/8-8-2026/91155362.json,91155362,Luca,sadwat,1,Ogerpon,M-Lopunny,9
/Users/nickzwart/Desktop/8-8-2026/91155367.json,91155367,やる気元気ミワハルキ,cyrus,0,Dragapult,Dragapult,11
/Users/nickzwart/Desktop/8-8-2026/91155388.json,91155388,Team KASA.,hayle60,0,M-Lopunny,other,13
/Users/nickzwart/Desktop/8-8-2026/91155420.json,91155420,sadwat,pokemon master,0,M-Kangaskhan,Alakazam,19
/Users/nickzwart/Desktop/8-8-2026/91155438.json,91155438,goonew,Raihan Ramadistra,1,Garchomp,Grimmsnarl,11
/Users/nickzwart/Desktop/8-8-2026/91155455.json,91155455,Budew,Dries @ Tufa Labs,1,Dragapult,Grimmsnarl,7
/Users/nickzwart/Desktop/8-8-2026/91155503.json,91155503,Dominic Peel & Rory Neville,sobameshi,0,Grimmsnarl,M-Lopunny,13
/Users/nickzwart/Desktop/8-8-2026/91155505.json,91155505,takayosi,Konstantin Zhar,0,Ogerpon,Grimmsnarl,11
/Users/nickzwart/Desktop/8-8-2026/91155512.json,91155512,ペンギン,da da,1,Grimmsnarl,M-Lopunny,13
/Users/nickzwart/Desktop/8-8-2026/91155522.json,91155522,Boss's Orders Are All You Need,AlphaStarmie,0,M-Kangaskhan,Grimmsnarl,17
/Users/nickzwart/Desktop/8-8-2026/91155565.json,91155565,matsurih,カントー地方マスター(KantoRegionMaster),1,M-Lopunny,Grimmsnarl,15
/Users/nickzwart/Desktop/8-8-2026/91155572.json,91155572,ヌメルゴンex,カントー地方マスター(KantoRegionMaster),0,Grimmsnarl,Grimmsnarl,13
/Users/nickzwart/Desktop/8-8-2026/91155584.json,91155584,Dipam Chakraborty,fishcat,1,Ogerpon,Grimmsnarl,12
/Users/nickzwart/Desktop/8-8-2026/91155598.json,91155598,palsystem,Majkel1337,1,Ogerpon,M-Lucario,9
/Users/nickzwart/Desktop/8-8-2026/91155637.json,91155637,Budew,JB Bryant,1,Dragapult,Grimmsnarl,17
/Users/nickzwart/Desktop/8-8-2026/91155649.json,91155649,MR.h,AlphaStarmie,1,Alakazam,Grimmsnarl,9
/Users/nickzwart/Desktop/8-8-2026/91156248.json,91156248,T.Suzuki,@kdcyberdude,1,Crustle,Grimmsnarl,23
/Users/nickzwart/Desktop/8-8-2026/91156250.json,91156250,matsurih,やる気元気ミワハルキ,0,M-Lopunny,Dragapult,15
/Users/nickzwart/Desktop/8-8-2026/91156273.json,91156273,sadwat,Team KASA.,0,M-Froslass,M-Lopunny,9
/Users/nickzwart/Desktop/8-8-2026/91156292.json,91156292,Can,Brahim,1,Alakazam,Garchomp,18
/Users/nickzwart/Desktop/8-8-2026/91156301.json,91156301,Abhyuday,Suyash Verma,0,M-Lucario,Grimmsnarl,11
/Users/nickzwart/Desktop/8-8-2026/91156309.json,91156309,pokemon master,peeta pit,0,Alakazam,Grimmsnarl,9
/Users/nickzwart/Desktop/8-8-2026/91156323.json,91156323,S4nkurero,yumizu,0,Alakazam,Grimmsnarl,11
/Users/nickzwart/Desktop/8-8-2026/91156339.json,91156339,Dries @ Tufa Labs,Can,1,Grimmsnarl,Alakazam,13
/Users/nickzwart/Desktop/8-8-2026/91156357.json,91156357,EliKal,DavidFreelan,0,other,M-Lopunny,11
/Users/nickzwart/Desktop/8-8-2026/91156443.json,91156443,Roman Stupin,YumeNeko,0,M-Lopunny,Grimmsnarl,13
/Users/nickzwart/Desktop/8-8-2026/91156449.json,91156449,カントー地方マスター(KantoRegionMaster),insuperabilehart,0,Grimmsnarl,M-Lopunny,19
/Users/nickzwart/Desktop/8-8-2026/91156456.json,91156456,kashiwashira,Iliamna,1,Ogerpon,Grimmsnarl,7
/Users/nickzwart/Desktop/8-8-2026/91156458.json,91156458,ヌメルゴンex,KouFu,1,Grimmsnarl,Ogerpon,9
/Users/nickzwart/Desktop/8-8-2026/91156479.json,91156479,ANDPAD kaggler team,Majkel1337,1,Alakazam,M-Lucario,9
/Users/nickzwart/Desktop/8-8-2026/91156481.json,91156481,Roman Stupin,cyrus,1,M-Lopunny,Dragapult,15
/Users/nickzwart/Desktop/8-8-2026/91156508.json,91156508,pikapika,takayosi,1,Grimmsnarl,Ogerpon,13
/Users/nickzwart/Desktop/8-8-2026/91157108.json,91157108,@kdcyberdude,Marshall Maximizer,0,Grimmsnarl,Ogerpon,15
/Users/nickzwart/Desktop/8-8-2026/91157109.json,91157109,Luca,Jose Coronel,0,Ogerpon,Ogerpon,9
/Users/nickzwart/Desktop/8-8-2026/91157133.json,91157133,Battle Data Base,Team KASA.,1,Ogerpon,M-Lopunny,15
/Users/nickzwart/Desktop/8-8-2026/91157169.json,91157169,Brahim,kwa,0,M-Lopunny,M-Lopunny,17
/Users/nickzwart/Desktop/8-8-2026/91157176.json,91157176,やる気元気ミワハルキ,Nghia Tran,1,Dragapult,Ogerpon,15
/Users/nickzwart/Desktop/8-8-2026/91157303.json,91157303,DavidFreelan,Boss's Orders Are All You Need,1,M-Lopunny,M-Kangaskhan,27
/Users/nickzwart/Desktop/8-8-2026/91157313.json,91157313,What Lucario,Team KASA.,0,Alakazam,M-Lopunny,9
/Users/nickzwart/Desktop/8-8-2026/91157347.json,91157347,e-toppo + kurupical,Iliamna,0,Dragapult,Grimmsnarl,11
/Users/nickzwart/Desktop/8-8-2026/91157348.json,91157348,カントー地方マスター(KantoRegionMaster),Changyuan Chen,0,Grimmsnarl,Ogerpon,22
/Users/nickzwart/Desktop/8-8-2026/91157356.json,91157356,ヌメルゴンex,tonakaiiii,1,Grimmsnarl,M-Kangaskhan,11
